step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
135,True,6936,0.10420665889978409,0.003635543260315899,4.17697930288341e-05,2.460370080825669e-05,-0.0002256993429909926,-0.06509333476424217,-0.06531903364520986,1.0,433.5,1.0,0.0,0.946838978677988,0.946838978677988,7335496.71875,0.48020793311297894,0.48020793311297894,0.04604294909764445,-0.06509333476424217,0.5571469207201165,0.003635543260315899,4.17697930288341e-05,2.460370080825669e-05,0.19896393176168203,-0.826210018247366,0.0,0.0,0.2,0.2,0.2,3.0,0.875,0.16686723961177932,189.78957223892212,199.23046875,133.4796905517578,5e-06,135,0,0.40973931550979614,0.9984375238418579,0.0,0.40973931550979614,0.9984375238418579,0.0,-0.09122905880212784,2.4748663902282715,-2.4737040996551514,-0.09122905880212784,2.4748663902282715,-2.4737040996551514,2749.703125,4096.0,278.0,0.375,1795.78125,3405.0,198.0,2749.703125,4096.0,278.0,0.375,0.0,443.75,938.0,218.0,0.0,3,41,22.5078125,0.375,0.625,3.375,8,3.277914047241211,8.0,8,8,3.23709100484848e-05,1.9167522229254246,35.853689685463905,18.091383341088658,0.0,0.0,0.0,35.853689685463905,0.0,220,4096,37.706693936139345,9.247288107872009e-05,3.1038647517561913,0.0030586309731006622,37.46955428831279,78.3100929800421,4.0473416447639465e-05,7.482669556124743e-06,0.10713285506997729,0.09166594323423605,408762,78.3100929800421,2609.8934661217677,
136,True,8544,0.1044880747795105,0.0035093439400952775,0.0001879750129205604,1.705318800304667e-05,0.00048736159806139767,-0.07221414730884135,-0.07172678638016805,1.0,534.0,1.0,0.0,0.871135126799345,0.871135126799345,5875613.03125,0.5246142582036555,0.5246142582036555,0.06205190210844787,-0.07221414730884135,0.5301545904347806,0.0035093439400952775,0.0001879750129205604,1.705318800304667e-05,0.3317689560353756,-0.7754983566701412,0.0,0.0,0.2,0.2,0.2,3.0,0.8046875,0.16864562753809922,189.78957223892212,199.23046875,133.28106307983398,5e-06,136,0,0.3442223072052002,0.981249988079071,0.0,0.3442223072052002,0.981249988079071,0.0,-0.13084423542022705,2.4748663902282715,-2.4747731685638428,-0.13084423542022705,2.4748663902282715,-2.4747731685638428,2891.65625,4096.0,180.0,0.453125,1858.296875,3459.0,169.0,2891.65625,4096.0,180.0,0.453125,0.0,465.25,851.0,218.0,0.0,3,41,22.484375,0.4375,0.5625,3.0625,8,2.7537786960601807,8.0,8,8,3.1540170311927795e-05,1.8054571226239204,39.17455211095512,19.312740109977312,0.0,0.0,0.0,39.17455211095512,0.0,636,4096,41.275407472625375,8.150190114974976e-05,3.2188166603446007,0.003155084326863289,39.135771157220006,83.71967151202261,3.9132311940193176e-05,7.3428015166105534e-06,0.11151537146916607,0.09108035476587448,429684,83.71967151202261,2566.2069155293743,
137,True,6016,0.1097617894411087,0.0032714591106923763,0.0003833176067473687,2.951277679130726e-06,0.003617051913352043,-0.06239530771563295,-0.05877825611969456,1.0,376.0,1.0,0.0,0.9951608330011368,0.9951608330011368,6674401.65625,0.45353357127169147,0.45353357127169147,0.0541464037738296,-0.06239530771563295,0.5629387088403999,0.0032714591106923763,0.0003833176067473687,2.951277679130726e-06,0.2823809804394841,-0.8744255118072033,0.0,0.0,0.2,0.2,0.2,3.0,1.109375,0.1634421365471203,189.78957223892212,199.23046875,133.2670669555664,5e-06,137,0,0.4990166127681732,0.992968738079071,0.0,0.4990166127681732,0.992968738079071,0.0,-0.08114819973707199,0.8651140332221985,-2.4748167991638184,-0.08114819973707199,0.8651140332221985,-2.4748167991638184,2254.875,4096.0,160.0,0.3203125,1445.921875,3355.0,149.0,2254.875,4096.0,160.0,0.3203125,0.0,477.9375,795.0,214.0,0.0,3,41,16.890625,0.4375,0.5625,4.125,8,3.9921326637268066,8.0,8,8,5.623325705528259e-05,1.5828635394573212,31.608236722648144,14.371797348925611,0.0,0.0,0.0,31.608236722648144,0.0,529,4096,33.42944747209549,9.025633335113525e-05,2.8053805977106094,0.00317554734647274,32.222458843141794,68.4867346547544,3.722868859767914e-05,9.078179949893482e-06,0.11582351943045446,0.09211680629828986,349800,68.4867346547544,2553.7792228185654,
138,True,10232,0.1010187566280365,0.0023394444560835836,-2.5860856922577113e-06,4.033815571347077e-06,-0.0016560492676944705,-0.0014904187046340667,-0.0031464679959753994,1.0,639.5,1.0,0.0,0.997997023165226,0.997997023165226,6178878.96875,0.011009733832906932,0.011009733832906932,0.05305619070539168,-0.0014904187046340667,0.1060200593077237,0.0023394444560835836,-2.5860856922577113e-06,4.033815571347077e-06,0.07053220458328724,-0.8926175720989704,0.0,0.0,0.2,0.2,0.2,3.0,0.5458984375,0.16664365061534306,189.78957223892212,199.23046875,133.3496322631836,5e-06,138,0,0.34661880135536194,0.996874988079071,0.0,0.34661880135536194,0.996874988079071,0.0,-0.04921768605709076,2.4748666286468506,-2.4748666286468506,-0.04921768605709076,2.4748666286468506,-2.4748666286468506,2664.625,4096.0,302.0,0.3671875,1874.71875,3413.0,124.0,2664.625,4096.0,302.0,0.3671875,0.0,466.25,1008.0,219.0,0.0,3,41,23.9765625,0.5625,0.4375,2.875,8,2.7729506492614746,8.0,8,8,3.3523887395858765e-05,1.2065922990441322,34.67081025801599,18.757734707935015,0.0,0.0,0.0,34.67081025801599,0.0,759,4096,36.582852287217975,9.038485586643219e-05,3.05047719925642,0.0030992254614830017,36.86005749925971,76.52741954289377,3.7321820855140686e-05,7.733524627407977e-06,0.10725844480701428,0.09197722656221231,400752,76.52741954289377,2618.3556324892,
139,True,10640,0.1006380096077919,0.0026811199422809295,-0.00031349901473731734,2.214357891716645e-05,0.0006851345860923175,-0.06142440903931856,-0.06073927410398028,1.0,665.0,1.0,0.0,0.9616804905235767,0.9616804905235767,7436544.40625,0.4472694732248783,0.4472694732248783,0.0860906008364346,-0.06142440903931856,0.4321510649864763,0.0026811199422809295,-0.00031349901473731734,2.214357891716645e-05,0.26819768734276295,-0.8514789342880249,0.0,0.0,0.2,0.2,0.2,3.0,0.751953125,0.16528817141845153,189.78957223892212,199.23046875,133.2952423095703,5e-06,139,0,0.2647817134857178,0.9937499761581421,0.0,0.2647817134857178,0.9937499761581421,0.0,-0.08771359920501709,2.4748666286468506,-1.2075474262237549,-0.08771359920501709,2.4748666286468506,-1.2075474262237549,2602.71875,4096.0,150.0,0.4296875,1787.0703125,3339.0,139.0,2602.71875,4096.0,150.0,0.4296875,0.0,525.8125,994.0,202.0,0.0,3,41,20.8828125,0.4375,0.5625,2.3125,8,2.118253707885742,8.0,8,8,5.9626996517181396e-05,1.3981006275862455,34.655325792729855,17.948313712724485,0.0,0.0,0.0,34.655325792729855,0.0,202,4096,36.53511751629412,9.148009121417999e-05,3.036954427137971,0.0031048711389303207,37.13757788948715,76.73979223705828,3.746338188648224e-05,7.753416486695836e-06,0.10966632702670921,0.09273914948480004,400452,76.73979223705828,2609.1548356226745,
140,True,12736,0.10325661301612854,0.003489231879939325,1.1653132446554082e-05,3.084180400492187e-05,0.0015804257709532976,-0.05407441814895719,-0.05249399263993837,1.0,796.0,1.0,0.0,1.1289103589951992,1.1289103589951992,8546765.03125,0.3929781010374427,0.3929781010374427,0.0928916862957076,-0.05407441814895719,0.5321334827963429,0.003489231879939325,1.1653132446554082e-05,3.084180400492187e-05,0.24325780989602208,-0.9982142895460129,0.0,0.0,0.2,0.2,0.2,3.0,0.966796875,0.164509051605281,189.78957223892212,199.23046875,133.34235000610352,5e-06,140,0,0.44514063000679016,3.5,0.0,0.44514063000679016,3.5,0.0,-0.1263083666563034,2.4748716354370117,-2.474864959716797,-0.1263083666563034,2.4748716354370117,-2.474864959716797,2326.7890625,4096.0,182.0,0.3046875,1462.7890625,3249.0,171.0,2326.7890625,4096.0,182.0,0.3046875,0.0,530.5,1018.0,220.0,0.0,3,41,18.703125,0.375,0.625,4.0,8,3.5611250400543213,8.0,8,8,5.947425961494446e-05,1.7729753442108631,32.888445537537336,14.567655404302059,0.0,0.0,0.0,32.888445537537336,0.0,261,4096,34.7925980836153,8.795596659183502e-05,2.8356057219207287,0.0030646082013845444,33.55063324421644,71.20942649617791,4.1292980313301086e-05,8.37935926313607e-06,0.11682071955254628,0.09173531850890251,365733,71.20942649617791,2568.009728456599,
141,True,10696,0.10506998002529144,0.0025039238862518687,0.0002316414036158676,2.309787942067487e-05,0.006727659849275369,-0.031437389843631536,-0.02470973016170319,1.0,668.5,1.0,0.0,0.9796549491584301,0.9796549491584301,6602757.28125,0.22946832235902548,0.22946832235902548,0.08390059392491485,-0.031437389843631536,0.48348737347440396,0.0025039238862518687,0.0002316414036158676,2.309787942067487e-05,0.17889556428417563,-0.8636806048452854,0.0,0.0,0.2,0.2,0.2,3.0,0.630859375,0.16833426989355688,189.78957223892212,199.23046875,133.44984436035156,5e-06,141,0,0.3229006230831146,0.9979591965675354,0.0,0.3229006230831146,0.9979591965675354,0.0,-0.086454376578331,2.4748663902282715,-2.4747517108917236,-0.086454376578331,2.4748663902282715,-2.4747517108917236,2823.6015625,4096.0,174.0,0.5,1781.7265625,3301.0,160.0,2823.6015625,4096.0,174.0,0.5,0.0,550.25,985.0,216.0,0.0,3,41,21.8359375,0.4375,0.5625,2.875,8,2.583205223083496,8.0,8,8,3.3408403396606445e-05,1.6378011833876371,35.09406588412821,18.00983530555095,0.0,0.0,0.0,35.09406588412821,0.0,335,4096,36.92008818872273,8.76355916261673e-05,3.246038543060422,0.0031261667609214783,39.78977077640593,79.98538499511778,3.692507743835449e-05,7.238960389117311e-06,0.1021525815841435,0.0921373031480757,431853,79.98538499511778,2699.574428668186,
142,True,9368,0.10743127763271332,0.0034860038686019834,5.529954472649479e-05,2.6175926223004353e-05,0.0018555157876107842,-0.03006774716777727,-0.028212231467477977,1.0,585.5,1.0,0.0,1.1021025478839874,1.1021025478839874,9323503.1875,0.2193359099328518,0.2193359099328518,0.07178919250209974,-0.03006774716777727,0.410628811750231,0.0034860038686019834,5.529954472649479e-05,2.6175926223004353e-05,0.15442253556102514,-0.9659173488616943,0.0,0.0,0.2,0.2,0.2,3.0,1.109375,0.16540919299033355,189.78957223892212,199.23046875,133.40512466430664,5e-06,142,0,0.43005210161209106,0.9912499785423279,0.0,0.43005210161209106,0.9912499785423279,0.0,-0.07238789647817612,2.4748666286468506,-2.4707672595977783,-0.07238789647817612,2.4748666286468506,-2.4707672595977783,2476.8984375,4096.0,335.0,0.3828125,1637.1484375,3408.0,139.0,2476.8984375,4096.0,335.0,0.3828125,0.0,511.5625,1019.0,216.0,0.0,3,41,18.828125,0.375,0.625,3.875,8,3.4404168128967285,8.0,8,8,3.389827907085419e-05,1.4549288880079985,36.16558234579861,16.422281288163504,0.0,0.0,0.0,36.16558234579861,0.0,476,4096,38.19515510648489,8.900463581085205e-05,2.9342101588845253,0.00317220576107502,35.26521788537502,76.4266946054995,3.7709251046180725e-05,8.29284973995033e-06,0.12047310650758696,0.09219110454894222,382523,76.4266946054995,2502.548369875952,
143,True,9128,0.10335662961006165,0.0012582302442751825,-3.0729701848031254e-05,1.1236743830522755e-05,0.0017360534966428531,-0.016033082370995544,-0.014297028857981786,1.0,570.5,1.0,0.0,0.7747193016111851,0.7747193016111851,4671938.3125,0.11651379213435575,0.11651379213435575,0.0766812394474948,-0.016033082370995544,0.40779161811119224,0.0012582302442751825,-3.0729701848031254e-05,1.1236743830522755e-05,0.14787815418094397,-0.685460451990366,0.0,0.0,0.2,0.2,0.2,3.0,0.4443359375,0.16823585350393494,189.78957223892212,199.23046875,133.32554626464844,5e-06,143,0,0.29236865043640137,0.9944897890090942,0.0,0.29236865043640137,0.9944897890090942,0.0,-0.04956197738647461,1.6406118869781494,-0.7245669960975647,-0.04956197738647461,1.6406118869781494,-0.7245669960975647,2872.109375,4096.0,201.0,0.5078125,1868.7421875,3315.0,124.0,2872.109375,4096.0,201.0,0.5078125,0.0,486.0625,926.0,215.0,0.0,3,41,23.4609375,0.5625,0.4375,2.5,8,2.338949203491211,8.0,8,8,3.2650306820869446e-05,1.280968951061368,34.51447411440313,19.12206633776077,0.0,0.0,0.0,34.51447411440313,0.0,231,4096,36.306900441646576,8.969195187091827e-05,3.2172051183879375,0.0032261349260807037,39.35924057662487,78.91470590792596,4.092790186405182e-05,7.505327317412989e-06,0.09875935163519456,0.09156591099283201,429846,78.91470590792596,2723.484774191039,
144,True,8816,0.10813058167695999,0.003410398781852564,7.002077700235532e-05,8.097232239379082e-06,-0.0025373066291649593,-0.05745221232064068,-0.05998951889159798,1.0,551.0,1.0,0.0,1.0484143793582916,1.0484143793582916,7061645.09375,0.41737367399036884,0.41737367399036884,0.07384574133226576,-0.05745221232064068,0.4991771399687145,0.003410398781852564,7.002077700235532e-05,8.097232239379082e-06,0.21335382387042046,-0.9179527871310711,0.0,0.0,0.2,0.2,0.2,3.0,0.775390625,0.16502406968883893,189.78957223892212,199.23046875,133.37552642822266,5e-06,144,0,0.4250833988189697,0.9937499761581421,0.0,0.4250833988189697,0.9937499761581421,0.0,-0.0970592200756073,2.4748647212982178,-1.6201808452606201,-0.0970592200756073,2.4748647212982178,-1.6201808452606201,2444.3125,4096.0,243.0,0.40625,1591.2265625,3374.0,143.0,2444.3125,4096.0,243.0,0.40625,0.0,494.25,913.0,252.0,0.0,3,41,18.1484375,0.375,0.625,3.875,8,3.400667190551758,8.0,8,8,3.4091994166374207e-05,1.493452288210392,32.742392340674996,15.797356483672047,0.0,0.0,0.0,32.742392340674996,0.0,686,4096,34.7970448564738,0.00011445209383964539,2.9057381004095078,0.0030913017690181732,34.87536756508052,72.61130218207836,4.790164530277252e-05,8.218574582114377e-06,0.11121814945560422,0.09272010008369452,376136,72.61130218207836,2590.065104856613,
145,True,7896,0.09964872151613235,0.0026895030387095176,-0.00031120464927880676,1.0590220654194127e-05,0.002199446942540817,-0.017977981886360794,-0.0157785350602353,1.0,493.5,1.0,0.0,0.5533309243619442,0.5533309243619442,3141269.5625,0.13106556050479412,0.13106556050479412,0.055968893858159764,-0.017977981886360794,0.23414171077254436,0.0026895030387095176,-0.00031120464927880676,1.0590220654194127e-05,0.06711970781907439,-0.4967579245567322,0.0,0.0,0.2,0.2,0.2,3.0,0.89453125,0.16903079586104294,189.78957223892212,199.23046875,133.2855987548828,5e-06,145,0,0.3024522662162781,0.9921875,0.0,0.3024522662162781,0.9921875,0.0,-0.11865788698196411,2.4748663902282715,-2.474865674972534,-0.11865788698196411,2.4748663902282715,-2.474865674972534,2925.171875,4096.0,187.0,0.515625,1906.515625,3550.0,84.0,2925.171875,4096.0,187.0,0.515625,0.0,426.1875,857.0,215.0,0.0,3,41,23.65625,0.5625,0.4375,2.5625,8,2.4196181297302246,8.0,8,8,6.740540266036987e-05,0.8303528875112534,35.702148493379354,19.50060746415693,0.0,0.0,0.0,35.702148493379354,0.0,371,4096,37.45811169035733,9.555742144584656e-05,3.2182177118957043,0.0031256582587957382,39.23563204333186,79.94216004572809,4.064105451107025e-05,7.28635828464135e-06,0.10004249667582922,0.09146389301759981,428974,79.94216004572809,2683.0273272239615,
146,True,5000,0.1040494292974472,0.002393399929133011,4.455573355244269e-05,4.438243877302739e-06,-0.0015436225658049807,-0.02250663423910737,-0.02405025680491235,1.0,312.5,1.0,0.0,0.857649851590395,0.857649851590395,5485964.3125,0.1621530707925558,0.1621530707925558,0.033950662125800724,-0.02250663423910737,0.3821824548483621,0.002393399929133011,4.455573355244269e-05,4.438243877302739e-06,0.14646078553050756,-0.7574512287974358,0.0,0.0,0.2,0.2,0.2,3.0,0.779296875,0.16772064408040405,189.78957223892212,199.23046875,133.29547500610352,5e-06,146,0,0.3383274972438812,0.9944897890090942,0.0,0.3383274972438812,0.9944897890090942,0.0,-0.02266901731491089,2.4748661518096924,-2.474745512008667,-0.02266901731491089,2.4748661518096924,-2.474745512008667,2737.140625,4096.0,179.0,0.484375,1797.671875,3294.0,80.0,2737.140625,4096.0,179.0,0.484375,0.0,385.3125,668.0,209.0,0.0,3,41,20.8046875,0.5625,0.4375,3.0,8,2.7066197395324707,8.0,8,8,3.136880695819855e-05,0.8361560627818108,34.05336224474013,18.07052782487881,0.0,0.0,0.0,34.05336224474013,0.0,285,4096,35.87180357426405,0.00010043568909168243,3.011476803570986,0.0032859817147254944,36.59917593188584,75.51061758957803,3.647804260253906e-05,8.22165493558624e-06,0.10238730990445107,0.0915725714754671,399674,75.51061758957803,2646.475507407073,
147,True,11416,0.1059669703245163,0.0034204627372673713,-9.569487002636379e-05,2.231286953247036e-05,0.0006854120583739132,-0.07180798429180868,-0.07112257232074626,1.0,713.5,1.0,0.0,0.89578066021204,0.89578066021204,5928917.15625,0.5210789407137781,0.5210789407137781,0.10108830259617049,-0.07180798429180868,0.6097562047339207,0.0034204627372673713,-9.569487002636379e-05,2.231286953247036e-05,0.3089702781289816,-0.7884779833257198,0.0,0.0,0.2,0.2,0.2,3.0,0.822265625,0.16678533314655997,189.78957223892212,199.23046875,133.24483108520508,5e-06,147,0,0.3308487832546234,0.9918367266654968,0.0,0.3308487832546234,0.9918367266654968,0.0,-0.10757140815258026,2.4748663902282715,-2.4448935985565186,-0.10757140815258026,2.4748663902282715,-2.4448935985565186,2605.6640625,4096.0,132.0,0.4296875,1675.1484375,3269.0,121.0,2605.6640625,4096.0,132.0,0.4296875,0.0,506.375,950.0,214.0,0.0,3,41,21.109375,0.4375,0.5625,2.875,8,2.6467905044555664,8.0,8,8,5.7538971304893494e-05,1.1840196829289198,33.08178077451885,16.796281526694656,0.0,0.0,0.0,33.08178077451885,0.0,616,4096,35.10040697827935,8.720345795154572e-05,3.0285114217549562,0.003209223970770836,36.55866841226816,74.71713955700397,3.851763904094696e-05,8.056474153478642e-06,0.10524070752800944,0.09177731745481425,398341,74.71713955700397,2665.660130739437,
148,True,11776,0.10251014679670334,0.002867357348804944,0.00015671222035962273,5.232760713624884e-06,0.00011610852743615396,-0.040263342118123546,-0.04014723334694281,1.0,736.0,1.0,0.0,1.1117452085018158,1.1117452085018158,7531532.34375,0.2935758293606341,0.2935758293606341,0.05668585900095238,-0.040263342118123546,0.48925033815480834,0.002867357348804944,0.00015671222035962273,5.232760713624884e-06,0.25568815181031823,-0.9802190959453583,0.0,0.0,0.2,0.2,0.2,3.0,0.83984375,0.16965708078998198,189.78957223892212,199.23046875,133.30767059326172,5e-06,148,0,0.3502165675163269,0.989062488079071,0.0,0.3502165675163269,0.989062488079071,0.0,-0.056974753737449646,2.4748661518096924,-2.474865674972534,-0.056974753737449646,2.4748661518096924,-2.474865674972534,2962.9609375,4096.0,257.0,0.515625,1840.1171875,3219.0,135.0,2962.9609375,4096.0,257.0,0.515625,0.0,543.5,1000.0,258.0,0.0,3,41,23.59375,0.5,0.5,3.0625,8,2.8017325401306152,8.0,8,8,5.73769211769104e-05,1.324773259460926,36.23755947127938,18.79862426701584,0.0,0.0,0.0,36.23755947127938,0.0,511,4096,38.07822433300316,8.867867290973663e-05,3.3657663073390722,0.003194691613316536,41.116975881159306,82.59602657146752,3.63718718290329e-05,7.117868607094796e-06,0.10040163669946703,0.09160985386609831,448827,82.59602657146752,2717.001159926533,
149,True,12024,0.10159479081630707,0.0028694608627120033,-4.851325252275274e-05,3.235618669350515e-05,0.00013045818923274055,-0.05297811020864174,-0.05284765193937346,1.0,751.5,1.0,0.0,0.7616982385516167,0.7616982385516167,4829471.25,0.38624471006914973,0.38624471006914973,0.07886300166133975,-0.05297811020864174,0.4844131798353177,0.0028694608627120033,-4.851325252275274e-05,3.235618669350515e-05,0.2709612436592579,-0.6770463399589062,0.0,0.0,0.2,0.2,0.2,3.0,0.787109375,0.16896128190924709,189.78957223892212,199.23046875,133.31888961791992,5e-06,149,0,0.3175618052482605,0.9857142567634583,0.0,0.3175618052482605,0.9857142567634583,0.0,-0.06275072693824768,1.6313321590423584,-2.4741008281707764,-0.06275072693824768,1.6313321590423584,-2.4741008281707764,3025.1015625,4096.0,212.0,0.546875,1923.1328125,3277.0,201.0,3025.1015625,4096.0,212.0,0.546875,0.0,547.0,994.0,220.0,0.0,3,41,24.1796875,0.5,0.5,2.6875,8,2.540494441986084,8.0,8,8,3.6520883440971375e-05,1.987484447658062,34.62702384777367,20.015965142301866,0.0,0.0,0.0,34.62702384777367,0.0,237,4096,36.56402869708836,9.082630276679993e-05,3.4139073956757784,0.003193981945514679,41.84547286480665,81.8526357319206,3.9268285036087036e-05,6.985519172044378e-06,0.09442872191039134,0.09151972614336941,457229,81.8526357319206,2793.001079998768,
150,True,10808,0.10223938524723053,0.002872962548281066,1.1537903901626123e-05,2.8392314561642706e-06,0.0036215903237462044,-0.045004032901488245,-0.041382442344911397,1.0,675.5,1.0,0.0,0.9429930299520493,0.9429930299520493,7820781.53125,0.33355685975402594,0.33355685975402594,0.06834218572689581,-0.045004032901488245,0.3718336861064767,0.002872962548281066,1.1537903901626123e-05,2.8392314561642706e-06,0.15457828273065388,-0.8112307451665401,0.0,0.0,0.2,0.2,0.2,3.0,0.77734375,0.17003183397137894,189.78957223892212,199.23046875,133.4318733215332,5e-06,150,0,0.33729642629623413,0.9906250238418579,0.0,0.33729642629623413,0.9906250238418579,0.0,-0.09290684014558792,1.0321040153503418,-2.474621057510376,-0.09290684014558792,1.0321040153503418,-2.474621057510376,2879.4375,4096.0,102.0,0.484375,1891.5390625,3494.0,91.0,2879.4375,4096.0,102.0,0.484375,0.0,524.3125,1019.0,216.0,0.0,3,41,23.1171875,0.5625,0.4375,2.9375,8,2.698371648788452,8.0,8,8,3.0703842639923096e-05,0.904038904234767,37.07275349274278,19.800005597091513,0.0,0.0,0.0,37.07275349274278,0.0,314,4096,38.863503420725465,8.741207420825958e-05,3.3343060053884983,0.003088967874646187,39.55952296964824,81.78655017539859,4.0318816900253296e-05,7.0899923674398335e-06,0.10544459481215261,0.090799492677305,435680,81.78655017539859,2663.518629075595,
151,True,13872,0.10589329153299332,0.001119400751122157,0.00025771382406247767,6.173660722197383e-06,0.0011998849372503173,-0.013088364386931062,-0.011888479536992236,1.0,867.0,1.0,0.0,1.0621572360396385,1.0621572360396385,6846167.625,0.09551930706948042,0.09551930706948042,0.11217885877893978,-0.013088364386931062,0.2545510192802994,0.001119400751122157,0.00025771382406247767,6.173660722197383e-06,0.0722877555526793,-0.9466637298464775,0.0,0.0,0.2,0.2,0.2,3.0,0.5048828125,0.16898365463100365,189.78957223892212,199.23046875,133.5561866760254,5e-06,151,0,0.17857292294502258,3.5,0.0,0.17857292294502258,3.5,0.0,-0.015464241616427898,2.4748661518096924,-2.474700450897217,-0.015464241616427898,2.4748661518096924,-2.474700450897217,2660.40625,4096.0,161.0,0.484375,1810.2109375,3333.0,58.0,2660.40625,4096.0,161.0,0.484375,0.0,565.0625,897.0,218.0,0.0,3,41,20.859375,0.75,0.25,1.4375,8,1.4285833835601807,8.0,8,8,3.3913180232048035e-05,0.6029000636190176,35.195241363719106,18.484271481458563,0.0,0.0,0.0,35.195241363719106,0.0,590,4096,37.0943968500942,8.6246058344841e-05,3.1116954311728477,0.003125768154859543,37.81039923988283,78.04619660228491,3.757886588573456e-05,7.571012340404841e-06,0.10893072266363865,0.09158164811287804,412860,78.04619660228491,2644.971939528908,
152,True,9960,0.10174479335546494,0.002158888722988195,-4.608855851984117e-05,1.24700718515669e-05,0.0008844688572935411,-0.02698148600757122,-0.02609701680194121,1.0,622.5,1.0,0.0,0.9419167712330818,0.9419167712330818,6391474.796875,0.19687412644270808,0.19687412644270808,0.06993941795713585,-0.02698148600757122,0.4108522412640928,0.002158888722988195,-4.608855851984117e-05,1.24700718515669e-05,0.11224091798067093,-0.8325411044061184,0.0,0.0,0.2,0.2,0.2,3.0,0.5205078125,0.1677952778182391,189.78957223892212,199.23046875,133.6988182067871,5e-06,152,0,0.3297211527824402,0.9897959232330322,0.0,0.3297211527824402,0.9897959232330322,0.0,-0.040684837847948074,1.2255147695541382,-2.4741246700286865,-0.040684837847948074,1.2255147695541382,-2.4741246700286865,2730.765625,4096.0,143.0,0.4765625,1664.6484375,3397.0,97.0,2730.765625,4096.0,143.0,0.4765625,0.0,504.5,1021.0,216.0,0.0,3,41,22.6875,0.5625,0.4375,2.9375,8,2.6377689838409424,8.0,8,8,3.297068178653717e-05,1.0206604972481728,33.419118352234364,16.912875810347032,0.0,0.0,0.0,33.419118352234364,0.0,691,4096,35.305513801053166,8.901208639144897e-05,3.117665898054838,0.003124881535768509,38.144790299236774,76.59666164778173,3.573298454284668e-05,7.545945164298982e-06,0.10100622479116195,0.09211181051410185,414114,76.59666164778173,2703.211805132195,
