step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_update_actor,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
81,True,6696,0.08830517530441284,0.0013934192011220148,-0.00011280886334930074,1.1103086649200122e-05,-0.00017923524319485296,-0.025334448007924948,-0.005246125263511203,0.2,418.5,1.0,0.0,1.0868850089609623,1.0868850089609623,6018852.46875,0.18132169224554673,0.18132169224554673,0.07602557164857027,-0.00506688960158499,0.29113251128994955,0.0013934192011220148,-0.00011280886334930074,1.1103086649200122e-05,0.1872738590463996,-0.969008207321167,0.0,0.0,0.2,0.2,0.2,3.0,0.408203125,0.1647838233815035,189.9096646308899,199.294921875,194.53302764892578,5e-06,81,0,0.28482693433761597,0.9906250238418579,0.0,0.28482693433761597,0.9906250238418579,0.0,-0.032419994473457336,2.4748666286468506,-1.6201815605163574,-0.032419994473457336,2.4748666286468506,-1.6201815605163574,2517.1484375,4096.0,151.0,0.2890625,1696.53125,3353.0,134.0,2517.1484375,4096.0,151.0,0.2890625,0.0,438.25,977.0,215.0,0.0,3,31,19.078125,0.625,0.375,2.4375,8,2.2786152362823486,8.0,8,8,5.6257471442222595e-05,1.3903989735990763,33.34705528430641,17.102685496094637,4.824250936508179e-06,0.08263683505356312,0.03192914002283942,33.34705528430641,0.04723554290831089,356,4096,151.0,4096.0,2517.1484375,134.0,3353.0,1696.53125,3.0,31.0,19.078125,35.39907600544393,0.0001096036285161972,2.941694460809231,0.003065524622797966,35.08682011440396,73.4615260399878,6.40135258436203e-05,8.103615002201919e-06,0.09275087198586264,0.10986848338876745,378291,73.4615260399878,2574.755932745546,
82,True,7936,0.08901029825210571,0.0015297748050215887,2.3691881779086543e-05,4.3492678969414555e-06,0.0008540651670045918,-0.01868076267419383,-0.00288208749043406,0.2,496.0,1.0,0.0,1.0205873064696789,1.0205873064696789,6854645.21875,0.137763736769557,0.137763736769557,0.056381240686417484,-0.003736152534838766,0.3094232948024461,0.0015297748050215887,2.3691881779086543e-05,4.3492678969414555e-06,0.1463759234175086,-0.8895437493920326,0.0,0.0,0.2,0.2,0.2,3.0,0.3759765625,0.1676798447338684,189.9096646308899,199.294921875,194.72507858276367,5e-06,82,0,0.29556602239608765,0.9828125238418579,0.0,0.29556602239608765,0.9828125238418579,0.0,-0.014370985329151154,1.620180368423462,-1.6199612617492676,-0.014370985329151154,1.620180368423462,-1.6199612617492676,2725.25,4096.0,149.0,0.3125,1869.5859375,3487.0,126.0,2725.25,4096.0,149.0,0.3125,0.0,446.125,955.0,219.0,0.0,3,31,20.046875,0.625,0.375,2.5,8,2.364528179168701,8.0,8,8,8.14441591501236e-05,1.348121788352728,37.2695322278887,19.34377965630847,6.118789315223694e-06,0.10870470106601715,0.040057565754977986,37.2695322278887,0.02877688966691494,253,4096,149.0,4096.0,2725.25,126.0,3487.0,1869.5859375,3.0,31.0,20.046875,39.58047702535987,8.731149137020111e-05,3.0941474735736847,0.0029632914811372757,37.05480387620628,79.76230807602406,3.5701319575309753e-05,7.299898213356971e-06,0.09128237918343354,0.11346572856091147,405936,79.76230807602406,2544.660565821949,
83,True,15208,0.08638454228639603,0.002569241958553903,-7.601952651725696e-05,0.0,0.0001283030969148058,-0.04595462162978947,-0.00906262145144865,0.2,950.5,1.0,0.0,1.1090522482991219,1.1090522482991219,7202026.28125,0.3350751055404544,0.3350751055404544,0.11747340457619024,-0.009190924325957896,0.2915256388567718,0.002569241958553903,-7.601952651725696e-05,0.0,0.19277362735010684,-0.9839454405009747,0.0,0.0,0.2,0.2,0.2,3.0,0.99609375,0.16490083603298838,189.9096646308899,199.294921875,195.41285705566406,5e-06,83,0,0.41325438022613525,0.989062488079071,0.0,0.41325438022613525,0.989062488079071,0.0,-0.07083448022603989,0.9353835582733154,-2.4748663902282715,-0.07083448022603989,0.9353835582733154,-2.4748663902282715,2417.2734375,4096.0,166.0,0.234375,1547.03125,3409.0,133.0,2417.2734375,4096.0,166.0,0.234375,0.0,634.1875,952.0,253.0,0.0,3,31,17.546875,0.5,0.5,3.6875,8,3.306035041809082,8.0,8,8,5.647726356983185e-05,1.3675744011998177,33.74207707308233,15.632066483420203,6.249174475669861e-06,0.20040053687989712,0.041896257986081764,33.74207707308233,0.0389034878462553,253,4096,166.0,4096.0,2417.2734375,133.0,3409.0,1547.03125,3.0,31.0,17.546875,36.24780516885221,8.902885019779205e-05,2.954518001526594,0.0030865874141454697,36.034146243706346,75.27264581993222,4.1365623474121094e-05,7.902432528848809e-06,0.09225638908541847,0.11715099065273119,390587,75.27264581993222,2594.4816722290134,
84,True,7960,0.09206324815750122,0.0018963292895932682,5.778765287800525e-05,1.0260038152409834e-05,0.0003311942855361849,-0.04119526955764741,-0.007907859660917893,0.2,497.5,1.0,0.0,0.7741768583655357,0.7741768583655357,5591315.71875,0.2963005155324936,0.2963005155324936,0.12792549267645112,-0.00823905391152948,0.15536127322726231,0.0018963292895932682,5.778765287800525e-05,1.0260038152409834e-05,0.16516128554940224,-0.6704077832400799,0.0,0.0,0.2,0.2,0.2,3.0,0.724609375,0.16256160378090365,189.9096646308899,199.294921875,195.2222785949707,5e-06,84,0,0.15174414217472076,0.9546874761581421,0.0,0.15174414217472076,0.9546874761581421,0.0,-0.041884906589984894,2.4748661518096924,-2.4599592685699463,-0.041884906589984894,2.4748661518096924,-2.4599592685699463,2259.578125,4096.0,137.0,0.2890625,1552.09375,3582.0,126.0,2259.578125,4096.0,137.0,0.2890625,0.0,493.1875,982.0,216.0,0.0,3,31,15.65625,0.625,0.375,1.5,8,1.2139531373977661,8.0,8,8,3.0329450964927673e-05,1.276597360149026,36.18321746215224,15.33559314199374,3.1329691410064697e-06,0.09101611562073231,0.02654955930483993,36.18321746215224,0.020085059106349945,321,4096,137.0,4096.0,2259.578125,126.0,3582.0,1552.09375,3.0,31.0,15.65625,38.41954664699733,0.00013632141053676605,2.7001421600580215,0.0030199475586414337,32.905570624396205,74.08552885055542,3.567710518836975e-05,8.570776998817762e-06,0.0933878162995062,0.13283572931547416,352354,74.08552885055542,2378.0217639450543,
85,True,8224,0.09151681512594223,0.0031733474679640494,-3.640775811675212e-05,1.5437690308317542e-05,0.001906590649014106,-0.013344929342565592,-0.0007623953461006749,0.2,514.0,1.0,0.0,1.1819111928343773,1.1819111928343773,7560251.34375,0.09703500423347577,0.09703500423347577,0.07633581523829991,-0.0026689858685131186,0.10764195168527109,0.0031733474679640494,-3.640775811675212e-05,1.5437690308317542e-05,0.0863229064270854,-1.0434217676520348,0.0,0.0,0.2,0.2,0.2,3.0,0.802734375,0.16111039932273485,189.9096646308899,199.294921875,195.74178314208984,5e-06,85,0,0.3910025656223297,0.9729999899864197,0.0,0.3910025656223297,0.9729999899864197,0.0,-0.06913702934980392,2.4748661518096924,-2.474493980407715,-0.06913702934980392,2.4748661518096924,-2.474493980407715,1972.953125,4096.0,162.0,0.1875,1325.671875,3251.0,147.0,1972.953125,4096.0,162.0,0.1875,0.0,487.3125,874.0,216.0,0.0,3,31,13.7890625,0.4375,0.5625,3.6875,8,3.1280205249786377,8.0,8,8,3.077089786529541e-05,1.5180803164839745,31.92990014143288,13.252266448151204,3.416091203689575e-06,0.13408801332116127,0.03319311652739998,31.92990014143288,0.046413930132985115,252,4096,162.0,4096.0,1972.953125,147.0,3251.0,1325.671875,3.0,31.0,13.7890625,34.16869200952351,9.279139339923859e-05,2.617938121780753,0.0029718801379203796,29.4419279769063,66.25938063673675,3.499351441860199e-05,9.43711660301028e-06,0.09349196281177179,0.13530119035362406,314914,66.25938063673675,2376.3729525823514,
86,True,9520,0.08992500603199005,0.0014444874614127912,0.00021908919882207556,1.6563311646677903e-06,-0.0005664188356604427,-0.03153810778167099,-0.006874040671391413,0.2,595.0,1.0,0.0,0.9677410162985325,0.9677410162985325,7303527.25,0.23105639778077602,0.23105639778077602,0.08618318132122246,-0.006307621556334198,0.13845307318103564,0.0014444874614127912,0.00021908919882207556,1.6563311646677903e-06,0.14190287981182337,-0.850645549595356,0.0,0.0,0.2,0.2,0.2,3.0,0.515625,0.16355621777451007,189.9096646308899,199.294921875,196.2499771118164,5e-06,86,0,0.2643454074859619,0.9937499761581421,0.0,0.2643454074859619,0.9937499761581421,0.0,-0.0455605573952198,2.4748661518096924,-2.4746644496917725,-0.0455605573952198,2.4748661518096924,-2.4746644496917725,2440.328125,4096.0,131.0,0.1875,1716.0703125,3555.0,120.0,2440.328125,4096.0,131.0,0.1875,0.0,522.375,1017.0,202.0,0.0,3,31,19.125,0.625,0.375,2.25,8,2.1147632598876953,8.0,8,8,3.5507604479789734e-05,1.223201772198081,35.730746787041426,17.581289026376908,5.675479769706726e-06,0.09913423843681812,0.03526703646639362,35.730746787041426,0.027102159336209297,263,4096,131.0,4096.0,2440.328125,120.0,3555.0,1716.0703125,3.0,31.0,19.125,38.30505669489503,0.00012480095028877258,2.8084355257451534,0.003013851121068001,35.021832428872585,76.17098341323435,4.1503459215164185e-05,7.947374708137103e-06,0.09235082095866999,0.12263033497959108,379226,76.17098341323435,2489.30749615418,
87,True,13872,0.08820440620183945,0.0017993924629990943,-2.0357724906716612e-05,3.0241446893342072e-06,0.0002923589272540994,-0.026206392416497692,-0.004948919493472204,0.2,867.0,1.0,0.0,1.0439888574182987,1.0439888574182987,7858751.65625,0.19260648282943293,0.19260648282943293,0.1088301074011308,-0.005241278483299539,0.25085205162921315,0.0017993924629990943,-2.0357724906716612e-05,3.0241446893342072e-06,0.17664337251335382,-0.9195167869329453,0.0,0.0,0.2,0.2,0.2,3.0,0.3525390625,0.16635916336129258,189.9096646308899,199.294921875,196.78359603881836,5e-06,87,0,0.22109374403953552,0.989062488079071,0.0,0.22109374403953552,0.989062488079071,0.0,-0.03440188616514206,1.2420172691345215,-1.6201815605163574,-0.03440188616514206,1.2420172691345215,-1.6201815605163574,2616.8671875,4096.0,129.0,0.296875,1805.5078125,3163.0,118.0,2616.8671875,4096.0,129.0,0.296875,0.0,573.375,989.0,218.0,0.0,3,31,19.8046875,0.6875,0.3125,2.0625,8,1.7687499523162842,8.0,8,8,3.0525028705596924e-05,1.220969706773758,33.657276544719934,18.41086908087891,6.0498714447021484e-06,0.09458020702004433,0.03383931728603784,33.657276544719934,0.053952982649207115,264,4096,129.0,4096.0,2616.8671875,118.0,3163.0,1805.5078125,3.0,31.0,19.8046875,35.89538803137839,0.00011495500802993774,3.0268013924360275,0.003005770966410637,37.545876586809754,76.50604313798249,5.1977112889289856e-05,7.360753289230679e-06,0.09194510748549595,0.10716352757017542,408351,76.50604313798249,2668.749965695641,
88,True,7872,0.08968407660722733,0.003454589776083594,-0.00010165154458263714,8.876750825947965e-06,-0.0028638063013204373,-0.024349561412236653,-0.007733718470262829,0.2,492.0,1.0,0.0,1.1356011405587196,1.1356011405587196,6772035.03125,0.18064814410172403,0.18064814410172403,0.06396473519321721,-0.004869912282447331,0.15711955672768851,0.003454589776083594,-0.00010165154458263714,8.876750825947965e-06,0.13737131422385573,-1.011725626885891,0.0,0.0,0.2,0.2,0.2,3.0,0.73828125,0.16581753751355252,189.9096646308899,199.294921875,197.2542839050293,5e-06,88,0,0.4264282286167145,1.975000023841858,0.0,0.4264282286167145,1.975000023841858,0.0,-0.042250365018844604,2.4748666286468506,-2.474846363067627,-0.042250365018844604,2.4748666286468506,-2.474846363067627,2670.1171875,4096.0,264.0,0.234375,1725.6328125,3475.0,123.0,2670.1171875,4096.0,264.0,0.234375,0.0,492.0625,979.0,220.0,0.0,3,31,19.984375,0.4375,0.5625,3.75,8,3.411425828933716,8.0,8,8,5.389377474784851e-05,1.2758120447397232,35.5205261297524,17.4051630525355,0.003592750057578087,0.0855194665491581,0.039866854713181965,35.5205261297524,0.028763610869646072,513,4096,264.0,4096.0,2670.1171875,123.0,3475.0,1725.6328125,3.0,31.0,19.984375,37.90460124798119,9.031593799591064e-05,3.1162673886865377,0.0029562823474407196,37.147016970440745,78.20056533254683,6.578676402568817e-05,7.303808803363779e-06,0.09177564172863542,0.11090513129392493,404759,78.20056533254683,2587.9544366384557,
89,True,11304,0.08764093369245529,0.0013736577166127972,-2.539713453408865e-05,8.811854627310822e-06,0.002781641247565858,-0.012609442666871473,0.00025975263270083815,0.2,706.5,1.0,0.0,1.0154874697327614,1.0154874697327614,6765253.625,0.09016857016831636,0.09016857016831636,0.08371514273256318,-0.002521888533374295,0.1253968986083128,0.0013736577166127972,-2.539713453408865e-05,8.811854627310822e-06,0.0957457390613854,-0.9109569080173969,0.0,0.0,0.2,0.2,0.2,3.0,0.703125,0.16732366050472564,189.9096646308899,199.294921875,196.76933670043945,5e-06,89,0,0.1745450496673584,0.991406261920929,0.0,0.1745450496673584,0.991406261920929,0.0,-0.052918534725904465,2.4732863903045654,-2.4748618602752686,-0.052918534725904465,2.4732863903045654,-2.4748618602752686,2825.71875,4096.0,116.0,0.40625,1834.9296875,3486.0,105.0,2825.71875,4096.0,116.0,0.40625,0.0,488.8125,869.0,209.0,0.0,3,31,20.734375,0.6875,0.3125,1.4375,8,1.3963603973388672,8.0,8,8,6.340630352497101e-05,1.0821252577006817,34.71498978510499,19.14088980224915,5.131587386131287e-06,0.16628632694482803,0.053745683035231195,34.71498978510499,0.036091867834329605,869,4096,116.0,4096.0,2825.71875,105.0,3486.0,1834.9296875,3.0,31.0,20.734375,37.462180238217115,8.792802691459656e-05,3.2253041565418243,0.00298304483294487,39.121666280552745,79.84321141988039,3.5818666219711304e-05,7.031171529120987e-06,0.09221153604052408,0.10357481016504959,424260,79.84321141988039,2656.8320114837106,
90,True,7736,0.09064864367246628,0.0019996915943920612,-0.00014258891746976587,1.3661176922141749e-05,-0.000822701880679233,-0.007107555400580168,-0.002244213112135185,0.2,483.5,1.0,0.0,1.1040998846292496,1.1040998846292496,6759941.375,0.05193756823427975,0.05193756823427975,0.0953703291251948,-0.0014215110801160337,0.03309573068594952,0.0019996915943920612,-0.00014258891746976587,1.3661176922141749e-05,0.03250783821567893,-0.9799978174269199,0.0,0.0,0.2,0.2,0.2,3.0,0.783203125,0.16258533457785307,189.9096646308899,199.294921875,196.96100616455078,5e-06,90,0,0.21465365588665009,0.9714285731315613,0.0,0.21465365588665009,0.9714285731315613,0.0,-0.048868775367736816,2.4748663902282715,-2.47422194480896,-0.048868775367736816,2.4748663902282715,-2.47422194480896,2456.8828125,4096.0,117.0,0.296875,1694.6015625,3334.0,106.0,2456.8828125,4096.0,117.0,0.296875,0.0,447.375,905.0,216.0,0.0,3,31,17.7890625,0.625,0.375,1.875,8,1.7172291278839111,8.0,8,8,5.4469332098960876e-05,1.0581429488956928,34.62224629148841,17.056801576676662,3.548339009284973e-06,0.18980655819177628,0.039478047809097916,34.62224629148841,0.036935556679964066,220,4096,117.0,4096.0,2456.8828125,106.0,3334.0,1694.6015625,3.0,31.0,17.7890625,36.611008716747165,9.000115096569061e-05,2.9012989327311516,0.003020891919732094,34.83934888243675,74.3863890375942,3.628060221672058e-05,8.126247615252643e-06,0.09371840611827127,0.11641723575270736,371745,74.3863890375942,2498.743418047376,
91,True,7736,0.09071395546197891,0.0018578083754619001,-9.027027090269257e-05,0.0,-0.0020113614646106726,-0.04602979739138391,-0.011217321021831594,0.2,483.5,1.0,0.0,1.3888248577713966,1.3888248577713966,9022113.4375,0.3312783328583464,0.3312783328583464,0.06814322483275895,-0.009205959478276782,0.25782623653304904,0.0018578083754619001,-9.027027090269257e-05,0.0,0.21625728043727577,-1.2316516265273094,0.0,0.0,0.2,0.2,0.2,3.0,0.5087890625,0.16236832452031416,189.9096646308899,199.294921875,197.16406631469727,5e-06,91,0,0.29406511783599854,0.9921875,0.0,0.29406511783599854,0.9921875,0.0,-0.03360746055841446,0.9647420048713684,-2.4744951725006104,-0.03360746055841446,0.9647420048713684,-2.4744951725006104,2506.2421875,4096.0,115.0,0.265625,1639.390625,3410.0,104.0,2506.2421875,4096.0,115.0,0.265625,0.0,430.8125,715.0,216.0,0.0,3,31,18.375,0.625,0.375,2.625,8,2.3525211811065674,8.0,8,8,5.599856376647949e-05,1.061204694211483,34.381464855745435,16.25544068533054,3.4999102354049683e-06,0.1560853086411953,0.036427439481485635,34.381464855745435,0.0319878663867712,263,4096,115.0,4096.0,2506.2421875,104.0,3410.0,1639.390625,3.0,31.0,18.375,36.36791071109474,8.674152195453644e-05,2.9212029725313187,0.002999715507030487,35.27235088869929,74.59192782826722,3.509595990180969e-05,7.979176383203005e-06,0.09382366712160964,0.11336665859648795,375943,74.59192782826722,2519.9978801026064,
92,True,7768,0.08809985965490341,0.0024006005660339724,-4.72228583987544e-05,2.8079359708499396e-06,-0.0017208074823429342,-0.04332534400600707,-0.010385876292275498,0.2,485.5,1.0,0.0,1.0600429140031338,1.0600429140031338,7516536.703125,0.31779026379808784,0.31779026379808784,0.057480069648192716,-0.008665068801201416,0.22307421643967704,0.0024006005660339724,-4.72228583987544e-05,2.8079359708499396e-06,0.16302185785025358,-0.9270763881504536,0.0,0.0,0.2,0.2,0.2,3.0,0.6015625,0.16393986559123702,189.9096646308899,199.294921875,197.23022842407227,5e-06,92,0,0.39390406012535095,0.9897959232330322,0.0,0.39390406012535095,0.9897959232330322,0.0,-0.11803498864173889,0.9421384334564209,-2.474865436553955,-0.11803498864173889,0.9421384334564209,-2.474865436553955,2478.703125,4096.0,110.0,0.3046875,1663.890625,3193.0,99.0,2478.703125,4096.0,110.0,0.3046875,0.0,485.375,971.0,257.0,0.0,3,31,17.7265625,0.5,0.5,3.4375,8,3.1512322425842285,8.0,8,8,2.901628613471985e-05,1.0028576161712408,33.83805947750807,16.876609106067917,6.144866347312927e-06,0.10506172850728035,0.03665590030141175,33.83805947750807,0.03946019522845745,384,4096,110.0,4096.0,2478.703125,99.0,3193.0,1663.890625,3.0,31.0,17.7265625,36.43056206405163,8.592754602432251e-05,2.9979734756052494,0.002989303320646286,35.26191924512386,74.72143442556262,3.705546259880066e-05,7.878986722912072e-06,0.09294078377321116,0.11482366050811484,379402,74.72143442556262,2538.776208705948,
93,True,11984,0.08816640824079514,0.0007566273416159675,-0.0001548031817719675,4.530117280410195e-06,4.015957529190928e-05,-0.011127541132736951,-0.002185348785133101,0.2,749.0,1.0,0.0,1.1319592520594597,1.1319592520594597,7417080.78125,0.08207566337659955,0.08207566337659955,0.06916733240747805,-0.0022255082265473904,0.10656651901040838,0.0007566273416159675,-0.0001548031817719675,4.530117280410195e-06,0.0326705458573997,-1.007102120667696,0.0,0.0,0.2,0.2,0.2,3.0,0.328125,0.1677445633003193,189.9096646308899,199.294921875,198.2696075439453,5e-06,93,0,0.14278320968151093,0.98828125,0.0,0.14278320968151093,0.98828125,0.0,-0.026822416111826897,1.2198657989501953,-0.7245200872421265,-0.026822416111826897,1.2198657989501953,-0.7245200872421265,2973.765625,4096.0,177.0,0.265625,2094.2890625,3433.0,166.0,2973.765625,4096.0,177.0,0.265625,0.0,517.625,984.0,218.0,0.0,3,31,22.875,0.8125,0.1875,1.1875,8,1.1422656774520874,8.0,8,8,3.0528753995895386e-05,1.713727092370391,36.47242631018162,21.85414085580851,3.7383288145065308e-06,0.12174519337713718,0.04074215708533302,36.47242631018162,0.02872253768146038,290,4096,177.0,4096.0,2973.765625,166.0,3433.0,2094.2890625,3.0,31.0,22.875,39.07662557438016,8.934736251831055e-05,3.2935558762401342,0.0030864477157592773,40.98607558012009,83.38826556503773,3.5395845770835876e-05,6.906380685881963e-06,0.09171237190616223,0.10265978419191828,446898,83.38826556503773,2679.62162884565,
94,True,9288,0.08967477083206177,0.00301421714539174,-0.00016906626797208446,2.7224399218539475e-05,-0.002490632687113248,-0.08542149048298597,-0.01957493176450953,0.2,580.5,1.0,0.0,1.0880094654858112,1.0880094654858112,6784485.625,0.6214717552065849,0.6214717552065849,0.044744633049893734,-0.017084298096597197,0.39651027663940575,0.00301421714539174,-0.00016906626797208446,2.7224399218539475e-05,0.32185341510921717,-0.9697063714265823,0.0,0.0,0.2,0.2,0.2,3.0,0.794921875,0.16666345060403315,189.9096646308899,199.294921875,198.2300910949707,5e-06,94,0,0.37776151299476624,5.743750095367432,0.0,0.37776151299476624,5.743750095367432,0.0,-0.04490403085947037,2.4748663902282715,-1.6196614503860474,-0.04490403085947037,2.4748663902282715,-1.6196614503860474,2967.828125,4096.0,203.0,0.375,1996.6015625,3500.0,192.0,2967.828125,4096.0,203.0,0.375,0.0,501.0625,912.0,253.0,0.0,3,31,20.640625,0.375,0.625,3.0,8,3.02209210395813,8.0,8,8,3.066845238208771e-05,1.9832312278449535,34.97790266573429,20.423729950533016,5.660578608512878e-06,0.09462382458150387,0.03673286766570527,34.97790266573429,0.026759073138237,629,4096,203.0,4096.0,2967.828125,192.0,3500.0,1996.6015625,3.0,31.0,20.640625,37.27057318761945,9.727664291858673e-05,3.2403598576784134,0.0030050128698349,41.036505004391074,81.58006886020303,3.717467188835144e-05,6.76777263497178e-06,0.0924208140309426,0.09811092177997233,444018,81.58006886020303,2721.363233713842,
95,True,9072,0.09403169900178909,0.0033652084748609923,-8.040483146487531e-05,2.5609760882616683e-05,0.0003340849270898616,-0.0663191849598661,-0.012929751916090026,0.2,567.0,1.0,0.0,1.0566290952265263,1.0566290952265263,7239527.96875,0.48203247133642435,0.48203247133642435,0.06077752842267222,-0.013263836991973223,0.32409506955242484,0.0033652084748609923,-8.040483146487531e-05,2.5609760882616683e-05,0.25459224451333284,-0.9303347766399384,0.0,0.0,0.2,0.2,0.2,3.0,0.919921875,0.16417572996561633,189.9096646308899,199.294921875,198.54596328735352,5e-06,95,0,0.3365483283996582,0.9921875,0.0,0.3365483283996582,0.9921875,0.0,-0.14271531999111176,1.6612268686294556,-1.620059847831726,-0.14271531999111176,1.6612268686294556,-1.620059847831726,2562.8359375,4096.0,250.0,0.2578125,1702.2890625,3162.0,148.0,2562.8359375,4096.0,250.0,0.2578125,0.0,495.9375,1006.0,216.0,0.0,3,31,18.953125,0.375,0.625,2.9375,8,2.6923868656158447,8.0,8,8,3.1111761927604675e-05,1.528617074713111,31.709084698930383,17.16141811289708,3.876164555549622e-06,0.10965598188340664,0.035165568930096924,31.709084698930383,0.03330434486269951,220,4096,250.0,4096.0,2562.8359375,148.0,3162.0,1702.2890625,3.0,31.0,18.953125,33.88216828741133,9.208172559738159e-05,3.0581609811633825,0.0029540639370679855,36.34784664027393,73.31984783895314,4.102475941181183e-05,7.545058494821468e-06,0.0928370661245289,0.10328575304887265,391523,73.31984783895314,2669.965988336332,
96,True,13072,0.09160054475069046,0.003289817464974476,9.597667980187907e-05,4.2543690597085515e-06,-0.002827063770382665,-0.06591540452791378,-0.016010145045584068,0.2,817.0,1.0,0.0,1.0833449512720108,1.0833449512720108,7146599.875,0.4804737688973546,0.4804737688973546,0.08789196626378624,-0.013183080905582756,0.2828990941516618,0.003289817464974476,9.597667980187907e-05,4.2543690597085515e-06,0.244509945390746,-0.9618838466703892,0.0,0.0,0.2,0.2,0.2,3.0,1.14453125,0.1637334864492957,189.9096646308899,199.294921875,199.31861114501953,5e-06,96,0,0.4376372694969177,0.989062488079071,0.0,0.4376372694969177,0.989062488079071,0.0,-0.11590632796287537,1.7010531425476074,-2.4742281436920166,-0.11590632796287537,1.7010531425476074,-2.4742281436920166,2370.265625,4096.0,186.0,0.1953125,1527.484375,3175.0,175.0,2370.265625,4096.0,186.0,0.1953125,0.0,564.75,965.0,258.0,0.0,3,31,17.78125,0.375,0.625,3.6875,8,3.501098155975342,8.0,8,8,3.64203006029129e-05,1.78892482817173,36.09068576619029,15.751749577597366,4.855915904045105e-06,0.1481936052441597,0.047515754704363644,36.09068576619029,0.03000701777637005,384,4096,186.0,4096.0,2370.265625,175.0,3175.0,1527.484375,3.0,31.0,17.78125,38.615072114393115,9.679235517978668e-05,2.8276537619531155,0.003040175884962082,34.85591036081314,76.33151247166097,3.564916551113129e-05,8.092418281850293e-06,0.09278035775153758,0.12727698014592614,375682,76.33151247166097,2460.8578281445466,
