step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
187,0.07171911001205444,0.0018422661232762039,5.038632816933841e-05,6.419695750992105e-06,0.004014394711703062,0.62109375,0.34893217336502913,203.80106258392334,207.794921875,134.92487335205078,5e-06,187,0,0.2540327310562134,0.989062488079071,0.0,0.2540327310562134,0.989062488079071,0.0,-0.10916768014431,1.621888518333435,-2.4639077186584473,-0.10916768014431,1.621888518333435,-2.4639077186584473,3069.859375,4096.0,324.0,0.46875,1740.7421875,3325.0,183.0,3069.859375,4096.0,324.0,0.46875,0.0,1741.5625,4974.0,220.0,0.0,3,41,27.671875,0.625,0.375,2.25,8,2.032261848449707,8.0,8,8,6.449408829212189e-05,1.9950103498995304,34.93069560080767,19.440905214927625,0.0,0.0,0.0,34.93069560080767,0.0,2039,4096,37.82480128854513,0.00010449066758155823,4.325645938515663,0.0030536893755197525,30.03291534073651,72.21385120786726,3.598816692829132e-05,0.04876565746991454,4.958398757383557e-06,0.09626052009850088,615862,72.21385120786726,4264.15424256521,
188,0.07630208879709244,0.0008655109959363472,-5.4049357117946784e-05,0.0,-0.0011457792425062507,0.49609375,0.3490599680359328,203.80106258392334,207.794921875,135.12097930908203,5e-06,188,0,0.1450267881155014,0.9959183931350708,0.0,0.1450267881155014,0.9959183931350708,0.0,-0.03663213178515434,0.9354124665260315,-2.4748663902282715,-0.03663213178515434,0.9354124665260315,-2.4748663902282715,3270.703125,4096.0,159.0,0.6015625,1947.0,3399.0,73.0,3270.703125,4096.0,159.0,0.6015625,0.0,1279.625,3896.0,220.0,0.0,3,41,27.9296875,0.8125,0.1875,1.1875,8,1.1602143049240112,8.0,8,8,3.1463801860809326e-05,0.8090143334120512,34.98282138444483,21.219699738925556,0.0,0.0,0.0,34.98282138444483,0.0,1197,4096,37.670881351456046,0.00010934658348560333,4.045025629922748,0.003123132511973381,27.742643181234598,69.49271550029516,3.6446377635002136e-05,0.04763159796380515,5.362134791057961e-06,0.08998180186660945,582442,69.49271550029516,4190.669452235797,
189,0.07699866592884064,0.0004962235616403632,-0.00012132929982300311,4.9404964101995574e-06,-0.000755932298488915,0.59765625,0.3370569541198845,203.80106258392334,207.794921875,135.34990692138672,5e-06,189,0,0.1459740251302719,0.9981632828712463,0.0,0.1459740251302719,0.9981632828712463,0.0,-0.033955350518226624,2.4748661518096924,-0.5400504469871521,-0.033955350518226624,2.4748661518096924,-0.5400504469871521,2295.6953125,4096.0,107.0,0.296875,1443.5234375,3323.0,96.0,2295.6953125,4096.0,107.0,0.296875,0.0,1445.9375,3914.0,286.0,0.0,3,41,22.09375,0.75,0.25,1.1875,8,1.1677920818328857,8.0,8,8,6.351061165332794e-05,0.9536627661436796,33.81006580777466,14.790406873245956,0.0,0.0,0.0,33.81006580777466,0.0,3304,4096,36.18691708892584,0.0001027919352054596,3.3937669806182384,0.0030773989856243134,23.527623150497675,63.138945220038295,3.64501029253006e-05,0.04912549281939009,6.425584973188747e-06,0.123148001486906,478929,63.138945220038295,3792.6591767643527,
190,0.0785294622182846,0.0015316397293645423,-8.339312023508683e-05,3.903542960870254e-05,0.0023091270777513273,0.2880859375,0.343587351202002,203.80106258392334,207.794921875,135.5297088623047,5e-06,190,0,0.23956573009490967,0.9857142567634583,0.0,0.23956573009490967,0.9857142567634583,0.0,-0.01652620919048786,2.4748661518096924,-0.35355231165885925,-0.01652620919048786,2.4748661518096924,-0.35355231165885925,3129.9921875,4096.0,274.0,0.5859375,1898.828125,3258.0,107.0,3129.9921875,4096.0,274.0,0.5859375,0.0,1194.6875,2879.0,259.0,0.0,3,41,26.5703125,0.625,0.375,2.125,8,1.9165258407592773,8.0,8,8,3.155507147312164e-05,1.137694789096713,35.63397487439215,20.36455567672965,0.0,0.0,0.0,35.63397487439215,0.0,845,4096,37.8781166318804,0.00010073557496070862,3.861599761992693,0.0030617564916610718,26.342551922425628,68.11570379324257,3.621913492679596e-05,0.04758761382693738,5.531039133427641e-06,0.09454425712893753,553559,68.11570379324257,4063.3728286818045,
191,0.07840569317340851,0.002655825337569695,-0.00011255921333486185,1.0062742717309447e-05,-0.002102108919643797,0.912109375,0.33896488164570016,203.80106258392334,207.794921875,135.7010726928711,5e-06,191,0,0.22922274470329285,0.979687511920929,0.0,0.22922274470329285,0.979687511920929,0.0,-0.09979370981454849,2.4748666286468506,-2.474864959716797,-0.09979370981454849,2.4748666286468506,-2.474864959716797,3178.859375,4096.0,138.0,0.4765625,1969.53125,3501.0,127.0,3178.859375,4096.0,138.0,0.4765625,0.0,1204.5,2900.0,254.0,0.0,3,41,28.03125,0.5625,0.4375,2.0625,8,1.8337820768356323,8.0,8,8,3.2415613532066345e-05,1.3357579745352268,38.94940776005387,20.807877326675225,0.0,0.0,0.0,38.94940776005387,0.0,1008,4096,41.333422219380736,0.00011059828102588654,3.8415444158017635,0.0030597615987062454,26.714224874973297,71.92293654568493,3.736652433872223e-05,0.0476129981552628,5.453440031914459e-06,0.10158277639724532,561070,71.92293654568493,3900.494243888473,
192,0.07651730626821518,0.0013758599943685113,5.361305086637458e-05,1.3820706499245716e-06,-0.002932426919869613,0.62109375,0.34383285201446745,203.80106258392334,207.794921875,135.89339447021484,5e-06,192,0,0.22491130232810974,0.9898437261581421,0.0,0.22491130232810974,0.9898437261581421,0.0,-0.030783791095018387,2.4748666286468506,-2.4748661518096924,-0.030783791095018387,2.4748666286468506,-2.4748661518096924,3369.078125,4096.0,330.0,0.6640625,2080.3359375,3500.0,113.0,3369.078125,4096.0,330.0,0.6640625,0.0,846.375,3026.0,218.0,0.0,3,41,27.234375,0.6875,0.3125,2.0,8,1.7992902994155884,8.0,8,8,3.222376108169556e-05,1.1811992730945349,36.43171442486346,22.062072945802356,0.0,0.0,0.0,36.43171442486346,0.0,269,4096,38.23114046826959,9.524263441562653e-05,3.676650244742632,0.003105372190475464,25.192910380661488,67.13383311405778,3.54032963514328e-05,0.04669002513197626,5.7551868135384765e-06,0.08865356451428569,539578,67.13383311405778,4018.6741540832168,
193,0.07592970132827759,0.0004546133950498188,1.632947554242037e-05,0.0,0.002041859333985485,0.208984375,0.35286600379116767,203.80106258392334,207.794921875,135.19760131835938,5e-06,193,0,0.0997747927904129,0.9836734533309937,0.0,0.0997747927904129,0.9836734533309937,0.0,-0.01801922544836998,2.4748663902282715,-0.35355234146118164,-0.01801922544836998,2.4748663902282715,-0.35355234146118164,3346.65625,4096.0,280.0,0.65625,1996.9140625,3411.0,119.0,3346.65625,4096.0,280.0,0.65625,0.0,1917.6875,4891.0,334.0,0.0,3,41,29.3359375,0.8125,0.1875,1.0625,8,0.7981983423233032,8.0,8,8,6.349757313728333e-05,1.2053191140294075,37.56445361673832,22.517319494771073,0.0,0.0,0.0,37.56445361673832,0.0,1072,4096,39.71869406849146,0.00010374002158641815,4.60142663307488,0.0030940212309360504,32.20477740094066,76.56227977387607,3.631226718425751e-05,0.04779319804958574,4.591653207807315e-06,0.09272009857901885,673836,76.56227977387607,4400.574290565473,
194,0.07470100373029709,0.0014083538583236077,8.00966427050298e-06,2.0681667592725717e-05,0.0002713937385578902,0.132080078125,0.3466833907421864,203.80106258392334,207.794921875,134.9736099243164,5e-06,194,0,0.2894033193588257,0.9906250238418579,0.0,0.2894033193588257,0.9906250238418579,0.0,-3.086422657361254e-05,0.0560341477394104,-0.0560341477394104,-3.086422657361254e-05,0.0560341477394104,-0.0560341477394104,2893.4375,4096.0,249.0,0.453125,1744.5859375,3517.0,108.0,2893.4375,4096.0,249.0,0.453125,0.0,1254.4375,4061.0,257.0,0.0,3,41,26.8515625,0.6875,0.3125,2.5,8,2.3152265548706055,8.0,8,8,6.958842277526855e-05,1.1821300238370895,36.42468249797821,18.346191276054014,0.0,0.0,0.0,36.42468249797821,0.0,880,4096,38.93756858073175,0.00010798871517181396,3.727885127067566,0.003078136593103409,25.4408410359174,68.14008847624063,3.7167221307754517e-05,0.04791768570487411,5.797653529486877e-06,0.10513437893058578,530928,68.14008847624063,3895.8564031299,
195,0.0708841010928154,0.00111470214324072,-5.5451015668950276e-05,1.3209800158620055e-05,0.0026539440696069505,0.654296875,0.34990099260191526,203.80106258392334,207.794921875,134.97883987426758,5e-06,195,0,0.21568848192691803,0.9921875,0.0,0.21568848192691803,0.9921875,0.0,-0.05102057382464409,1.6201813220977783,-2.474865436553955,-0.05102057382464409,1.6201813220977783,-2.474865436553955,3222.484375,4096.0,263.0,0.4921875,1980.0,3614.0,130.0,3222.484375,4096.0,263.0,0.4921875,0.0,1660.375,4079.0,225.0,0.0,3,41,29.3984375,0.6875,0.3125,1.8125,8,1.7255078554153442,8.0,8,8,6.216950714588165e-05,1.4249590747058392,38.96045679785311,21.87616023706505,0.0,0.0,0.0,38.96045679785311,0.0,2300,4096,41.71428398415446,0.00012159347534179688,4.3192920330911875,0.003090541809797287,29.849019780755043,75.91228235512972,3.904663026332855e-05,0.04775797317266561,4.9448194254091755e-06,0.10113093058091453,625006,75.91228235512972,4116.632912419381,
196,0.07342210412025452,0.0005223063399171224,5.872679594176589e-06,3.6947725448044366e-06,0.0008440684032393619,0.388671875,0.35346451307263227,203.80106258392334,207.794921875,135.18633651733398,5e-06,196,0,0.104310542345047,0.9671875238418579,0.0,0.104310542345047,0.9671875238418579,0.0,-0.027901848778128624,1.2076119184494019,-0.9353035092353821,-0.027901848778128624,1.2076119184494019,-0.9353035092353821,3441.9140625,4096.0,153.0,0.59375,1897.6171875,3290.0,121.0,3441.9140625,4096.0,153.0,0.59375,0.0,1710.6875,4057.0,262.0,0.0,3,41,29.84375,0.8125,0.1875,0.9375,8,0.834484338760376,8.0,8,8,3.201514482498169e-05,1.2756672389805317,36.57998621836305,21.767170210718177,0.0,0.0,0.0,36.57998621836305,0.0,262,4096,38.42150469683111,0.00010617077350616455,4.522826943546534,0.0031485669314861298,31.26662254333496,74.24481450207531,3.687851130962372e-05,0.04740721471607177,4.7739338766765724e-06,0.08720961650796388,659533,74.24481450207531,4441.609858029644,
197,0.07280372828245163,0.0006306640698312549,5.309891054139371e-05,1.7863267203210853e-06,0.004695288254879415,1.0546875,0.3459668729972104,203.80106258392334,207.794921875,135.00951385498047,5e-06,197,0,0.22364941239356995,0.9887499809265137,0.0,0.22364941239356995,0.9887499809265137,0.0,-0.008338618092238903,0.35354262590408325,-2.4748034477233887,-0.008338618092238903,0.35354262590408325,-2.4748034477233887,2931.03125,4096.0,188.0,0.5,1831.703125,3563.0,72.0,2931.03125,4096.0,188.0,0.5,0.0,1237.9375,3463.0,247.0,0.0,3,41,25.28125,0.75,0.25,2.0,8,1.78919517993927,8.0,8,8,7.087923586368561e-05,0.9113477524369955,37.146141489967704,19.463234147406183,0.0,0.0,0.0,37.146141489967704,0.0,2014,4096,39.6482307203114,0.00010343268513679504,3.740772992372513,0.0031440909951925278,25.421216508373618,68.83953925222158,3.668107092380524e-05,0.04763846070366176,5.891915332764637e-06,0.10568014329510572,533628,68.83953925222158,3875.8830012272256,
198,0.07210519164800644,0.0011179413286299678,0.00012822110329580028,2.45242825940295e-05,0.004231033810356166,0.5625,0.34947847782907093,203.80106258392334,207.794921875,135.26045989990234,5e-06,198,0,0.052058007568120956,0.9734693765640259,-3.4437499046325684,0.052058007568120956,0.9734693765640259,-3.4437499046325684,-0.005453414749354124,2.473149538040161,-1.2075941562652588,-0.005453414749354124,2.473149538040161,-1.2075941562652588,3061.96875,4096.0,158.0,0.4765625,1894.015625,3347.0,120.0,3061.96875,4096.0,158.0,0.4765625,0.0,1853.75,5553.0,202.0,0.0,3,41,27.21875,0.75,0.1875,1.3125,8,0.41646403074264526,8.0,8,8,3.131479024887085e-05,1.4210864063352346,37.91217909567058,21.54928097051743,0.0,0.0,0.0,37.91217909567058,0.0,202,4096,39.908699752762914,0.00019817054271697998,4.449954241514206,0.00319814495742321,30.996448697522283,75.39139479957521,3.9597973227500916e-05,0.049262329226909665,5.082778073881633e-06,0.101825571152044,629212,75.39139479957521,4172.969618566768,
199,0.0834379643201828,0.0008068835704762023,0.00017712228031996347,5.285810857458273e-06,0.0007309863722184673,0.4697265625,0.3429115185461614,203.80106258392334,207.794921875,135.45032119750977,5e-06,199,0,0.18759185075759888,0.9653061032295227,0.0,0.18759185075759888,0.9653061032295227,0.0,-0.03285391628742218,0.942782461643219,-1.6201815605163574,-0.03285391628742218,0.942782461643219,-1.6201815605163574,2931.640625,4096.0,123.0,0.5703125,1826.1953125,3366.0,112.0,2931.640625,4096.0,123.0,0.5703125,0.0,1363.3125,4794.0,215.0,0.0,3,41,22.4453125,0.75,0.25,1.625,8,1.5007346868515015,8.0,8,8,3.255531191825867e-05,1.2157424204051495,36.58249553479254,19.32441539078718,0.0,0.0,0.0,36.58249553479254,0.0,1913,4096,39.14164706878364,0.00010601244866847992,3.8232756443321705,0.00306733138859272,26.50694171525538,69.50340831652284,3.539770841598511e-05,0.048216005186420434,5.579461702129898e-06,0.10430818672560598,549754,69.50340831652284,3954.8707992591253,
200,0.07293327152729034,0.0020478225997067057,-0.00015317010854687396,5.542021426663268e-06,0.004287673145881854,0.685546875,0.341504374579501,203.80106258392334,207.794921875,135.61584091186523,5e-06,200,0,0.2431269884109497,0.989062488079071,0.0,0.2431269884109497,0.989062488079071,0.0,-0.10003772377967834,1.6633220911026,-1.6201815605163574,-0.10003772377967834,1.6633220911026,-1.6201815605163574,2909.2109375,4096.0,137.0,0.4140625,1784.65625,3321.0,126.0,2909.2109375,4096.0,137.0,0.4140625,0.0,1378.625,4826.0,252.0,0.0,3,41,25.1484375,0.5625,0.4375,2.125,8,1.9450161457061768,8.0,8,8,3.238953649997711e-05,1.328196469694376,35.940209932625294,18.726565643097274,0.0,0.0,0.0,35.940209932625294,0.0,333,4096,37.94613586179912,0.00010350719094276428,3.833317268639803,0.0030338000506162643,26.636973939836025,68.44838632456958,3.553740680217743e-05,0.04853295740282016,5.527628211740451e-06,0.10190192213255614,548843,68.44838632456958,4009.1741344893658,
201,0.07804671674966812,0.0019475886947475374,1.1533619726833422e-05,3.220385565327888e-06,-0.0034546357128419913,0.40625,0.33816218381360824,203.80106258392334,207.794921875,134.98937606811523,5e-06,201,0,0.25432488322257996,0.9879999756813049,0.0,0.25432488322257996,0.9879999756813049,0.0,-0.017710475251078606,0.7245669960975647,-2.473450183868408,-0.017710475251078606,0.7245669960975647,-2.473450183868408,2432.0546875,4096.0,110.0,0.375,1463.8359375,3166.0,84.0,2432.0546875,4096.0,110.0,0.375,0.0,1187.375,5237.0,216.0,0.0,3,41,20.0859375,0.6875,0.3125,2.25,8,2.0345990657806396,8.0,8,8,5.985423922538757e-05,0.9513162672519684,31.890470074489713,14.964876366910175,0.0,0.0,0.0,31.890470074489713,0.0,4067,4096,34.458547316491604,0.00010573677718639374,3.309225656092167,0.0030325278639793396,22.673690320923924,60.47043242491782,3.4850090742111206e-05,0.048940916367012074,6.545678734735358e-06,0.1106913435350498,463287,60.47043242491782,3830.690317745232,
202,0.0822906419634819,0.00216280149652448,0.00011243673088756623,9.370855650558951e-06,0.0030378892370208632,0.677734375,0.3378067870641572,203.80106258392334,207.794921875,135.06696319580078,5e-06,202,0,0.26506298780441284,0.989062488079071,0.0,0.26506298780441284,0.989062488079071,0.0,-0.06125405430793762,2.4747097492218018,-1.4251675605773926,-0.06125405430793762,2.4747097492218018,-1.4251675605773926,2349.8125,4096.0,150.0,0.3828125,1404.078125,3430.0,139.0,2349.8125,4096.0,150.0,0.3828125,0.0,1526.3125,5016.0,260.0,0.0,3,41,19.046875,0.625,0.375,2.375,8,2.1205039024353027,8.0,8,8,5.3631141781806946e-05,1.4979761559516191,34.11087962239981,14.367735832900507,0.0,0.0,0.0,34.11087962239981,0.0,891,4096,36.22773815691471,0.0001002233475446701,3.566069070249796,0.00305916927754879,24.88136519305408,64.7041431274265,3.645196557044983e-05,0.05014948320055081,6.165889897990886e-06,0.12044756947666939,496144,64.7041431274265,3833.9430523243936,
203,0.07685771584510803,0.0020442487657419406,0.00015242291357253634,9.747443300511804e-06,0.001366580005196738,0.736328125,0.3465265997463316,203.80106258392334,207.794921875,135.06638717651367,5e-06,203,0,0.21642009913921356,6.518750190734863,0.0,0.21642009913921356,6.518750190734863,0.0,-0.014130551367998123,2.4748661518096924,-0.7245673537254333,-0.014130551367998123,2.4748661518096924,-0.7245673537254333,3183.21875,4096.0,125.0,0.5078125,1875.6484375,3348.0,114.0,3183.21875,4096.0,125.0,0.5078125,0.0,1712.75,3929.0,216.0,0.0,3,41,28.5546875,0.625,0.375,1.375,8,1.7313607931137085,8.0,8,8,6.200745701789856e-05,1.2744186036288738,36.26323507167399,20.610936412587762,0.0,0.0,0.0,36.26323507167399,0.0,482,4096,38.417259864509106,9.813159704208374e-05,4.351023165509105,0.003127884119749069,30.314558448269963,73.1165940258652,3.56137752532959e-05,0.04837295742075745,4.991166392869563e-06,0.09428659048061884,626684,73.1165940258652,4285.511437925492,
204,0.07368884235620499,0.0017514061164547456,-8.247174514508515e-05,8.664604820296518e-06,0.002420471326331608,1.1484375,0.3392793025520293,203.80106258392334,207.794921875,135.19321060180664,5e-06,204,0,0.28806301951408386,0.969531238079071,0.0,0.28806301951408386,0.969531238079071,0.0,-0.03522200137376785,1.2169890403747559,-2.4748661518096924,-0.03522200137376785,1.2169890403747559,-2.4748661518096924,2468.234375,4096.0,120.0,0.3828125,1596.1328125,3428.0,109.0,2468.234375,4096.0,120.0,0.3828125,0.0,1279.5625,3573.0,218.0,0.0,3,41,21.4375,0.625,0.375,2.6875,8,2.304503917694092,8.0,8,8,3.160722553730011e-05,1.196698047220707,35.92042347975075,16.233786897049868,0.0,0.0,0.0,35.92042347975075,0.0,218,4096,37.71843855269253,0.00011163391172885895,3.37227538600564,0.003025023266673088,23.090830206871033,64.2148917671293,3.8759782910346985e-05,0.048134175092181306,6.305836484503579e-06,0.11938708259539187,479718,64.2148917671293,3735.255069335497,
205,0.07404201477766037,0.0024141009362210752,5.218739954671037e-05,6.239353524506441e-06,-0.001867246777692344,0.857421875,0.34725720703839796,203.80106258392334,207.794921875,135.03545761108398,5e-06,205,0,0.2834526300430298,0.987500011920929,0.0,0.2834526300430298,0.987500011920929,0.0,-0.07515595108270645,1.7062681913375854,-2.4748661518096924,-0.07515595108270645,1.7062681913375854,-2.4748661518096924,3182.5078125,4096.0,240.0,0.4453125,2025.9765625,3456.0,141.0,3182.5078125,4096.0,240.0,0.4453125,0.0,1556.0,4244.0,216.0,0.0,3,41,28.328125,0.5625,0.4375,2.625,8,2.2676210403442383,8.0,8,8,7.29542225599289e-05,1.514173537492752,38.12393358908594,22.27569348894758,0.0,0.0,0.0,38.12393358908594,0.0,1594,4096,40.40151199698448,0.00010027363896369934,4.235662596300244,0.0031474512070417404,29.332569072023034,74.00038570165634,3.745965659618378e-05,0.04836136288952883,5.189283953515398e-06,0.09917864497824898,606529,74.00038570165634,4098.14755861755,
206,0.07874246686697006,0.0021586442289844854,3.4736451084427244e-05,1.807049682156503e-05,0.0022263955397647806,1.06640625,0.34555176861063097,203.80106258392334,207.794921875,135.2566032409668,5e-06,206,0,0.28778076171875,0.9937499761581421,0.0,0.28778076171875,0.9937499761581421,0.0,-0.06424908339977264,2.4748661518096924,-2.4747517108917236,-0.06424908339977264,2.4748661518096924,-2.4747517108917236,2635.34375,4096.0,152.0,0.3359375,1588.8125,3313.0,120.0,2635.34375,4096.0,152.0,0.3359375,0.0,1698.4375,4980.0,251.0,0.0,3,41,24.8125,0.5625,0.4375,2.5625,8,2.30224609375,8.0,8,8,3.295019268989563e-05,1.3327269181609154,34.13888547755778,16.81665581933339,0.0,0.0,0.0,34.13888547755778,0.0,251,4096,37.14821964688599,0.0001030266284942627,3.9498630557209253,0.00303814560174942,27.33965471200645,68.47051949799061,3.472156822681427e-05,0.049285148491874244,5.476859846967898e-06,0.1101262277421292,554724,68.47051949799061,4050.8236542317995,
207,0.07921790331602097,0.0030316014072013786,-0.00021373908350597048,8.173695732693886e-06,0.0006965917964407708,0.802734375,0.33942359298324265,203.80106258392334,207.794921875,135.48358535766602,5e-06,207,0,0.3040107488632202,0.989062488079071,0.0,0.3040107488632202,0.989062488079071,0.0,-0.08667074888944626,2.4748661518096924,-2.474865436553955,-0.08667074888944626,2.4748661518096924,-2.474865436553955,3134.6875,4096.0,198.0,0.5390625,1995.765625,3555.0,99.0,3134.6875,4096.0,198.0,0.5390625,0.0,1131.75,4017.0,216.0,0.0,3,41,26.265625,0.4375,0.5625,2.625,8,2.4320859909057617,8.0,8,8,3.091990947723389e-05,1.0656748581677675,39.23825254663825,21.112411859619897,0.0,0.0,0.0,39.23825254663825,0.0,218,4096,41.43162237852812,9.957514703273773e-05,3.775205908343196,0.0031655728816986084,26.475927395746112,71.71637257747352,3.801286220550537e-05,0.048481474949361496,5.796648407077422e-06,0.10325895319142687,546104,71.71637257747352,3807.3872141961488,
208,0.08161982148885727,0.0028268178830330726,-0.0002189757387895952,1.2037283113386366e-05,0.0012933884136145934,0.9375,0.32643963278220955,203.80106258392334,207.794921875,135.61839294433594,5e-06,208,0,0.4589640498161316,0.9921875,0.0,0.4589640498161316,0.9921875,0.0,-0.09307535737752914,0.9452695250511169,-2.474780559539795,-0.09307535737752914,0.9452695250511169,-2.474780559539795,2439.8359375,4096.0,124.0,0.296875,1637.3984375,3489.0,113.0,2439.8359375,4096.0,124.0,0.296875,0.0,814.0,3568.0,215.0,0.0,3,41,20.453125,0.4375,0.5625,3.9375,8,3.6717123985290527,8.0,8,8,3.201514482498169e-05,1.2364166211336851,36.08901561237872,16.50248257248313,0.0,0.0,0.0,36.08901561237872,0.0,674,4096,38.14619381353259,0.00010719150304794312,2.940556900575757,0.003094887360930443,20.21301806345582,61.3337160050869,3.5785138607025146e-05,0.04853170431883479,7.430862517870597e-06,0.12214638475798062,416491,61.3337160050869,3395.2858813043144,
209,0.07270300388336182,0.0016911568454816006,-3.592441834143756e-05,5.954642233518825e-06,0.003249194851377979,0.9375,0.3483198417573314,203.80106258392334,207.794921875,134.97444534301758,5e-06,209,0,0.2282816767692566,0.9750000238418579,0.0,0.2282816767692566,0.9750000238418579,0.0,-0.018129104748368263,2.4748659133911133,-1.9994888305664062,-0.018129104748368263,2.4748659133911133,-1.9994888305664062,3034.9375,4096.0,177.0,0.515625,1904.265625,3528.0,78.0,3034.9375,4096.0,177.0,0.515625,0.0,1551.125,3795.0,252.0,0.0,3,41,25.9375,0.6875,0.3125,1.9375,8,1.8262534141540527,8.0,8,8,6.24731183052063e-05,0.9335089363157749,39.17637191526592,20.79247051764105,0.0,0.0,0.0,39.17637191526592,0.0,252,4096,41.08931772597134,0.00010102987289428711,4.108443062752485,0.0030827485024929047,28.252902429550886,73.48823335766792,3.760494291782379e-05,0.048129697366938694,5.251557883418688e-06,0.1057716327714001,587016,73.48823335766792,3993.945514671632,
210,0.08345609903335571,0.0014978551353124203,0.00010492753660074072,2.4069874712040473e-05,0.0039055655233823927,0.548828125,0.342487704019932,203.80106258392334,207.794921875,135.09801864624023,5e-06,210,0,0.23627930879592896,0.987500011920929,0.0,0.23627930879592896,0.987500011920929,0.0,-0.03259006887674332,0.9384732246398926,-1.2019518613815308,-0.03259006887674332,0.9384732246398926,-1.2019518613815308,2646.9765625,4096.0,132.0,0.3828125,1627.6484375,3643.0,121.0,2646.9765625,4096.0,132.0,0.3828125,0.0,1585.5625,5193.0,216.0,0.0,3,41,22.5078125,0.6875,0.3125,2.0625,8,1.890234351158142,8.0,8,8,6.140395998954773e-05,1.345069607719779,37.250449458137155,17.03132172964979,0.0,0.0,0.0,37.250449458137155,0.0,216,4096,39.31238385848701,0.00010268762707710266,3.885431971400976,0.0030403118580579758,27.076455743983388,70.30469031073153,3.551878035068512e-05,0.049978229940995426,5.6118646609839615e-06,0.11602973870095601,541765,70.30469031073153,3852.979065873954,
211,0.08125990629196167,0.002976340736495331,-3.5511899682205694e-05,1.4343022940010997e-05,-0.0037595415851683356,1.05078125,0.3398835964119389,203.80106258392334,207.794921875,135.09547424316406,5e-06,211,0,0.25635743141174316,2.5875000953674316,-0.1875,0.25635743141174316,2.5875000953674316,-0.1875,-0.08583049476146698,2.16215443611145,-2.4150404930114746,-0.08583049476146698,2.16215443611145,-2.4150404930114746,3104.7265625,4096.0,111.0,0.4375,1972.6640625,3732.0,100.0,3104.7265625,4096.0,111.0,0.4375,0.0,1366.3125,4226.0,256.0,0.0,3,41,26.375,0.5,0.5,2.3125,8,2.0508594512939453,8.0,8,8,6.188824772834778e-05,1.1043362375348806,41.38256101310253,20.97468187812774,0.0,0.0,0.0,41.38256101310253,0.0,2563,4096,43.75937384739518,0.00015488825738430023,3.946318432688713,0.003104744479060173,27.621894681826234,75.35748166404665,3.6174431443214417e-05,0.04826530235705528,5.4250960243444755e-06,0.11011279135238657,572293,75.35748166404665,3797.1876671208033,
212,0.0800752267241478,0.0009528851715003839,0.00016697403248144838,1.0612182109071e-05,0.001680129993474111,0.4677734375,0.34689116740074843,203.80106258392334,207.794921875,135.29755020141602,5e-06,212,0,0.15308663249015808,3.051562547683716,0.0,0.15308663249015808,3.051562547683716,0.0,-0.014592885039746761,2.4748713970184326,-1.5956698656082153,-0.014592885039746761,2.4748713970184326,-1.5956698656082153,2454.8671875,4096.0,109.0,0.390625,1448.734375,3639.0,98.0,2454.8671875,4096.0,109.0,0.390625,0.0,2179.125,4432.0,258.0,0.0,3,41,21.4765625,0.75,0.25,1.125,8,1.2246930599212646,8.0,8,8,3.048032522201538e-05,1.0549745615571737,37.63620871864259,15.388061535981251,0.0,0.0,0.0,37.63620871864259,0.0,4085,4096,41.66196428053081,9.023398160934448e-05,4.24043046683073,0.0030535291880369186,29.57149133272469,75.50626482069492,3.554485738277435e-05,0.049854912716533716,5.147979499380291e-06,0.1325872526216439,593151,75.50626482069492,3927.826395654443,
