step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
134,True,26128,0.0557437390089035,0.001314574015850667,3.430347442190396e-05,3.2701644840926747e-06,0.004765981080709025,-0.01761770434677601,-0.012851723178755492,1.0,1633.0,1.0,0.0,-1.0038118814409245,2.415854088962078,5396484.734375,0.15975157241337,0.15975157241337,0.3168428404491907,-0.01761770434677601,0.2550152160681892,0.001314574015850667,3.430347442190396e-05,3.2701644840926747e-06,0.04852127854246646,0.8609190384158865,0.0,1.0,0.2,0.1,0.2,3.0,0.6796875,0.15557921866002722,245.51791524887085,254.05078125,329.3205680847168,5e-06,134,0,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.31529831886291504,1.6201815605163574,-2.4748666286468506,-0.31529831886291504,1.6201815605163574,-2.4748666286468506,1059.5078125,8007.0,129.0,0.0,1059.5078125,8007.0,129.0,0.0,0.0,1139.375,1898.0,885.0,0.0,3,62,16.734375,0.125,0.875,6.1875,8,6.1875,8.0,8,8,6.008520722389221e-05,1.2860348466783762,66.01565323956311,9.518234318325995,0.0,0.0,0.0,66.01565323956311,0.0,1015,8007,68.64436775445938,9.273737668991089e-05,2.4808125533163548,0.0037804674357175827,27.261818688362837,98.43027682602406,3.75453382730484e-05,0.5061634437751859,1.3431776206374624e-05,0.09685962221001018,281457,98.43027682602406,1429.7277681006449,,,,,,,
135,True,29888,0.046232063323259354,0.0018612771873449674,-0.0003606120126278256,1.2805176311303512e-05,-0.0016976287006400526,-0.042037651903228834,-0.04373528083669953,1.0,1868.0,1.0,0.0,-1.8134175762534142,3.0114505998790264,4573020.1015625,0.39640295691788197,0.39640295691788197,0.23143342466207006,-0.042037651903228834,0.4188828352202083,0.0018612771873449674,-0.0003606120126278256,1.2805176311303512e-05,0.0933192593511194,1.5468279793858528,0.0,1.0,0.2,0.1,0.2,3.0,1.46875,0.16714618732744324,245.51791524887085,254.05078125,328.08246994018555,5e-06,135,0,0.4921875,1.0,0.0,0.4921875,1.0,0.0,-0.25178229808807373,1.6201815605163574,-2.4748666286468506,-0.25178229808807373,1.6201815605163574,-2.4748666286468506,1951.6953125,8192.0,111.0,0.0390625,1951.6953125,8192.0,111.0,0.0390625,0.0,1199.1875,1770.0,786.0,0.0,3,62,29.0234375,0.3125,0.6875,3.9375,8,3.9375,8.0,8,8,3.360584378242493e-05,1.1895963419228792,79.55315559357405,19.233163835378946,0.0,0.0,0.0,79.55315559357405,0.0,1051,8192,81.89039366319776,9.212829172611237e-05,3.1929855588823557,0.0036843586713075638,38.087840501219034,123.20634606480598,3.956630825996399e-05,0.3278015253693614,9.13523410182058e-06,0.09443742329460998,403313,123.20634606480598,1636.7379314530567,,,,,,,
136,True,39048,0.057120636105537415,0.002069190981274005,-0.00019317865832935155,0.0,0.0021426090388558805,-0.015438047739735339,-0.01329543863539584,1.0,2440.5,1.0,0.0,-2.2062164545059204,3.406976640224457,4417733.8671875,0.14790973509661853,0.14790973509661853,0.4121620841568622,-0.015438047739735339,0.22165725035251035,0.002069190981274005,-0.00019317865832935155,0.0,0.04336783615872264,1.9394033588469028,0.0,1.0,0.2,0.1,0.2,3.0,1.1640625,0.1549577245073523,245.51791524887085,254.05078125,326.009090423584,5e-06,136,0,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.32046225666999817,1.6201815605163574,-2.4748666286468506,-0.32046225666999817,1.6201815605163574,-2.4748666286468506,920.2109375,8192.0,114.0,0.0078125,920.2109375,8192.0,114.0,0.0078125,0.0,1257.6875,2022.0,919.0,0.0,3,62,14.6484375,0.1875,0.8125,5.8125,8,5.8125,8.0,8,8,3.266334533691406e-05,1.25799479521811,75.37105336412787,8.648699512908934,0.0,0.0,0.0,75.37105336412787,0.0,1071,8192,78.02342448942363,0.00010359473526477814,2.4189627692103386,0.0036847367882728577,26.423331450670958,106.90154634416103,4.404783248901367e-05,0.6624111700732986,1.3217790904623715e-05,0.09478507969147063,278771,106.90154634416103,1303.867949218054,,,,,,,
137,True,13808,0.06189258024096489,0.0029998107565916143,0.00013409915106876724,5.5121670357038965e-06,0.0005725844530388713,-0.05306080641457811,-0.052488221670500934,1.0,863.0,1.0,0.0,-1.6683590579777956,2.9098085202276707,5561716.96875,0.4673254434019327,0.4673254434019327,0.13672697904697267,-0.05306080641457811,0.3656105357761027,0.0029998107565916143,0.00013409915106876724,5.5121670357038965e-06,0.0978616839274764,1.427249401807785,0.0,1.0,0.2,0.1,0.2,3.0,1.18359375,0.16108572287918416,245.51791524887085,254.05078125,322.9664115905762,5e-06,137,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.33546245098114014,1.6201815605163574,-2.4748666286468506,-0.33546245098114014,1.6201815605163574,-2.4748666286468506,1754.6953125,8192.0,114.0,0.0078125,1754.6953125,8192.0,114.0,0.0078125,0.0,1038.0,1559.0,783.0,0.0,3,62,27.5234375,0.125,0.875,5.0625,8,5.0625,8.0,8,8,5.981139838695526e-05,1.3439712654799223,79.49021453596652,17.496148336169426,0.0,0.0,0.0,79.49021453596652,0.0,1075,8192,81.90812062472105,9.341910481452942e-05,3.0413682516664267,0.0037465356290340424,33.983466647565365,118.96614430844784,3.6776065826416016e-05,0.3646827958233536,1.048084603816889e-05,0.09506795531748664,357465,118.96614430844784,1502.3812113856002,,,,,,,
138,True,24128,0.048108190298080444,0.001966915915545542,-0.00020145166422480543,8.857327884470578e-06,-0.0070468091253133025,-0.049025000145775266,-0.05607180891092867,1.0,1508.0,1.0,0.0,-1.9569833930581808,3.187588319182396,4268995.59375,0.45093091460876167,0.45093091460876167,0.2370821803300633,-0.049025000145775266,0.392574041047804,0.001966915915545542,-0.00020145166422480543,8.857327884470578e-06,0.10207794711459428,1.6703659184277058,0.0,1.0,0.2,0.1,0.2,3.0,1.5859375,0.16394046006537433,245.51791524887085,254.05078125,328.66403579711914,5e-06,138,0,0.4453125,1.0,0.0,0.4453125,1.0,0.0,-0.28451281785964966,2.4748666286468506,-1.6201815605163574,-0.28451281785964966,2.4748666286468506,-1.6201815605163574,1948.2578125,8192.0,102.0,0.046875,1948.2578125,8192.0,102.0,0.046875,0.0,1133.9375,1555.0,825.0,0.0,3,62,26.78125,0.25,0.75,3.5625,8,3.5625,8.0,8,8,6.382353603839874e-05,1.1578620318323374,81.81584586389363,19.923879639216466,0.0,0.0,0.0,81.81584586389363,0.0,874,8192,84.27289334870875,9.984709322452545e-05,3.08304363489151,0.00412868894636631,38.21559975668788,125.6075728982687,3.87728214263916e-05,0.33793370418566565,1.0465067629774613e-05,0.0968658189467427,394521,125.6075728982687,1570.4506937632175,,,,,,,
139,True,37608,0.059958770871162415,0.000860305490277824,-5.7399930483370554e-05,1.955570269274176e-05,0.010416402656119317,-0.02348092303145677,-0.013064520375337452,1.0,2350.5,1.0,0.0,-2.0473110094608273,3.299499314278364,5194647.2578125,0.21600762708112597,0.21600762708112597,0.4166491962158971,-0.02348092303145677,0.22989880778458294,0.000860305490277824,-5.7399930483370554e-05,1.955570269274176e-05,0.050269325147382915,1.7496588223293656,0.0,1.0,0.2,0.1,0.2,3.0,0.68359375,0.15190182263019014,245.51791524887085,254.05078125,330.26530838012695,5e-06,139,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.3152289390563965,1.6201815605163574,-1.20761239528656,-0.3152289390563965,1.6201815605163574,-1.20761239528656,755.5546875,4501.0,105.0,0.0,755.5546875,4501.0,105.0,0.0,0.0,1265.625,1951.0,885.0,0.0,3,62,13.75,0.1875,0.8125,5.5625,8,5.5625,8.0,8,8,7.421150803565979e-05,1.1546275448054075,39.774732407182455,7.591282670924556,0.0,0.0,0.0,39.774732407182455,0.0,1951,4501,43.10515972413123,0.00013922527432441711,2.237200792878866,0.004111012443900108,24.84825051948428,70.24080301821232,3.700517117977142e-05,0.44571103312065047,1.589036586731955e-05,0.09604636261884605,258711,70.24080301821232,1841.6005290608678,,,,,,,
140,True,27160,0.06403510272502899,0.0015789118479005992,-8.131968448310545e-05,0.0,0.004479842493310571,-0.01601847482379526,-0.011538632330484688,1.0,1697.5,1.0,0.0,-0.7989790886640549,2.3026442751288414,6533314.4140625,0.1574544422328472,0.1574544422328472,0.28916585701055253,-0.01601847482379526,0.10778047561253627,0.0015789118479005992,-8.131968448310545e-05,0.0,0.03736738860607147,0.6767204571515322,0.0,1.0,0.2,0.1,0.2,3.0,1.0078125,0.15255749106730715,245.51791524887085,254.05078125,326.94815826416016,5e-06,140,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.3530346155166626,1.6201815605163574,-1.6201815605163574,-0.3530346155166626,1.6201815605163574,-1.6201815605163574,918.2421875,4812.0,103.0,0.0,918.2421875,4812.0,103.0,0.0,0.0,1169.1875,1959.0,805.0,0.0,3,62,15.53125,0.0,1.0,6.875,8,6.875,8.0,8,8,3.186054527759552e-05,1.1441318485885859,40.03186338022351,8.858725944795879,0.0,0.0,0.0,40.03186338022351,0.0,1082,4812,43.04258630052209,0.00016831792891025543,2.471327133476734,0.003812158480286598,25.689498249441385,71.23712495714426,3.766082227230072e-05,0.36621079934080986,1.4267540749076871e-05,0.09614657024166752,267191,71.23712495714426,1875.3634439959515,,,,,,,
141,True,37040,0.05476412549614906,0.002914780670835171,-0.00012251066772250851,1.844671089656913e-05,-0.003883669152855873,-0.03679280164942611,-0.040676470671314746,1.0,2315.0,1.0,0.0,-2.0379107780754566,3.1926983296871185,4377128.921875,0.33782624010927975,0.33782624010927975,0.3187269093296198,-0.03679280164942611,0.3222365640608005,0.002914780670835171,-0.00012251066772250851,1.844671089656913e-05,0.09709221398225054,1.7241902202367783,0.0,1.0,0.2,0.1,0.2,3.0,1.61328125,0.16335379850506782,245.51791524887085,254.05078125,331.8609733581543,5e-06,141,0,0.3828125,1.0,0.0,0.3828125,1.0,0.0,-0.3951056897640228,2.4748666286468506,-2.4748666286468506,-0.3951056897640228,2.4748666286468506,-2.4748666286468506,1664.03125,8192.0,129.0,0.0078125,1664.03125,8192.0,129.0,0.0078125,0.0,1310.9375,1747.0,791.0,0.0,3,62,27.8046875,0.25,0.75,3.0625,8,3.0625,8.0,8,8,3.618746995925903e-05,1.4397466536611319,77.33699067309499,16.5102426957601,0.0,0.0,0.0,77.33699067309499,0.0,1197,8192,80.10641399025917,8.895806968212128e-05,3.0277766939252615,0.0037224143743515015,35.831450836732984,119.00065409578383,4.042312502861023e-05,0.3760935134474787,9.775350514058713e-06,0.09409618493033799,380796,119.00065409578383,1599.9743988528696,,,,,,,
142,True,41208,0.06533662974834442,0.0014548430808645207,2.7277779736323282e-05,7.545989205937076e-06,0.0037729802425019443,-0.01686413402785547,-0.013091153872665018,1.0,2575.5,1.0,0.0,-2.544167749583721,3.6301091983914375,4284878.04296875,0.16880599758587778,0.16880599758587778,0.4512738567700074,-0.01686413402785547,0.170358690745484,0.0014548430808645207,2.7277779736323282e-05,7.545989205937076e-06,0.040955086587928236,2.1722410060465336,0.0,1.0,0.2,0.1,0.2,3.0,0.935546875,0.15474820023196617,245.51791524887085,254.05078125,329.88807678222656,5e-06,142,0,0.578125,1.0,0.0,0.578125,1.0,0.0,-0.3059617578983307,1.20761239528656,-2.4748666286468506,-0.3059617578983307,1.20761239528656,-2.4748666286468506,855.296875,6826.0,107.0,0.0,855.296875,6826.0,107.0,0.0,0.0,1283.9375,1960.0,832.0,0.0,3,62,14.625,0.3125,0.6875,4.625,8,4.625,8.0,8,8,6.443820893764496e-05,1.1851649712771177,60.06675224378705,8.150824243552051,0.0,0.0,0.0,60.06675224378705,0.0,1150,6826,62.82263051904738,0.00013830140233039856,2.403025411069393,0.005786644294857979,25.87015269882977,91.14970965869725,3.8506463170051575e-05,0.5738379447838596,2.11328684139988e-05,0.09447799190287767,273822,91.14970965869725,1502.0453769151018,,,,,,,
143,True,33248,0.06205357611179352,0.0010734835523180664,-3.4619014599002185e-05,8.941357236835756e-06,-0.0006091416071285494,-0.02553433063440025,-0.026143472525291145,1.0,2078.0,1.0,0.0,-1.9670822899788618,3.109437484294176,3517931.3125,0.2383222132921219,0.2383222132921219,0.2845455945498615,-0.02553433063440025,0.26721730839170554,0.0010734835523180664,-3.4619014599002185e-05,8.941357236835756e-06,0.05776437255553901,1.6748478878289461,0.0,1.0,0.2,0.1,0.2,3.0,0.73828125,0.1562811235571515,245.51791524887085,254.05078125,328.9983367919922,5e-06,143,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.15389542281627655,2.4748666286468506,-1.6201815605163574,-0.15389542281627655,2.4748666286468506,-1.6201815605163574,1006.1796875,4724.0,138.0,0.0,1006.1796875,4724.0,138.0,0.0,0.0,1195.1875,1756.0,783.0,0.0,3,62,20.453125,0.1875,0.8125,4.875,8,4.875,8.0,8,8,3.337860107421875e-05,1.6715045999735594,41.67040549591184,9.626019891788019,0.0,0.0,0.0,41.67040549591184,0.0,1499,4724,44.40838393382728,9.485147893428802e-05,2.498958783224225,0.003771411255002022,26.45757412724197,73.39898490533233,3.7008896470069885e-05,0.3448096833926849,1.3384477881295438e-05,0.09389610195099625,281775,73.39898490533233,1919.4747745042007,,,,,,,
144,True,27800,0.06496194005012512,0.001895903558761347,-1.7946480966202216e-05,2.057410029010498e-06,0.009302576669142582,-0.017090428969822824,-0.007787851951434277,1.0,1737.5,1.0,0.0,-1.6519117271527648,3.0764520540833473,5340102.640625,0.16394253820180893,0.16394253820180893,0.2873030425823345,-0.017090428969822824,0.16735558743491313,0.001895903558761347,-1.7946480966202216e-05,2.057410029010498e-06,0.05382813676260412,1.4763231305405498,0.0,1.0,0.2,0.1,0.2,3.0,0.7578125,0.15471996579009376,245.51791524887085,254.05078125,330.40295028686523,5e-06,144,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.369571715593338,2.4748666286468506,-2.4748666286468506,-0.369571715593338,2.4748666286468506,-2.4748666286468506,897.234375,5131.0,105.0,0.0,897.234375,5131.0,105.0,0.0,0.0,1127.75,2031.0,785.0,0.0,3,62,15.09375,0.25,0.75,5.0625,8,5.0625,8.0,8,8,3.2791867852211e-05,1.2142609022557735,41.66160384565592,8.744455836509587,0.0,0.0,0.0,41.66160384565592,0.0,1076,5131,44.11583895795047,7.886625826358795e-05,2.2418698463588953,0.005889821797609329,24.59867293946445,70.99304353632033,7.021799683570862e-05,0.3841303916370659,2.2723253256619763e-05,0.09490301985148207,259198,70.99304353632033,1825.516889323059,,,,,,,
145,True,26504,0.06046002358198166,0.0010828225313161965,-8.118886017882687e-05,1.5884714912317577e-06,0.000938449171371758,-0.01506006457930198,-0.014121615327894688,1.0,1656.5,1.0,0.0,-1.522570276632905,2.9287410490214825,5978826.453125,0.14914758992381394,0.14914758992381394,0.3392732805044667,-0.01506006457930198,0.2217832804545768,0.0010828225313161965,-8.118886017882687e-05,1.5884714912317577e-06,0.026924702222459018,1.3491134401410818,0.0,1.0,0.2,0.1,0.2,3.0,0.771484375,0.1540732893010595,245.51791524887085,254.05078125,329.9627456665039,5e-06,145,0,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.2432096153497696,1.20761239528656,-2.4748666286468506,-0.2432096153497696,1.20761239528656,-2.4748666286468506,1027.78125,8192.0,107.0,0.015625,1027.78125,8192.0,107.0,0.015625,0.0,1155.625,1828.0,801.0,0.0,3,62,14.28125,0.25,0.75,5.375,8,5.375,8.0,8,8,7.68955796957016e-05,1.1599143333733082,72.1935664601624,9.413488088204758,0.0,0.0,0.0,72.1935664601624,0.0,1106,8192,74.65871225111187,0.00011519715189933777,2.4576642625033855,0.0057701487094163895,27.772382037714124,104.94414856657386,6.677769124507904e-05,0.5675051860128908,2.0646312060486015e-05,0.09937304826788033,279476,104.94414856657386,1331.5463692704488,,,,,,,
146,True,35160,0.0568685382604599,0.0016329021636920515,-0.00010057075860459008,6.101837584537861e-06,0.0022536354226758704,-0.0388935306109488,-0.036639895537518896,1.0,2197.5,1.0,0.0,-1.5220249416306615,2.767081633210182,4661043.6796875,0.36002485640347004,0.36002485640347004,0.30102106776969284,-0.0388935306109488,0.2511894532352439,0.0016329021636920515,-0.00010057075860459008,6.101837584537861e-06,0.09288359340280294,1.3288347921334207,0.0,1.0,0.2,0.1,0.2,3.0,1.1171875,0.16115421279921485,245.51791524887085,254.05078125,330.07469177246094,5e-06,146,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.38777586817741394,1.6201815605163574,-2.4748666286468506,-0.38777586817741394,1.6201815605163574,-2.4748666286468506,1367.5,6200.0,130.0,0.0,1367.5,6200.0,130.0,0.0,0.0,1228.0,1996.0,819.0,0.0,3,62,22.46875,0.1875,0.8125,4.75,8,4.75,8.0,8,8,7.526576519012451e-05,1.5097944159060717,56.23029596172273,13.040690522073419,0.0,0.0,0.0,56.23029596172273,0.0,1560,6200,59.05020447820425,8.808448910713196e-05,2.821365239098668,0.003886532038450241,31.62845198251307,93.53594672493637,3.709830343723297e-05,0.3373526307027208,1.1698528819261225e-05,0.09520218883197201,332224,93.53594672493637,1775.9161671660838,,,,,,,
147,True,48328,0.05281562730669975,0.0022197225262061693,-1.787840992051315e-05,6.06929415880586e-06,0.006025623471941799,-0.06384242280910257,-0.05781680051586591,1.0,3020.5,1.0,0.0,-2.0965147130191326,3.2479565739631653,4206590.7421875,0.6049708009231836,0.6049708009231836,0.32376617010347575,-0.06384242280910257,0.4460114402575104,0.0022197225262061693,-1.787840992051315e-05,6.06929415880586e-06,0.13546650973148644,1.7958478480577469,0.0,1.0,0.2,0.1,0.2,3.0,1.109375,0.16317691444091992,245.51791524887085,254.05078125,329.5281867980957,5e-06,147,0,0.5625,1.0,0.0,0.5625,1.0,0.0,-0.42672857642173767,2.4748666286468506,-2.4748666286468506,-0.42672857642173767,2.4748666286468506,-2.4748666286468506,1665.15625,8192.0,154.0,0.015625,1665.15625,8192.0,154.0,0.015625,0.0,1404.8125,2016.0,976.0,0.0,3,62,28.671875,0.125,0.875,4.5,8,4.5,8.0,8,8,6.0616061091423035e-05,1.8780123610049486,80.73722301982343,16.576882809808012,0.0,0.0,0.0,80.73722301982343,0.0,1924,8192,83.44308220781386,8.50185751914978e-05,3.215455811470747,0.0037554632872343063,37.4040607418865,124.09759521484375,3.824383020401001e-05,0.3914942395036777,9.556956217068339e-06,0.09518638407833574,392956,124.09759521484375,1583.253887070477,,,,,,,
148,True,37016,0.05513276904821396,0.0009560848011460621,2.878810840911683e-05,3.397108457647846e-06,-0.0068371446104720235,-0.023163612582720816,-0.03000075719319284,1.0,2313.5,1.0,0.0,-1.9545547850430012,3.0407766550779343,4234458.8125,0.21029809722676873,0.21029809722676873,0.36900419472727997,-0.023163612582720816,0.22151995136270936,0.0009560848011460621,2.878810840911683e-05,3.397108457647846e-06,0.0333761750953272,1.6774666756391525,0.0,1.0,0.2,0.1,0.2,3.0,0.892578125,0.1619262363295353,245.51791524887085,254.05078125,329.73886489868164,5e-06,148,0,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.10710018128156662,2.4748666286468506,-1.20761239528656,-0.10710018128156662,2.4748666286468506,-1.20761239528656,1422.84375,8192.0,111.0,0.03125,1422.84375,8192.0,111.0,0.03125,0.0,1284.3125,1803.0,819.0,0.0,3,62,20.203125,0.1875,0.8125,5.6875,8,5.6875,8.0,8,8,3.290735185146332e-05,1.290880924090743,77.24112591333687,13.728741303129937,0.0,0.0,0.0,77.24112591333687,0.0,819,8192,79.73310723155737,9.170547127723694e-05,2.8651384692639112,0.0037094522267580032,32.854052890092134,115.48633231595159,3.947503864765167e-05,0.4377957173769375,1.0704995517546097e-05,0.09481251339070096,346516,115.48633231595159,1500.24679566405,,,,,,,
149,True,33224,0.051630690693855286,0.0011668026490951888,0.0003109622612669227,8.932890068535926e-06,-0.003805896296398714,-0.03459400963038206,-0.038399905926780775,1.0,2076.5,1.0,0.0,-1.7525161551311612,3.125127524137497,5330416.8046875,0.3204171792604029,0.3204171792604029,0.301272999005716,-0.03459400963038206,0.32840585068206946,0.0011668026490951888,0.0003109622612669227,8.932890068535926e-06,0.07899278029799461,1.4438231457024813,0.0,1.0,0.2,0.1,0.2,3.0,0.884765625,0.16425334008885129,245.51791524887085,254.05078125,329.8950881958008,5e-06,149,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.16733519732952118,1.6201815605163574,-1.6201815605163574,-0.16733519732952118,1.6201815605163574,-1.6201815605163574,1589.8203125,8192.0,85.0,0.0234375,1589.8203125,8192.0,85.0,0.0234375,0.0,1228.3125,1970.0,819.0,0.0,3,62,24.3046875,0.3125,0.6875,4.1875,8,4.1875,8.0,8,8,3.3074989914894104e-05,0.9770755805075169,80.2303802985698,15.33406519961136,0.0,0.0,0.0,80.2303802985698,0.0,867,8192,82.7023543342948,9.336695075035095e-05,2.8152469377964735,0.0038352571427822113,33.97528914920986,119.52724308334291,3.724731504917145e-05,0.4064057668383062,1.063219813313395e-05,0.09418716722677598,360721,119.52724308334291,1508.948883513023,,,,,,,
150,True,25088,0.060552097856998444,0.0018093663347826805,-0.00016757087246332958,0.0,0.0054814392933622,-0.012984165747184306,-0.007502726453822106,1.0,1568.0,1.0,0.0,-0.7919990103691816,2.235976532101631,6147307.0625,0.12484289892017841,0.12484289892017841,0.2657248692114954,-0.012984165747184306,0.1106113263561175,0.0018093663347826805,-0.00016757087246332958,0.0,0.04384147562086582,0.6936157830059528,0.0,1.0,0.2,0.1,0.2,3.0,1.38671875,0.15377654095129178,245.51791524887085,254.05078125,329.4381523132324,5e-06,150,0,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.34032461047172546,0.7245674133300781,-2.4748666286468506,-0.34032461047172546,0.7245674133300781,-2.4748666286468506,924.953125,8192.0,95.0,0.0078125,924.953125,8192.0,95.0,0.0078125,0.0,1136.5625,2042.0,781.0,0.0,3,62,15.4765625,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,5.75333833694458e-05,0.9796744007617235,69.02882623299956,8.698577014816692,0.0,0.0,0.0,69.02882623299956,0.0,1074,8192,71.57757331617177,8.619017899036407e-05,2.3013934791088104,0.0037702005356550217,25.2673066444695,99.1933996770531,3.876723349094391e-05,0.6045709522118669,1.4287881851395066e-05,0.09575519620906,263874,99.1933996770531,1330.0985794372532,,,,,,,
151,True,33048,0.0587824285030365,0.0005758951065217843,-2.0110996956645977e-06,0.0,0.003116354244411923,-0.0041837911448965315,-0.0010674369405023754,1.0,2065.5,1.0,0.0,-1.5605386979877949,3.027284700423479,5339583.3046875,0.04129671864211559,0.04129671864211559,0.3580571987410043,-0.0041837911448965315,0.08426344118611119,0.0005758951065217843,-2.0110996956645977e-06,0.0,0.012332965299719945,1.3249062020331621,0.0,1.0,0.2,0.1,0.2,3.0,0.4501953125,0.15101841689007328,245.51791524887085,254.05078125,329.66804122924805,5e-06,151,0,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.1534132957458496,0.7245674133300781,-2.4748666286468506,-0.1534132957458496,0.7245674133300781,-2.4748666286468506,665.6484375,4567.0,107.0,0.0,665.6484375,4567.0,107.0,0.0,0.0,1193.1875,1919.0,784.0,0.0,3,61,12.359375,0.1875,0.8125,6.25,8,6.25,8.0,8,8,3.518350422382355e-05,1.2086038421839476,39.61171323992312,6.299014411124517,0.0,0.0,0.0,39.61171323992312,0.0,1159,4567,42.42141178250313,8.746981620788574e-05,2.2726474311202765,0.0038361363112926483,22.750055516138673,67.47885889932513,7.54278153181076e-05,0.4978863629508718,1.6122894079765345e-05,0.09561618921510301,237931,67.47885889932513,1763.0040273427,,,,,,,
152,True,24896,0.05083951726555824,0.0018715760561462957,-0.0002478678001693879,1.1727466471711523e-05,0.0016888058453332633,-0.051123510871548206,-0.049434704589657485,1.0,1556.0,1.0,0.0,-1.79489291831851,3.0040586926043034,4327795.9296875,0.4571509175002575,0.4571509175002575,0.1810638395924924,-0.051123510871548206,0.33892360579461667,0.0018715760561462957,-0.0002478678001693879,1.1727466471711523e-05,0.1173934917896986,1.4787181559950113,0.0,1.0,0.2,0.1,0.2,3.0,1.265625,0.1622048480652849,245.51791524887085,254.05078125,329.71139907836914,5e-06,152,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.39258554577827454,2.4748666286468506,-1.6201815605163574,-0.39258554577827454,2.4748666286468506,-1.6201815605163574,1787.328125,8192.0,116.0,0.0234375,1787.328125,8192.0,116.0,0.0234375,0.0,1193.5625,1600.0,819.0,0.0,3,62,26.2578125,0.0625,0.9375,5.125,8,5.125,8.0,8,8,3.454089164733887e-05,1.3425002340227365,78.28389145247638,17.709357340310817,0.0,0.0,0.0,78.28389145247638,0.0,824,8192,80.84443304501474,8.792616426944733e-05,3.067417861893773,0.003795875236392021,36.68231621384621,120.6275765504688,3.5880133509635925e-05,0.35337503188687175,9.948461387882243e-06,0.09613925214739252,381554,120.6275765504688,1581.5372028151598,,,,,,,
