step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_update_actor,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
84,True,23112,0.054029207676649094,0.0015941157198540168,-0.0003447274748396012,6.047486181159911e-06,0.001965017057955265,-0.017521421308629215,-0.015556404134258628,1.0,1444.5,1.0,0.0,-0.9862313074991107,2.163352020084858,4501580.203125,0.16091149859130383,0.16091149859130383,0.2345336616960484,-0.017521421308629215,0.18981522174297635,0.0015941157198540168,-0.0003447274748396012,6.047486181159911e-06,0.04285871027968824,0.9117344804108143,0.0,1.0,0.2,0.2,0.2,3.0,0.81640625,0.16753395694875756,251.20408391952515,254.06640625,130.57926177978516,5e-06,84,0,0.6875,1.0,0.0,0.6875,1.0,0.0,-0.3055137097835541,2.4748666286468506,-2.4748666286468506,-0.3055137097835541,2.4748666286468506,-2.4748666286468506,2024.1328125,8192.0,111.0,0.046875,2024.1328125,8192.0,111.0,0.046875,0.0,1140.9375,1750.0,874.0,0.0,3,62,24.171875,0.125,0.875,5.5,8,5.5,8.0,8,8,5.83156943321228e-05,1.1466169524937868,79.40622665081173,19.689186519768555,0.0,0.0,0.0,79.40622665081173,0.0,1656,8192,81.59973224438727,8.782371878623962e-05,3.293993689119816,0.0036780936643481255,39.49319917149842,124.4226571014151,4.060380160808563e-05,9.078820978868769e-06,0.09748302188068102,0.31494865565264163,405129,124.4226571014151,1628.0354777738962,,,,,,,
85,True,37528,0.04526499658823013,0.0009910031512845308,2.667839498826652e-05,0.0,0.0051569234929047525,-0.03647544118575752,-0.03131851751822978,1.0,2345.5,1.0,0.0,-1.9286738149821758,3.1925777718424797,4577548.7734375,0.3539566844701767,0.3539566844701767,0.32995613351716624,-0.03647544118575752,0.2788789861678436,0.0009910031512845308,2.667839498826652e-05,0.0,0.08036257047206163,1.7283924501389265,0.0,1.0,0.2,0.2,0.2,3.0,1.16015625,0.165070984966244,251.20408391952515,254.06640625,130.6888771057129,5e-06,85,0,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.46236857771873474,1.6201815605163574,-2.4748666286468506,-0.46236857771873474,1.6201815605163574,-2.4748666286468506,1506.8203125,8192.0,135.0,0.0703125,1506.8203125,8192.0,135.0,0.0703125,0.0,1266.1875,1967.0,784.0,0.0,3,62,15.125,0.1875,0.8125,5.4375,8,5.4375,8.0,8,8,3.225822001695633e-05,1.4661367926746607,75.86779946275055,13.72746684661979,0.0,0.0,0.0,75.86779946275055,0.0,992,8192,77.96188280638307,8.952897042036057e-05,2.974548736587167,0.004012014716863632,35.05981680564582,116.03203016053885,3.756862133741379e-05,1.13032011068296e-05,0.09877535056317407,0.40421356439928385,354945,116.03203016053885,1529.5130125229537,,,,,,,
86,True,41920,0.04302040860056877,0.0016272676134576614,-0.0001645038005335664,1.846279803885409e-05,-0.0013049912813585252,-0.0342033225169871,-0.03550831398752052,1.0,2620.0,1.0,0.0,-2.0061129815876484,2.9403946548700333,3156163.6171875,0.3137481571175158,0.3137481571175158,0.21046794922822215,-0.0342033225169871,0.3733153207436656,0.0016272676134576614,-0.0001645038005335664,1.846279803885409e-05,0.07746275735553354,1.7635120525956154,0.0,1.0,0.2,0.2,0.2,3.0,1.19140625,0.17348287155030412,251.20408391952515,254.06640625,130.92059326171875,5e-06,86,0,0.3515625,1.0,0.0,0.3515625,1.0,0.0,-0.12697242200374603,2.4748666286468506,-1.6201815605163574,-0.12697242200374603,2.4748666286468506,-1.6201815605163574,2986.6796875,8192.0,166.0,0.03125,2986.6796875,8192.0,166.0,0.03125,0.0,1330.625,2044.0,802.0,0.0,3,62,43.53125,0.3125,0.6875,2.8125,8,2.8125,8.0,8,8,3.1171366572380066e-05,1.8894731551408768,81.90434961300343,29.694141848245636,0.0,0.0,0.0,81.90434961300343,0.0,802,8192,83.86350865848362,8.809752762317657e-05,4.217544617131352,0.0036867018789052963,52.04081870242953,140.15789703000337,3.6893412470817566e-05,6.671374969744391e-06,0.09417192566692821,0.2193685731136521,552615,140.15789703000337,1971.4015824656053,,,,,,,
87,True,48496,0.04910877346992493,0.0007905544043751433,-5.741446989304677e-05,6.058530857444566e-06,0.0005311084969434887,-0.027447342639788985,-0.026916234171949327,1.0,3031.0,1.0,0.0,-2.356134571135044,3.4848174825310707,4377075.6484375,0.2638841252774,0.2638841252774,0.3640305929362264,-0.027447342639788985,0.33682218306447986,0.0007905544043751433,-5.741446989304677e-05,6.058530857444566e-06,0.059782057913253084,2.0746507793664932,0.0,1.0,0.2,0.2,0.2,3.0,1.22265625,0.16667877218263752,251.20408391952515,254.06640625,130.6452865600586,5e-06,87,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.25976794958114624,2.4748666286468506,-0.7245674133300781,-0.25976794958114624,2.4748666286468506,-0.7245674133300781,1662.5625,8192.0,120.0,0.015625,1662.5625,8192.0,120.0,0.015625,0.0,1373.375,1960.0,822.0,0.0,3,62,22.515625,0.0625,0.9375,5.5625,8,5.5625,8.0,8,8,6.704311817884445e-05,1.3185700653120875,76.3521440885961,15.765665643615648,0.0,0.0,0.0,76.3521440885961,0.0,1656,8192,78.72283346019685,8.398853242397308e-05,3.1623659543693066,0.0036302395164966583,37.27619501389563,119.1962479185313,3.470666706562042e-05,9.341841267361447e-06,0.09592433096730733,0.3699242202370064,388600,119.1962479185313,1630.0848675438249,,,,,,,
88,True,35944,0.047258030623197556,0.001874684143331251,-0.00014182265596218713,2.686843799892813e-06,0.00173958670347929,-0.04678339196834713,-0.04504380514845252,1.0,2246.5,1.0,0.0,-1.5277566611766815,2.862165365368128,5033463.3515625,0.45587048353627324,0.45587048353627324,0.2897597107909634,-0.04678339196834713,0.4347784731086616,0.001874684143331251,-0.00014182265596218713,2.686843799892813e-06,0.10215635446365923,1.3772627781145275,0.0,1.0,0.2,0.2,0.2,3.0,1.25390625,0.16609437868957905,251.20408391952515,254.06640625,130.72458267211914,5e-06,88,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.44790324568748474,1.6201815605163574,-2.4748666286468506,-0.44790324568748474,1.6201815605163574,-2.4748666286468506,1802.7421875,8192.0,118.0,0.0390625,1802.7421875,8192.0,118.0,0.0390625,0.0,1244.5,1970.0,891.0,0.0,3,62,22.5390625,0.125,0.875,5.125,8,5.125,8.0,8,8,3.3212825655937195e-05,1.3268924904987216,77.19837342761457,16.93253030460619,0.0,0.0,0.0,77.19837342761457,0.0,1906,8192,79.43001001141965,0.00014809612184762955,3.202998294495046,0.003663690760731697,37.91335385106504,120.5826697004959,4.482828080654144e-05,9.392946903146793e-06,0.09720201373440904,0.3442239037378805,390047,120.5826697004959,1617.3426951352194,,,,,,,
89,True,41880,0.04675872251391411,0.0017006207999656908,-0.00013725233890227173,1.9995520688098622e-06,-0.0010694358352338895,-0.029249182989588007,-0.03031861875206232,1.0,2617.5,1.0,0.0,-2.18918265029788,3.502742737531662,4890407.6640625,0.2695079129189253,0.2695079129189253,0.4216238762984932,-0.029249182989588007,0.26113657287325276,0.0017006207999656908,-0.00013725233890227173,1.9995520688098622e-06,0.07888391253072768,1.923308402299881,0.0,1.0,0.2,0.2,0.2,3.0,1.29296875,0.1620592592970091,251.20408391952515,254.06640625,130.57951736450195,5e-06,89,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.42300352454185486,2.4748666286468506,-1.20761239528656,-0.42300352454185486,2.4748666286468506,-1.20761239528656,1412.1953125,8192.0,113.0,0.0234375,1412.1953125,8192.0,113.0,0.0234375,0.0,1291.5,1882.0,922.0,0.0,3,62,21.859375,0.125,0.875,4.75,8,4.75,8.0,8,8,6.178393959999084e-05,1.2201076922938228,76.54211216233671,12.91546861941606,0.0,0.0,0.0,76.54211216233671,0.0,922,8192,78.69225900247693,8.40555876493454e-05,2.8505187621340156,0.003684462048113346,33.45872050151229,115.03567233867943,3.672577440738678e-05,1.064648801875138e-05,0.09668110630275199,0.43533870139287195,346073,115.03567233867943,1504.1986236283199,,,,,,,
90,True,29848,0.04409975931048393,0.0019997941199108027,1.72114670249357e-06,1.1150502132295514e-05,0.0027659765764838085,-0.04441172671795357,-0.04164575005415827,1.0,1865.5,1.0,0.0,-1.3379287086427212,2.723289780318737,5424676.9375,0.4024513460462913,0.4024513460462913,0.23519741838163127,-0.04441172671795357,0.522219304549117,0.0019997941199108027,1.72114670249357e-06,1.1150502132295514e-05,0.09661704360041767,1.1551215574145317,0.0,1.0,0.2,0.2,0.2,3.0,1.08203125,0.16692434593451258,251.20408391952515,254.06640625,130.57102584838867,5e-06,90,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.28613269329071045,2.4748666286468506,-2.4748666286468506,-0.28613269329071045,2.4748666286468506,-2.4748666286468506,2084.1484375,8192.0,98.0,0.0546875,2084.1484375,8192.0,98.0,0.0546875,0.0,1187.9375,1889.0,863.0,0.0,3,62,26.6484375,0.1875,0.8125,4.5625,8,4.5625,8.0,8,8,5.530286580324173e-05,1.0400205813348293,80.73842210974544,20.069228419146384,0.0,0.0,0.0,80.73842210974544,0.0,1357,8192,82.96834252029657,9.000115096569061e-05,3.330343618057668,0.0037883594632148743,40.8294928483665,127.16804245952517,3.485102206468582e-05,9.045165338468804e-06,0.09748534084088777,0.3110096019443514,418827,127.16804245952517,1646.746273275786,,,,,,,
91,True,47064,0.04390029236674309,0.001685129162069643,-9.558609235682525e-06,8.557136084164085e-06,-0.004823669733013958,-0.03331555728800595,-0.038139227021019906,1.0,2941.5,1.0,0.0,-1.9259949959814548,3.09657621383667,4702828.9453125,0.31854558549821377,0.31854558549821377,0.3428928869532963,-0.03331555728800595,0.2810731320266552,0.001685129162069643,-9.558609235682525e-06,8.557136084164085e-06,0.09038899815641344,1.7463076524436474,0.0,1.0,0.2,0.2,0.2,3.0,1.58984375,0.16734325083884405,251.20408391952515,254.06640625,130.72134399414062,5e-06,91,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.2825303375720978,2.4748666286468506,-2.4748666286468506,-0.2825303375720978,2.4748666286468506,-2.4748666286468506,1941.359375,8192.0,125.0,0.015625,1941.359375,8192.0,125.0,0.015625,0.0,1390.8125,2011.0,891.0,0.0,3,62,28.921875,0.125,0.875,4.375,8,4.375,8.0,8,8,2.9947608709335327e-05,1.3417827570810914,81.40072972141206,18.800630414691113,0.0,0.0,0.0,81.40072972141206,0.0,907,8192,83.58232663478702,8.5403211414814e-05,3.376257943920791,0.003912216983735561,40.49830791261047,127.49541941937059,3.836117684841156e-05,9.172454582773907e-06,0.09495099365703316,0.33635551214430537,426518,127.49541941937059,1672.6797007391092,,,,,,,
92,True,30368,0.05198627710342407,0.0018804135088430485,0.00020368690252325905,8.510305121944839e-06,-0.0001601026239939074,-0.03801270353142172,-0.03817280614748597,1.0,1898.0,1.0,0.0,-1.9958812668919563,3.1024731025099754,4627404.1484375,0.38361781276762486,0.38361781276762486,0.19892452084765203,-0.03801270353142172,0.3850742084101879,0.0018804135088430485,0.00020368690252325905,8.510305121944839e-06,0.11047089612111449,1.7980683129280806,0.0,1.0,0.2,0.2,0.2,3.0,1.4375,0.16974911843799578,251.20408391952515,254.06640625,130.59153747558594,5e-06,92,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.23848721385002136,2.4748666286468506,-2.4748666286468506,-0.23848721385002136,2.4748666286468506,-2.4748666286468506,2453.828125,8192.0,128.0,0.0390625,2453.828125,8192.0,128.0,0.0390625,0.0,1217.0625,2044.0,787.0,0.0,3,62,32.1875,0.125,0.875,4.375,8,4.375,8.0,8,8,6.430596113204956e-05,1.3542468044906855,83.49487993586808,24.03381342760258,0.0,0.0,0.0,83.49487993586808,0.0,1020,8192,85.51476257666945,8.785724639892578e-05,3.683175071142614,0.0038685305044054985,45.09083278477192,134.33224512171,4.395097494125366e-05,8.23312314451427e-06,0.09596366852554497,0.2722619713351888,469874,134.33224512171,1748.9248377196284,,,,,,,
93,True,39648,0.048462871462106705,0.0023411798138113227,3.0424522947214427e-05,1.971759331809153e-06,0.01010672238044208,-0.04762117174686864,-0.037514449388254434,1.0,2478.0,1.0,0.0,-1.1865240894258022,2.7038745656609535,5970740.3515625,0.44918882939964533,0.44918882939964533,0.28455543087643376,-0.04762117174686864,0.3824027444233469,0.0023411798138113227,3.0424522947214427e-05,1.971759331809153e-06,0.101628293748945,1.0026274286210537,0.0,1.0,0.2,0.2,0.2,3.0,1.35546875,0.1647071468327146,251.20408391952515,254.06640625,130.71775436401367,5e-06,93,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.520560622215271,1.6201815605163574,-2.4748666286468506,-0.520560622215271,1.6201815605163574,-2.4748666286468506,1628.3359375,8192.0,134.0,0.046875,1628.3359375,8192.0,134.0,0.046875,0.0,1293.4375,1936.0,798.0,0.0,3,61,23.09375,0.125,0.875,5.0625,8,5.0625,8.0,8,8,3.8343481719493866e-05,1.4596621571108699,76.94843133259565,15.613339675102907,0.0,0.0,0.0,76.94843133259565,0.0,1468,8192,79.2020649118349,8.503161370754242e-05,3.0557064646854997,0.003944189287722111,36.09709121193737,118.38994176965207,4.4762156903743744e-05,1.0546327245925957e-05,0.09651964162373924,0.37999906399763417,373987,118.38994176965207,1579.471171324908,,,,,,,
94,True,33336,0.051570743322372437,0.002311648757313378,-0.00011287353061106842,5.391685817812686e-06,0.008186508290236816,-0.05317213133093901,-0.04498562298249453,1.0,2083.5,1.0,0.0,-1.998664897866547,3.1884458735585213,4663224.3671875,0.5117548890411854,0.5117548890411854,0.24764012353930895,-0.05317213133093901,0.3953920184837587,0.002311648757313378,-0.00011287353061106842,5.391685817812686e-06,0.11780428746715188,1.79644257389009,0.0,1.0,0.2,0.2,0.2,3.0,1.42578125,0.1640157094840635,251.20408391952515,254.06640625,130.90092849731445,5e-06,94,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.5270383358001709,1.6201815605163574,-2.4748666286468506,-0.5270383358001709,1.6201815605163574,-2.4748666286468506,1785.0234375,8192.0,97.0,0.0390625,1785.0234375,8192.0,97.0,0.0390625,0.0,1238.5625,1935.0,797.0,0.0,3,62,22.8515625,0.0625,0.9375,5.125,8,5.125,8.0,8,8,3.067776560783386e-05,1.0217286003753543,80.34692829381675,17.449215196218574,0.0,0.0,0.0,80.34692829381675,0.0,1411,8192,82.49462560657412,0.0001081172376871109,3.131634005345404,0.003756122663617134,37.69562376011163,123.3565036309883,3.4790486097335815e-05,9.7052668308717e-06,0.09739993064968808,0.36105366966721425,387019,123.3565036309883,1568.701238313864,,,,,,,
95,True,25408,0.045519791543483734,0.0016400461790908594,-0.000128369638431991,9.258070178930211e-06,-0.005046545586083084,-0.037762108840979636,-0.042808654718101025,1.0,1588.0,1.0,0.0,-2.4551896788179874,3.670316018164158,4330873.7265625,0.3747445736080408,0.3747445736080408,0.20770348721532828,-0.037762108840979636,0.324605116191104,0.0016400461790908594,-0.000128369638431991,9.258070178930211e-06,0.07712895923759788,2.098795961588621,0.0,1.0,0.2,0.2,0.2,3.0,1.2265625,0.16816696342646498,251.20408391952515,254.06640625,131.06952667236328,5e-06,95,0,0.578125,1.0,0.0,0.578125,1.0,0.0,-0.24491775035858154,2.4748666286468506,-1.20761239528656,-0.24491775035858154,2.4748666286468506,-1.20761239528656,2271.359375,8192.0,107.0,0.0390625,2271.359375,8192.0,107.0,0.0390625,0.0,1162.875,1727.0,789.0,0.0,3,62,30.1484375,0.125,0.875,4.625,8,4.625,8.0,8,8,5.5038370192050934e-05,1.1357429288327694,79.95551753044128,22.181476304765965,0.0,0.0,0.0,79.95551753044128,0.0,1417,8192,82.09903008770198,8.371658623218536e-05,3.4961451357230544,0.003772498108446598,42.777134575881064,128.40591984707862,3.563147038221359e-05,8.582012249015196e-06,0.0973132079472796,0.2823853766250317,439582,128.40591984707862,1711.6889958169672,,,,,,,
96,True,25816,0.04687940329313278,0.002432689354463946,-6.100894620431063e-05,1.0226638664789789e-05,0.0011608356144279242,-0.06754090427421033,-0.06638006793218665,1.0,1613.5,1.0,0.0,-1.7559106508269906,3.02219345420599,4871612.625,0.6178155201487243,0.6178155201487243,0.2384139345725087,-0.06754090427421033,0.5518648996120777,0.002432689354463946,-6.100894620431063e-05,1.0226638664789789e-05,0.11674232711084187,1.5636609359644353,0.0,1.0,0.2,0.2,0.2,3.0,1.4765625,0.16712373693853844,251.20408391952515,254.06640625,130.72856903076172,5e-06,96,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.49304547905921936,2.4748666286468506,-2.4748666286468506,-0.49304547905921936,2.4748666286468506,-2.4748666286468506,2127.3515625,8192.0,123.0,0.0859375,2127.3515625,8192.0,123.0,0.0859375,0.0,1182.8125,2010.0,859.0,0.0,3,62,25.5390625,0.0625,0.9375,5.25,8,5.25,8.0,8,8,3.0508264899253845e-05,1.3368985801935196,80.09720866195858,20.33990557895595,0.0,0.0,0.0,80.09720866195858,0.0,905,8192,82.19469063729048,9.66610386967659e-05,3.386898039840162,0.0038408804684877396,41.40839522238821,127.03654291667044,3.7369318306446075e-05,9.065072937018652e-06,0.09773022773698482,0.3018523275246528,423701,127.03654291667044,1667.6343289581112,,,,,,,
97,True,33144,0.04301460459828377,0.0011541159392436384,0.00018019304127392388,1.5477193073820672e-06,0.00018250190623803064,-0.02884358522715047,-0.028661083400947973,1.0,2071.5,1.0,0.0,-1.605642119422555,2.883321341127157,4891686.109375,0.26750887371599674,0.26750887371599674,0.27589510983027443,-0.02884358522715047,0.37561042798812144,0.0011541159392436384,0.00018019304127392388,1.5477193073820672e-06,0.04672052105888724,1.4545099856331944,0.0,1.0,0.2,0.2,0.2,3.0,1.001953125,0.1694115748816244,251.20408391952515,254.06640625,130.73148727416992,5e-06,97,0,0.5078125,1.0,0.0,0.5078125,1.0,0.0,-0.1946236789226532,1.6201815605163574,-2.4748666286468506,-0.1946236789226532,1.6201815605163574,-2.4748666286468506,2095.0,8192.0,111.0,0.0703125,2095.0,8192.0,111.0,0.0703125,0.0,1200.5625,2026.0,812.0,0.0,3,62,24.6328125,0.375,0.625,4.0625,8,4.0625,8.0,8,8,5.864817649126053e-05,1.2174277668818831,82.98242066241801,20.089938632685516,0.0,0.0,0.0,82.98242066241801,0.0,815,8192,85.17450578603894,0.00011299550533294678,3.3539301929995418,0.0036034705117344856,40.772842986509204,129.3425012882799,3.853254020214081e-05,8.542430426649674e-06,0.09665659074349316,0.31762569281786596,421832,129.3425012882799,1630.6782217695657,,,,,,,
98,True,35232,0.0436367504298687,0.0024106877972371876,2.2351793631969485e-05,1.1863976453696523e-05,0.008131931448588148,-0.04805434518493712,-0.0399224141438026,1.0,2202.0,1.0,0.0,-1.514122819993645,2.732225574553013,5020728.703125,0.45290161669254303,0.45290161669254303,0.23051065503986445,-0.04805434518493712,0.37739487259304694,0.0024106877972371876,2.2351793631969485e-05,1.1863976453696523e-05,0.10271496907807887,1.369688417064026,0.0,1.0,0.2,0.2,0.2,3.0,1.34765625,0.16707504064840611,251.20408391952515,254.06640625,130.80643844604492,5e-06,98,0,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.46356144547462463,2.4748666286468506,-2.4748666286468506,-0.46356144547462463,2.4748666286468506,-2.4748666286468506,1897.6875,8192.0,132.0,0.0703125,1897.6875,8192.0,132.0,0.0703125,0.0,1271.625,1998.0,786.0,0.0,3,62,23.7734375,0.0,1.0,5.625,8,5.625,8.0,8,8,5.68954274058342e-05,1.4329994022846222,81.64287633635104,18.118731336900964,0.0,0.0,0.0,81.64287633635104,0.0,982,8192,83.72916467022151,8.529052138328552e-05,3.241928566247225,0.003612011671066284,39.428121492266655,126.43324743025005,3.6228448152542114e-05,8.903773667066705e-06,0.09719211947649001,0.3447006416947498,405672,126.43324743025005,1604.2932070688082,,,,,,,
99,True,40344,0.0534195750951767,0.0023089502356015146,2.9060339329589624e-05,6.17309302697322e-06,0.007009434804785997,-0.04968785759410821,-0.042678422294557095,1.0,2521.5,1.0,0.0,-2.2753028851002455,3.440151907503605,4679906.4921875,0.4699493704829365,0.4699493704829365,0.3193438367730089,-0.04968785759410821,0.4150552507634815,0.0023089502356015146,2.9060339329589624e-05,6.17309302697322e-06,0.10668703046394512,1.9930900670588017,0.0,1.0,0.2,0.2,0.2,3.0,1.33203125,0.16240521681255474,251.20408391952515,254.06640625,130.94154739379883,5e-06,99,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.6280763149261475,2.4748666286468506,-2.4748666286468506,-0.6280763149261475,2.4748666286468506,-2.4748666286468506,1553.2421875,8192.0,106.0,0.046875,1553.2421875,8192.0,106.0,0.046875,0.0,1274.8125,1922.0,946.0,0.0,3,62,20.421875,0.125,0.875,4.875,8,4.875,8.0,8,8,3.046821802854538e-05,1.1268595233559608,77.85045336559415,14.782794932099932,0.0,0.0,0.0,77.85045336559415,0.0,1094,8192,79.95709622185677,8.013471961021423e-05,2.976971233263612,0.0038619590923190117,35.11033633351326,118.07895767781883,3.887992352247238e-05,1.0668660525590448e-05,0.0969922907848904,0.40216832845538203,361991,118.07895767781883,1532.8344995545303,,,,,,,
100,True,40200,0.048954643309116364,0.0015917463115329156,-1.532844726170879e-05,5.910320851398865e-06,0.012743028084514663,-0.04146041892818175,-0.02871739026159048,1.0,2512.5,1.0,0.0,-2.2392221726477146,3.4519012570381165,4893641.609375,0.4129871353507042,0.4129871353507042,0.37794941198243087,-0.04146041892818175,0.36405981819623634,0.0015917463115329156,-1.532844726170879e-05,5.910320851398865e-06,0.08538845565635711,1.9699856452643871,0.0,1.0,0.2,0.2,0.2,3.0,1.52734375,0.15958910224561296,251.20408391952515,254.06640625,130.64510345458984,5e-06,100,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.6640637516975403,1.20761239528656,-2.4748666286468506,-0.6640637516975403,1.20761239528656,-2.4748666286468506,1201.1484375,8192.0,90.0,0.015625,1201.1484375,8192.0,90.0,0.015625,0.0,1282.9375,1856.0,967.0,0.0,3,62,15.9375,0.1875,0.8125,5.125,8,5.125,8.0,8,8,6.334949284791946e-05,1.0459314528852701,71.99665439408273,11.279734867392108,0.0,0.0,0.0,71.99665439408273,0.0,1011,8192,74.13531341217458,9.992904961109161e-05,2.650369786657393,0.003684590570628643,30.85154376551509,107.67527298629284,3.548711538314819e-05,1.1588111102954253e-05,0.09702872273036513,0.48219030883317776,317963,107.67527298629284,1476.4903360889411,,,,,,,
101,True,51736,0.0509733222424984,0.0014619298199249897,0.0002141222828413447,1.6853629176694085e-06,0.013025259075220674,-0.023044222776661627,-0.010018963715992868,1.0,3233.5,1.0,0.0,-1.8469574365299195,3.184911299496889,5393494.109375,0.22316994238644838,0.22316994238644838,0.45487979352878544,-0.023044222776661627,0.2677722116602008,0.0014619298199249897,0.0002141222828413447,1.6853629176694085e-06,0.05211286875419319,1.6612288064789027,0.0,1.0,0.2,0.2,0.2,3.0,0.92578125,0.1594950933556296,251.20408391952515,254.06640625,130.78566360473633,5e-06,101,0,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.570330798625946,1.6201815605163574,-2.4748666286468506,-0.570330798625946,1.6201815605163574,-2.4748666286468506,924.2578125,8192.0,122.0,0.015625,924.2578125,8192.0,122.0,0.015625,0.0,1396.4375,2015.0,896.0,0.0,3,62,13.125,0.125,0.875,5.875,8,5.875,8.0,8,8,3.480818122625351e-05,1.202769367955625,75.18908920232207,8.51109083765914,0.0,0.0,0.0,75.18908920232207,0.0,1998,8192,77.75177543796599,8.574593812227249e-05,2.5131445042788982,0.0037362035363912582,28.69206985644996,108.99254261516035,3.8032419979572296e-05,1.2577734772348192e-05,0.09659036002965828,0.6572146184689235,297049,108.99254261516035,1362.703322964235,,,,,,,
102,True,26320,0.04633674398064613,0.0023868734897405375,-0.00015616938264884084,3.4771379091580457e-06,-0.0032457690031151287,-0.03456388518679887,-0.037809654168086126,1.0,1645.0,1.0,0.0,-1.7298725359141827,3.059963259845972,4911740.140625,0.30786221101880074,0.30786221101880074,0.2808041035658665,-0.03456388518679887,0.26057409701191886,0.0023868734897405375,-0.00015616938264884084,3.4771379091580457e-06,0.08378869743319228,1.4870105236768723,0.0,1.0,0.2,0.2,0.2,3.0,1.51953125,0.1653443254612315,251.20408391952515,254.06640625,130.98102951049805,5e-06,102,0,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.43662023544311523,1.6201815605163574,-1.6201815605163574,-0.43662023544311523,1.6201815605163574,-1.6201815605163574,1809.984375,8192.0,105.0,0.0625,1809.984375,8192.0,105.0,0.0625,0.0,1167.6875,1764.0,784.0,0.0,3,62,21.6328125,0.0,1.0,5.875,8,5.875,8.0,8,8,3.1958334147930145e-05,1.1069965483620763,77.47688535414636,17.058279707998736,0.0,0.0,0.0,77.47688535414636,0.0,1073,8192,79.53501846268773,8.219573646783829e-05,3.1364816334098577,0.003685738891363144,36.818237725645304,119.52501842193305,3.827456384897232e-05,9.670251222282363e-06,0.09659979148360795,0.3432998319334927,381142,119.52501842193305,1594.4025988539809,,,,,,,
