step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
42,True,23944,0.05171780288219452,0.0015590432267345022,-0.0001695720494865327,6.76372832231209e-06,-0.005644439646857791,-0.04760297352913767,-0.05324741278309375,1.0,1496.5,1.0,0.0,-2.1992070600390434,3.440992459654808,4905553.140625,0.4710490498691797,0.4710490498691797,0.15721271994099845,-0.04760297352913767,0.41486830344077263,0.0015590432267345022,-0.0001695720494865327,6.76372832231209e-06,0.14619560819119215,1.9070857651531696,0.0,1.0,0.2,0.2,0.2,3.0,1.087890625,0.17523055887773525,253.2160620689392,254.068359375,120.3586311340332,5e-06,42,0,0.5078125,1.0,0.0,0.5078125,1.0,0.0,-0.2379949986934662,2.4748666286468506,-2.4748666286468506,-0.2379949986934662,2.4748666286468506,-2.4748666286468506,3517.75,8192.0,133.0,0.140625,3517.75,8192.0,133.0,0.140625,0.0,1082.8125,1442.0,815.0,0.0,3,62,30.5625,0.1875,0.8125,4.0625,8,4.0625,8.0,8,8,3.608129918575287e-05,1.4236780414357781,90.01241228822619,36.218288902920904,0.0,0.0,0.0,90.01241228822619,0.0,1058,8192,92.15423729456961,0.00013384036719799042,4.525254384614527,0.004050767980515957,58.742550485767424,155.45937478914857,3.9150938391685486e-05,0.2046634862806695,6.878859888933345e-06,0.09975436170469545,588872,155.45937478914857,1893.97391054317,,,,,,,
43,True,25416,0.05079212784767151,0.0023848134242143715,-0.00014634244635658433,6.716481152579945e-06,0.00020224062609486282,-0.04561460393597372,-0.04541236348450184,1.0,1588.5,1.0,0.0,-2.006360019382555,3.358524512499571,5699038.109375,0.4425914390012622,0.4425914390012622,0.12055499526992312,-0.04561460393597372,0.40103245839261603,0.0023848134242143715,-0.00014634244635658433,6.716481152579945e-06,0.09087023389292881,1.7317100504878908,0.0,1.0,0.2,0.2,0.2,3.0,1.359375,0.17601326743492934,253.2160620689392,254.068359375,120.29098892211914,5e-06,43,0,0.484375,1.0,0.0,0.484375,1.0,0.0,-0.3182320296764374,2.4748666286468506,-2.4748666286468506,-0.3182320296764374,2.4748666286468506,-2.4748666286468506,3634.7890625,8192.0,147.0,0.09375,3634.7890625,8192.0,147.0,0.09375,0.0,1146.875,1691.0,784.0,0.0,3,62,34.09375,0.25,0.75,3.875,8,3.875,8.0,8,8,8.117221295833588e-05,1.5999937513843179,87.48336346726865,36.86480295147339,0.0,0.0,0.0,87.48336346726865,0.0,874,8192,89.6733921840787,0.00010007433593273163,4.627739607356489,0.0040534064173698425,60.21500065829605,154.55095886345953,3.9849430322647095e-05,0.1927411369385661,6.622639571033623e-06,0.0983820039413189,612053,154.55095886345953,1980.1009469657442,,,,,,,
44,True,36072,0.04866659641265869,0.002513360363082029,-0.0005423357373217641,9.721555784381053e-06,0.011234095494728535,-0.04793320194585249,-0.03669910627650097,1.0,2254.5,1.0,0.0,-1.6465420966851525,3.007186494767666,4932558.90625,0.45441858377307653,0.45441858377307653,0.2129970651017329,-0.04793320194585249,0.4977887267168484,0.002513360363082029,-0.0005423357373217641,9.721555784381053e-06,0.12190629867836833,1.3918001042911783,0.0,1.0,0.2,0.2,0.2,3.0,1.20703125,0.1721332096185335,253.2160620689392,254.068359375,120.40142822265625,5e-06,44,0,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.4005121886730194,2.4748666286468506,-2.4748666286468506,-0.4005121886730194,2.4748666286468506,-2.4748666286468506,2800.703125,8192.0,177.0,0.0625,2800.703125,8192.0,177.0,0.0625,0.0,1254.5625,1987.0,890.0,0.0,5,61,28.015625,0.0625,0.9375,4.8125,8,4.8125,8.0,8,8,7.202010601758957e-05,1.7982592834159732,81.9367597931996,27.869847886999196,0.0,0.0,0.0,81.9367597931996,0.0,1987,8192,84.31246780883521,0.00011009816080331802,4.04422153159976,0.004034832119941711,51.666285370476544,140.05814688187093,4.2850151658058167e-05,0.23518778155272171,7.77313469744528e-06,0.09953549083652147,519074,140.05814688187093,1853.0660713289387,,,,,,,
45,True,23208,0.054600588977336884,0.0015281619380402844,-3.5395012560002215e-05,6.583346760180575e-06,0.0024207262613344938,-0.03305616317447857,-0.030635436822194606,1.0,1450.5,1.0,0.0,-1.6889431029558182,3.049853928387165,5395661.84375,0.31748792075086385,0.31748792075086385,0.15089447455601768,-0.03305616317447857,0.35733391830739214,0.0015281619380402844,-3.5395012560002215e-05,6.583346760180575e-06,0.09321467950940132,1.402139337733388,0.0,1.0,0.2,0.2,0.2,3.0,0.90234375,0.17339131540075248,253.2160620689392,254.068359375,120.54718780517578,5e-06,45,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.24827894568443298,2.4748666286468506,-1.6201815605163574,-0.24827894568443298,2.4748666286468506,-1.6201815605163574,3184.484375,8192.0,165.0,0.140625,3184.484375,8192.0,165.0,0.140625,0.0,1134.375,1682.0,835.0,0.0,3,62,28.0703125,0.125,0.875,4.75,8,4.75,8.0,8,8,4.353933036327362e-05,1.8188707642257214,88.48482071608305,32.79931600308191,0.0,0.0,0.0,88.48482071608305,0.0,1153,8192,90.69490873627365,9.798072278499603e-05,4.258063040673733,0.004043516702950001,54.97323370631784,149.96145186852664,4.437752068042755e-05,0.2225019472743175,7.314425291237199e-06,0.09944254976595716,552814,149.96145186852664,1843.1870094344645,,,,,,,
46,True,45832,0.051914528012275696,0.003205325763701694,-8.223502084092615e-05,6.609068634588766e-06,0.006734040507581085,-0.039709300981485285,-0.03297526022652164,1.0,2864.5,1.0,0.0,-2.006230480968952,3.0800631046295166,3874265.6484375,0.38765390310436487,0.38765390310436487,0.24226851802497332,-0.039709300981485285,0.4700296139963847,0.003205325763701694,-8.223502084092615e-05,6.609068634588766e-06,0.0960881591308862,1.735344361513853,0.0,1.0,0.2,0.2,0.2,3.0,1.07421875,0.1731705817765578,253.2160620689392,254.068359375,120.20441055297852,5e-06,46,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.36228448152542114,1.6201815605163574,-2.4748666286468506,-0.36228448152542114,1.6201815605163574,-2.4748666286468506,2687.484375,8192.0,151.0,0.0703125,2687.484375,8192.0,151.0,0.0703125,0.0,1357.25,1917.0,891.0,0.0,3,62,27.9609375,0.1875,0.8125,5.0,8,5.0,8.0,8,8,3.5142526030540466e-05,1.6445094551891088,80.79936332534999,26.49879962619889,0.0,0.0,0.0,80.79936332534999,0.0,1587,8192,83.29610434733331,9.98377799987793e-05,3.9930804846808314,0.004248756915330887,50.321713203564286,137.65330059546977,3.9188191294670105e-05,0.24214124601693415,8.206574356572564e-06,0.09719757787625942,517726,137.65330059546977,1880.543356971415,,,,,,,
47,True,12128,0.05754902958869934,0.0022101379581727087,-0.00020571867588614623,3.1096244583750376e-06,0.00670890262699686,-0.043896373274037614,-0.03718747099628672,1.0,758.0,1.0,0.0,-1.5463679917156696,3.114793635904789,6722255.2109375,0.41837119893170893,0.41837119893170893,0.14067567845598375,-0.043896373274037614,0.49338740252481067,0.0022101379581727087,-0.00020571867588614623,3.1096244583750376e-06,0.10932292975485325,1.320577185600996,0.0,1.0,0.2,0.2,0.2,3.0,1.025390625,0.1710108319517689,253.2160620689392,254.068359375,120.27816772460938,5e-06,47,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.34488776326179504,2.4748666286468506,-2.4748666286468506,-0.34488776326179504,2.4748666286468506,-2.4748666286468506,2580.78125,8192.0,147.0,0.0625,2580.78125,8192.0,147.0,0.0625,0.0,1026.9375,1489.0,786.0,0.0,3,62,26.5625,0.125,0.875,5.125,8,5.125,8.0,8,8,3.187917172908783e-05,1.584660374559462,82.89712315518409,25.420187120049377,0.0,0.0,0.0,82.89712315518409,0.0,1489,8192,85.15379667654634,0.0001483215019106865,3.6026459420099854,0.003743634559214115,45.16660790704191,133.9570926753804,3.9859674870967865e-05,0.25777622048963594,8.106825121514884e-06,0.0978081022179916,461788,133.9570926753804,1723.6414689853548,,,,,,,
48,True,30568,0.06583946943283081,0.0018797987722791731,0.0002165130300539886,1.523425567029335e-06,-0.0001023383520077914,-0.03033613893785514,-0.030438477464485914,1.0,1910.5,1.0,0.0,-0.7500121248885989,2.1246836110949516,5037927.515625,0.2900799852795899,0.2900799852795899,0.20593702139879388,-0.03033613893785514,0.3193588634772758,0.0018797987722791731,0.0002165130300539886,1.523425567029335e-06,0.06896397180389613,0.634165660943836,0.0,1.0,0.2,0.2,0.2,3.0,0.89453125,0.16896566419134545,253.2160620689392,254.068359375,120.4540786743164,5e-06,48,0,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.3426762819290161,1.20761239528656,-2.4748666286468506,-0.3426762819290161,1.20761239528656,-2.4748666286468506,2097.5703125,8192.0,135.0,0.046875,2097.5703125,8192.0,135.0,0.046875,0.0,1164.0,1796.0,867.0,0.0,3,62,20.546875,0.125,0.875,6.0625,8,6.0625,8.0,8,8,3.2009556889533997e-05,1.4775994149968028,79.04042665939778,20.027432921087893,0.0,0.0,0.0,79.04042665939778,0.0,1398,8192,81.31200017873198,0.00016686972230672836,3.303172618150711,0.003879156894981861,40.64472673367709,125.30094498209655,3.906525671482086e-05,0.302850396771309,9.291816621551306e-06,0.09735706950418603,417481,125.30094498209655,1665.9132142205758,,,,,,,
49,True,19432,0.06360448151826859,0.0021780522729386576,-2.9826324805526383e-06,3.1999855423237022e-06,-0.0005945770681137219,-0.041806301538599655,-0.04240087889775168,1.0,1214.5,1.0,0.0,-1.7095784441335127,3.045779962092638,5331850.8359375,0.432628040201962,0.432628040201962,0.15366872141905502,-0.041806301538599655,0.33604207383997087,0.0021780522729386576,-2.9826324805526383e-06,3.1999855423237022e-06,0.09251820645295084,1.5023764618090354,0.0,1.0,0.2,0.2,0.2,3.0,1.66796875,0.1667219583797513,253.2160620689392,254.068359375,120.25194931030273,5e-06,49,0,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.29844874143600464,1.20761239528656,-2.4748666286468506,-0.29844874143600464,1.20761239528656,-2.4748666286468506,2085.1015625,8192.0,130.0,0.0390625,2085.1015625,8192.0,130.0,0.0390625,0.0,1097.4375,1783.0,784.0,0.0,3,62,21.8671875,0.125,0.875,5.9375,8,5.9375,8.0,8,8,6.187334656715393e-05,1.3762649483978748,78.32680432964116,20.275865753785183,0.0,0.0,0.0,78.32680432964116,0.0,888,8192,80.44845032133162,8.69501382112503e-05,3.2121165925636888,0.0037291524931788445,39.510841492563486,123.20427393633872,3.909226506948471e-05,0.30142585351182544,9.154327183677646e-06,0.09699125229846325,407365,123.20427393633872,1653.2096938880986,,,,,,,
50,True,23776,0.05832839384675026,0.0027657944920065347,-7.676664768041519e-05,1.9870865912707814e-06,0.00731992600049125,-0.05076776444911957,-0.0434478385723196,1.0,1486.0,1.0,0.0,-1.845792788080871,3.1021386086940765,4849156.609375,0.48202245915308595,0.48202245915308595,0.17137970813122516,-0.05076776444911957,0.5089574070628569,0.0027657944920065347,-7.676664768041519e-05,1.9870865912707814e-06,0.10375310480594635,1.6194506483152509,0.0,1.0,0.2,0.2,0.2,3.0,1.052734375,0.169676763180747,253.2160620689392,254.068359375,120.3886833190918,5e-06,50,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.5209982991218567,2.4748666286468506,-2.4748666286468506,-0.5209982991218567,2.4748666286468506,-2.4748666286468506,2375.40625,8192.0,134.0,0.0703125,2375.40625,8192.0,134.0,0.0703125,0.0,1118.0,1746.0,781.0,0.0,3,62,23.2109375,0.0625,0.9375,5.5625,8,5.5625,8.0,8,8,3.201514482498169e-05,1.4609572542831302,81.31444598175585,22.972472067682247,0.0,0.0,0.0,81.31444598175585,0.0,1079,8192,83.59837195184082,8.240807801485062e-05,3.481931831687689,0.003874632529914379,43.70372190885246,130.8216806994751,3.56622040271759e-05,0.2749476140654915,8.665057675429558e-06,0.09773708036759533,447156,130.8216806994751,1709.028647274496,,,,,,,
51,True,32152,0.04568715766072273,0.001491909675678471,8.036304029701569e-05,5.772605504716921e-07,0.003352954863657942,-0.025447270803852007,-0.022094315849244595,1.0,2009.5,1.0,0.0,-1.5854188278317451,2.947453625500202,4881521.7734375,0.2526820073835552,0.2526820073835552,0.13712723986851624,-0.025447270803852007,0.3353820296273583,0.001491909675678471,8.036304029701569e-05,5.772605504716921e-07,0.06369023583829403,1.334679201245308,0.0,1.0,0.2,0.2,0.2,3.0,0.80859375,0.17614430591999186,253.2160620689392,254.068359375,120.26713943481445,5e-06,51,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.24000313878059387,2.4748666286468506,-2.4748666286468506,-0.24000313878059387,2.4748666286468506,-2.4748666286468506,3342.046875,8192.0,144.0,0.109375,3342.046875,8192.0,144.0,0.109375,0.0,1187.9375,1906.0,805.0,0.0,3,62,30.875,0.25,0.75,4.375,8,4.375,8.0,8,8,5.6947581470012665e-05,1.5973242232576013,88.57876929081976,33.9102391428969,0.0,0.0,0.0,88.57876929081976,0.0,1783,8192,90.96243254002184,8.282717317342758e-05,4.42813983745873,0.0038199741393327713,57.375718298368156,152.8010025024414,4.239007830619812e-05,0.2126373539326616,6.588002406418295e-06,0.0989512903575967,579838,152.8010025024414,1897.3632060782309,,,,,,,
52,True,24248,0.05236777290701866,0.003026763321031467,-0.00014539415485614882,2.9310646141311736e-06,0.0031676999642513692,-0.053412096574902534,-0.05024439701810479,1.0,1515.5,1.0,0.0,-1.549040349200368,2.87651988863945,5585273.5390625,0.49518274143338203,0.49518274143338203,0.2213734703528461,-0.053412096574902534,0.4717192593198366,0.003026763321031467,-0.00014539415485614882,2.9310646141311736e-06,0.1265796993393451,1.3268191083334386,0.0,1.0,0.2,0.2,0.2,3.0,1.0,0.16779949207403477,253.2160620689392,254.068359375,120.39056015014648,5e-06,52,0,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.6148972511291504,2.4748666286468506,-2.4748666286468506,-0.6148972511291504,2.4748666286468506,-2.4748666286468506,2065.015625,8192.0,117.0,0.0625,2065.015625,8192.0,117.0,0.0625,0.0,1105.1875,1591.0,874.0,0.0,3,62,21.125,0.0625,0.9375,5.875,8,5.875,8.0,8,8,5.644652992486954e-05,1.2293323576450348,80.88588252943009,19.776371653751994,0.0,0.0,0.0,80.88588252943009,0.0,880,8192,83.03083669953048,0.00011035986244678497,3.212304756976664,0.003688742406666279,39.520603228360415,125.79744863417,3.543402999639511e-05,0.3141276045865667,9.090363902811528e-06,0.09739272234222081,405786,125.79744863417,1612.8546500973214,,,,,,,
53,True,27304,0.052076518535614014,0.0020974720864614937,-4.687413635906523e-05,5.932916167239455e-06,0.0007662064745090902,-0.03091306405258365,-0.03014685769448988,1.0,1706.5,1.0,0.0,-2.3142976257950068,3.5092885941267014,3772835.1015625,0.3087565340101719,0.3087565340101719,0.16027683969870757,-0.03091306405258365,0.42088087140042385,0.0020974720864614937,-4.687413635906523e-05,5.932916167239455e-06,0.07962256763130426,1.9839152749627829,0.0,1.0,0.2,0.2,0.2,3.0,1.38671875,0.1725369570550958,253.2160620689392,254.068359375,120.53301620483398,5e-06,53,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.31072601675987244,2.4748666286468506,-1.6201815605163574,-0.31072601675987244,2.4748666286468506,-1.6201815605163574,3120.078125,8192.0,191.0,0.0546875,3120.078125,8192.0,191.0,0.0546875,0.0,1175.75,1800.0,784.0,0.0,3,62,31.6796875,0.1875,0.8125,4.4375,8,4.4375,8.0,8,8,3.230571746826172e-05,2.0640451414510608,84.88060777168721,31.13710508496297,0.0,0.0,0.0,84.88060777168721,0.0,953,8192,87.09161305706948,8.34660604596138e-05,4.1964003117755055,0.0036059608682990074,54.07745806500316,145.39869660511613,3.6090612411499023e-05,0.21807249682517335,6.557890228344737e-06,0.09834661183816268,549866,145.39869660511613,1890.890402867105,,,,,,,
54,True,35984,0.05376598238945007,0.002156395901693031,-6.119043348462583e-05,4.6976760472716705e-06,0.00189920500270091,-0.03983146377140656,-0.03793225827394053,1.0,2249.0,1.0,0.0,-2.1526670902967453,3.285450331866741,3784589.18359375,0.3916762522421777,0.3916762522421777,0.1912814728633252,-0.03983146377140656,0.39519276235763834,0.002156395901693031,-6.119043348462583e-05,4.6976760472716705e-06,0.09859159920597449,1.8511481434106827,0.0,1.0,0.2,0.2,0.2,3.0,0.9765625,0.17385736634017185,253.2160620689392,254.068359375,120.70709991455078,5e-06,54,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.2808748781681061,2.4748666286468506,-2.4748666286468506,-0.2808748781681061,2.4748666286468506,-2.4748666286468506,3126.4609375,8192.0,170.0,0.1171875,3126.4609375,8192.0,170.0,0.1171875,0.0,1252.125,1758.0,784.0,0.0,3,62,29.9296875,0.1875,0.8125,4.375,8,4.375,8.0,8,8,3.102235496044159e-05,1.8680875124409795,86.8985507087782,31.596090565886698,0.0,0.0,0.0,86.8985507087782,0.0,1758,8192,89.38721089810133,8.548051118850708e-05,4.2754124430939555,0.003595455549657345,55.298031703568995,148.99499539099634,3.7019141018390656e-05,0.223363604760028,6.4151981673188315e-06,0.09866561461867683,560459,148.99499539099634,1880.7980715366637,,,,,,,
55,True,18032,0.056103214621543884,0.0019855602004099637,2.1702049224359143e-07,1.2956589898749371e-06,0.0036943461454939097,-0.055921945269801654,-0.052227598847821355,1.0,1127.0,1.0,0.0,-2.7831975612789392,4.084054231643677,5665441.71875,0.5615487778559327,0.5615487778559327,0.09903659717722599,-0.055921945269801654,0.5824386740788644,0.0019855602004099637,2.1702049224359143e-07,1.2956589898749371e-06,0.13479956262744963,2.393271217122674,0.0,1.0,0.2,0.2,0.2,3.0,1.5546875,0.1728811882053773,253.2160620689392,254.068359375,120.88861083984375,5e-06,55,0,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.28003865480422974,2.4748666286468506,-2.4748666286468506,-0.28003865480422974,2.4748666286468506,-2.4748666286468506,2992.7890625,8192.0,137.0,0.0546875,2992.7890625,8192.0,137.0,0.0546875,0.0,1128.4375,1861.0,808.0,0.0,3,62,29.8203125,0.1875,0.8125,4.8125,8,4.8125,8.0,8,8,3.057997673749924e-05,1.5031066285446286,84.04783882480115,29.947716320486506,0.0,0.0,0.0,84.04783882480115,0.0,1101,8192,86.211949727498,8.645839989185333e-05,4.023074788041413,0.0037173964083194733,51.266401530243456,141.53403010312468,3.788899630308151e-05,0.2250512291980411,7.046969876457959e-06,0.09718435904481458,527517,141.53403010312468,1863.5694879020966,,,,,,,
56,True,32392,0.04886229336261749,0.0022512842660944443,2.8169254164822632e-06,3.574039283193997e-06,-0.005147847543412354,-0.054160139450686984,-0.05930798756889999,1.0,2024.5,1.0,0.0,-2.3974604718387127,3.3385920003056526,3522640.46875,0.5282287737354636,0.5282287737354636,0.2218479162624145,-0.054160139450686984,0.4722272395566638,0.0022512842660944443,2.8169254164822632e-06,3.574039283193997e-06,0.11692192096961662,2.107350878417492,0.0,1.0,0.2,0.2,0.2,3.0,1.41796875,0.1740185080197801,253.2160620689392,254.068359375,121.07149124145508,5e-06,56,0,0.484375,1.0,0.0,0.484375,1.0,0.0,-0.2946075201034546,2.4748666286468506,-2.4748666286468506,-0.2946075201034546,2.4748666286468506,-2.4748666286468506,3343.6171875,8192.0,111.0,0.109375,3343.6171875,8192.0,111.0,0.109375,0.0,1217.5625,1868.0,891.0,0.0,3,62,33.5625,0.1875,0.8125,3.875,8,3.875,8.0,8,8,3.118347376585007e-05,1.1835743058472872,86.60913119092584,33.36907001972577,0.0,0.0,0.0,86.60913119092584,0.0,1195,8192,88.80823647137731,9.128917008638382e-05,4.414430876262486,0.003626437857747078,57.22454090975225,150.48109483812004,3.593694418668747e-05,0.20750412159215978,6.211451357922203e-06,0.09801559168621099,583831,150.48109483812004,1939.881553320887,,,,,,,
57,True,16040,0.05325045809149742,0.0011304932195344009,-0.00011585170989292237,3.0700650768267224e-06,0.0030063863669056445,-0.015303292500902899,-0.012296905624680221,1.0,1002.5,1.0,0.0,-1.5883524855598807,3.0690599530935287,5365773.7421875,0.11950767994858325,0.11950767994858325,0.1318400327518023,-0.015303292500902899,0.22832543582772935,0.0011304932195344009,-0.00011585170989292237,3.0700650768267224e-06,0.03911749646067619,1.4549998766742647,0.0,1.0,0.2,0.2,0.2,3.0,0.65625,0.17261713521262234,253.2160620689392,254.068359375,120.28789901733398,5e-06,57,0,0.5859375,1.0,0.0,0.5859375,1.0,0.0,-0.13773870468139648,2.4748666286468506,-2.4748666286468506,-0.13773870468139648,2.4748666286468506,-2.4748666286468506,2795.2734375,8192.0,211.0,0.1015625,2795.2734375,8192.0,211.0,0.1015625,0.0,1018.5625,1549.0,783.0,0.0,5,62,27.6171875,0.25,0.75,4.6875,8,4.6875,8.0,8,8,5.739554762840271e-05,2.2123120594769716,83.9785811714828,27.308178186096484,0.0,0.0,0.0,83.9785811714828,0.0,905,8192,86.19783883914351,8.940231055021286e-05,3.802856578491628,0.003646734170615673,47.81894648633897,137.86435288004577,3.657490015029907e-05,0.24091403971308575,7.470198292433744e-06,0.09795531993162021,488171,137.86435288004577,1770.4757966867335,,,,,,,
58,True,17664,0.059117045253515244,0.0017764198200893588,-0.0001481608869653428,2.803379516080895e-06,0.0005820301885250956,-0.01811668579466641,-0.01753465537331067,1.0,1104.0,1.0,0.0,-1.1991964797489345,2.5911045484244823,5177026.7578125,0.1912125456146896,0.1912125456146896,0.16881062946373704,-0.01811668579466641,0.2275168946530417,0.0017764198200893588,-0.0001481608869653428,2.803379516080895e-06,0.04182253812905401,1.1164092533290386,0.0,1.0,0.2,0.2,0.2,3.0,0.712890625,0.1681364215935771,253.2160620689392,254.068359375,120.27634048461914,5e-06,58,0,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.2816019058227539,2.4748666286468506,-2.4748666286468506,-0.2816019058227539,2.4748666286468506,-2.4748666286468506,2021.71875,8192.0,156.0,0.0703125,2021.71875,8192.0,156.0,0.0703125,0.0,1055.875,1720.0,805.0,0.0,3,62,18.4765625,0.125,0.875,6.1875,8,6.1875,8.0,8,8,2.8847716748714447e-05,1.6632388876751065,77.62710234895349,18.819838317343965,0.0,0.0,0.0,77.62710234895349,0.0,969,8192,79.8530688798055,8.515734225511551e-05,3.203721534460783,0.004016956314444542,38.807601910084486,121.8979866784066,4.2945146560668945e-05,0.3085751173962652,1.0197080497254708e-05,0.09851345387042557,393932,121.8979866784066,1615.8265232028741,,,,,,,
59,True,20016,0.052790939807891846,0.0010025115716416622,-0.00033940668870968693,1.1753207900255802e-06,0.006081264873500913,-0.025824243028182536,-0.01974297798005864,1.0,1251.0,1.0,0.0,-1.3841864468995482,2.5985564328730106,4543658.8984375,0.23658169875852764,0.23658169875852764,0.1751359154604669,-0.025824243028182536,0.4178763752082394,0.0010025115716416622,-0.00033940668870968693,1.1753207900255802e-06,0.04795922839548439,1.2302935669431463,0.0,1.0,0.2,0.2,0.2,3.0,0.556640625,0.1726622132351304,253.2160620689392,254.068359375,120.15654373168945,5e-06,59,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.18414445221424103,1.6201815605163574,-1.6201815605163574,-0.18414445221424103,1.6201815605163574,-1.6201815605163574,2718.328125,8192.0,135.0,0.1171875,2718.328125,8192.0,135.0,0.1171875,0.0,1110.25,1840.0,798.0,0.0,3,62,24.9453125,0.25,0.75,5.125,8,5.125,8.0,8,8,7.267110049724579e-05,1.4519891357049346,86.04229969251901,27.259891135669022,0.0,0.0,0.0,86.04229969251901,0.0,969,8192,88.25958650931716,0.00011002738028764725,3.825438566505909,0.004051053896546364,48.292507947422564,140.42127174697816,3.752298653125763e-05,0.2536588623215015,8.266478450604548e-06,0.09854447422024039,490058,140.42127174697816,1744.9564225676013,,,,,,,
60,True,41696,0.0490713007748127,0.0015282144013326615,-3.4125861802181134e-05,3.688384879296791e-06,-0.0017265548285649857,-0.042310718359658495,-0.04403727300814353,1.0,2606.0,1.0,0.0,-2.2008475102484226,3.301085904240608,3470266.30078125,0.4118946834933013,0.4118946834933013,0.20407940178807857,-0.042310718359658495,0.5408134801398365,0.0015282144013326615,-3.4125861802181134e-05,3.688384879296791e-06,0.11698221019469202,1.9080270901322365,0.0,1.0,0.2,0.2,0.2,3.0,1.32421875,0.17167391755238198,253.2160620689392,254.068359375,120.32674407958984,5e-06,60,0,0.5078125,1.0,0.0,0.5078125,1.0,0.0,-0.250997930765152,2.4748666286468506,-2.4748666286468506,-0.250997930765152,2.4748666286468506,-2.4748666286468506,3421.265625,8192.0,195.0,0.171875,3421.265625,8192.0,195.0,0.171875,0.0,1343.0625,2001.0,784.0,0.0,5,62,30.3125,0.25,0.75,4.0625,8,4.0625,8.0,8,8,8.387304842472076e-05,2.0626675188541412,89.04646947514266,35.224740208810545,0.0,0.0,0.0,89.04646947514266,0.0,1468,8192,91.45128453802317,0.00011324044317007065,4.633176392875612,0.004032734781503677,61.75805405527353,157.88071142416447,4.134513437747955e-05,0.20883007599075445,6.612840185203969e-06,0.10127027036090729,609834,157.88071142416447,1931.3125539497084,,,,,,,
