step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
451,True,25440,0.055184196680784225,0.002022667194978567,-0.0001373531586068566,9.934327636074158e-06,0.007366340112639591,-0.11970876716077328,-0.11234242701902986,1.0,1590.0,1.0,0.0,-0.809580132830888,2.0614671856164932,4309559.953125,1.0,1.0,0.2696675282553834,-0.11970876716077328,0.8012016831395645,0.002022667194978567,-0.0001373531586068566,9.934327636074158e-06,0.18993532890453935,0.6500171506777406,0.0,1.0,0.2,0.2,0.2,3.0,1.3515625,0.15308884158186659,253.02361345291138,254.06640625,389.7846336364746,5e-06,451,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.3666708171367645,1.20761239528656,-2.4748666286468506,-0.3666708171367645,1.20761239528656,-2.4748666286468506,961.171875,8192.0,135.0,0.0078125,961.171875,8192.0,135.0,0.0078125,0.0,1156.8125,1691.0,896.0,0.0,3,62,19.3515625,0.0,1.0,7.125,8,7.125,8.0,8,8,6.385054439306259e-05,1.470954936929047,68.90493402723223,9.180596492973564,0.0,0.0,0.0,68.90493402723223,0.0,983,8192,71.39286619704217,9.888783097267151e-05,2.2790337754413486,0.0036705564707517624,25.695289780385792,99.40055101830512,3.9276666939258575e-05,0.09478089346587555,0.5802882727549554,1.3539392814334688e-05,271102,99.40055101830512,1363.6845934087185,,,,,,,
452,True,24056,0.055062852799892426,0.0010556068273217534,-2.101620020766859e-05,1.226397853315575e-05,0.0053208094905130565,-0.11764877522364259,-0.11232796497642994,1.0,1503.5,1.0,0.0,-1.1144428392872214,2.491833783686161,5017495.1015625,1.0,1.0,0.2351948416164812,-0.11764877522364259,0.8438828255212746,0.0010556068273217534,-2.101620020766859e-05,1.226397853315575e-05,0.21060233656316996,0.8659562994726002,0.0,1.0,0.2,0.2,0.2,3.0,1.1953125,0.1541327067578101,253.02361345291138,254.06640625,390.50052642822266,5e-06,452,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.2443557232618332,0.935412585735321,-1.6201815605163574,-0.2443557232618332,0.935412585735321,-1.6201815605163574,1110.78125,8192.0,146.0,0.0078125,1110.78125,8192.0,146.0,0.0078125,0.0,1170.1875,1864.0,800.0,0.0,3,62,21.0546875,0.0,1.0,6.9375,8,6.9375,8.0,8,8,3.438349813222885e-05,1.5687494250014424,71.16032550018281,10.526739260632894,0.0,0.0,0.0,71.16032550018281,0.0,868,8192,73.53958618082106,9.747035801410675e-05,2.56205999199301,0.0036852890625596046,27.81270312704146,103.95540548861027,3.914628177881241e-05,0.09526072778507438,0.5172287676242866,1.262240914139964e-05,291964,103.95540548861027,1404.2752208397121,,,,,,,
453,True,25032,0.059267424046993256,0.0006493748987850267,0.0002109795869955633,0.0,0.005662562936777249,-0.12426239997148514,-0.11859983671456575,1.0,1564.5,1.0,0.0,-0.5009258058853447,1.9047767668962479,5324360.046875,1.0,1.0,0.3605303142497201,-0.12426239997148514,0.9061056159992951,0.0006493748987850267,0.0002109795869955633,0.0,0.23264659568667412,0.32676828606054187,0.0,1.0,0.2,0.2,0.2,3.0,0.654296875,0.14943499682705608,253.02361345291138,254.06640625,387.98583221435547,5e-06,453,1,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.15666170418262482,0.7245674133300781,-2.4748666286468506,-0.15666170418262482,0.7245674133300781,-2.4748666286468506,614.0390625,3656.0,122.0,0.0,614.0390625,3656.0,122.0,0.0,0.0,1129.8125,1482.0,871.0,0.0,3,62,12.984375,0.0,1.0,7.75,8,7.75,8.0,8,8,3.4302473068237305e-05,1.284088073298335,28.583257508464158,5.8450680510286475,0.0,0.0,0.0,28.583257508464158,0.0,1071,3656,30.672205613926053,0.0001000305637717247,2.0759027041494846,0.003682333044707775,21.031231814995408,53.81217886786908,3.733765333890915e-05,0.09422046124103618,0.39024651849213143,1.6496947062705913e-05,223213,53.81217886786908,2074.0007624303717,,,,,,,
454,True,34104,0.05438881739974022,0.002149562609702116,-8.522565303792362e-05,7.733816460131493e-06,0.006942991050891578,-0.11895460123196244,-0.11201161076314747,1.0,2131.5,1.0,0.0,-0.6402881834656,1.9464358389377594,4578370.4375,1.0,1.0,0.2763726741382545,-0.11895460123196244,0.781142733425312,0.002149562609702116,-8.522565303792362e-05,7.733816460131493e-06,0.21526663517579436,0.5146544789895415,0.0,1.0,0.2,0.2,0.2,3.0,1.29296875,0.15535243758897327,253.02361345291138,254.06640625,389.4723205566406,5e-06,454,1,0.875,1.0,0.0,0.875,1.0,0.0,-0.4203839600086212,0.7245674133300781,-2.4748666286468506,-0.4203839600086212,0.7245674133300781,-2.4748666286468506,1082.328125,8192.0,159.0,0.0078125,1082.328125,8192.0,159.0,0.0078125,0.0,1221.625,2009.0,791.0,0.0,3,62,18.5703125,0.0,1.0,7.0,8,7.0,8.0,8,8,3.2364390790462494e-05,1.7535161767154932,73.09949561674148,10.351353540252603,0.0,0.0,0.0,73.09949561674148,0.0,1246,8192,75.28913458622992,9.177345782518387e-05,2.4596530701965094,0.0036856485530734062,28.6268103485927,106.4114144295454,3.87849286198616e-05,0.09707096616749981,0.5434547531091103,1.2497706228674242e-05,294906,106.4114144295454,1385.6878116926835,,,,,,,
455,True,18568,0.0640416145324707,0.0018323023177799769,-0.0004966777423760504,1.0293268132954836e-05,0.010568416269961745,-0.12609728169627488,-0.11552886525169015,1.0,1160.5,1.0,0.0,0.022969815880060196,1.6861797869205475,7370260.984375,1.0,1.0,0.2497471283317777,-0.12609728169627488,0.85007729395454,0.0018323023177799769,-0.0004966777423760504,1.0293268132954836e-05,0.23306113481521606,-0.09129798784852028,0.0,1.0,0.2,0.2,0.2,3.0,1.046875,0.14939147645966663,253.02361345291138,254.06640625,388.6544303894043,5e-06,455,1,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.32295307517051697,0.935412585735321,-2.4748666286468506,-0.32295307517051697,0.935412585735321,-2.4748666286468506,758.8984375,4231.0,128.0,0.0,758.8984375,4231.0,128.0,0.0,0.0,1055.375,1547.0,785.0,0.0,3,62,13.921875,0.0,1.0,7.375,8,7.375,8.0,8,8,6.413273513317108e-05,1.4126622946932912,35.152265270240605,7.189516900944,0.0,0.0,0.0,35.152265270240605,0.0,1248,4065,37.511501267552376,0.00010375678539276123,2.124572484754026,0.003749665804207325,22.14643814601004,61.82572150044143,3.712531179189682e-05,0.09536547492759258,0.38616314011419073,1.6146554036383904e-05,232227,61.82572150044143,1878.0775570758353,,,,,,,
456,True,26408,0.057185567915439606,0.001717190541967284,-0.00017341709781248937,1.7031422885338543e-05,0.0002700652985367924,-0.11769902030937374,-0.11742895445786417,1.0,1650.5,1.0,0.0,-0.9035288107115775,2.1741974484175444,4408175.9609375,1.0,1.0,0.24644797992389564,-0.11769902030937374,0.8178598289917607,0.001717190541967284,-0.00017341709781248937,1.7031422885338543e-05,0.19154443964362144,0.7558192370925099,0.0,1.0,0.2,0.2,0.2,3.0,1.2421875,0.15610422035774046,253.02361345291138,254.06640625,386.58100509643555,5e-06,456,1,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.24311098456382751,2.4748666286468506,-2.4748666286468506,-0.24311098456382751,2.4748666286468506,-2.4748666286468506,1246.3515625,8192.0,178.0,0.0078125,1246.3515625,8192.0,178.0,0.0078125,0.0,1183.1875,1847.0,783.0,0.0,3,62,20.8828125,0.0625,0.9375,6.4375,8,6.4375,8.0,8,8,6.251689046621323e-05,1.9565193857997656,74.2105464655906,11.605332223247387,0.0,0.0,0.0,74.2105464655906,0.0,867,8192,76.35157118644565,9.719561785459518e-05,2.7773471735417843,0.0036890022456645966,29.79823044501245,108.96108618285507,3.7699006497859955e-05,0.09582009976497745,0.4785942167855281,1.1862468271902775e-05,310981,108.96108618285507,1427.0278082494583,,,,,,,
457,True,26960,0.0653519332408905,0.0016009937098715454,0.00019542350264600827,0.0,0.0076687188557116315,-0.12322268611751497,-0.11555396695621312,1.0,1685.0,1.0,0.0,-0.2592001426964998,1.6858527287840843,5919938.9609375,1.0,1.0,0.2730589846499316,-0.12322268611751497,0.8881192438791723,0.0016009937098715454,0.00019542350264600827,0.0,0.21609043888747692,0.1753754261881113,0.0,1.0,0.2,0.2,0.2,3.0,1.203125,0.15350267249687033,253.02361345291138,254.06640625,389.3456726074219,5e-06,457,1,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.19265687465667725,0.935412585735321,-2.4748666286468506,-0.19265687465667725,0.935412585735321,-2.4748666286468506,727.7578125,3836.0,130.0,0.0,727.7578125,3836.0,130.0,0.0,0.0,1154.875,1804.0,808.0,0.0,3,62,13.5,0.0,1.0,7.4375,8,7.4375,8.0,8,8,6.62822276353836e-05,1.4359588902443647,27.71454504597932,6.981924267645809,0.0,0.0,0.0,27.71454504597932,0.0,905,3836,30.221489830873907,9.567942470312119e-05,2.049617262557149,0.0036275582388043404,22.424002366140485,54.727988271042705,3.751832991838455e-05,0.09305453369466997,0.32442851900501224,1.5053545520129889e-05,240977,54.727988271042705,2201.588324483545,,,,,,,
458,True,30312,0.05989377945661545,0.0014615091640735045,-3.903888705281133e-05,1.2311683349253144e-05,0.0016858775779837742,-0.11863841093145311,-0.1169525331351906,1.0,1894.5,1.0,0.0,-0.6414564531296492,1.9996946789324284,5439282.1796875,1.0,1.0,0.3103337797925975,-0.11863841093145311,0.8858556753333109,0.0014615091640735045,-3.903888705281133e-05,1.2311683349253144e-05,0.20977985300123692,0.5418498180806637,0.0,1.0,0.2,0.2,0.2,3.0,1.59375,0.15185418350305802,253.02361345291138,254.06640625,390.9033889770508,5e-06,458,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.1632561832666397,2.4748666286468506,-2.4748666286468506,-0.1632561832666397,2.4748666286468506,-2.4748666286468506,812.1015625,4262.0,102.0,0.0,812.1015625,4262.0,102.0,0.0,0.0,1198.4375,1926.0,780.0,0.0,3,62,16.234375,0.0,1.0,7.125,8,7.125,8.0,8,8,3.173016011714935e-05,1.3303885720670223,36.11486567091197,7.789808510824514,0.0,0.0,0.0,36.11486567091197,0.0,1825,4262,38.433673600666225,9.770598262548447e-05,2.395963137038052,0.003696683794260025,24.55734956264496,65.4206721689552,3.741774708032608e-05,0.09542430536992551,0.3697358666333127,1.4364477010829748e-05,257349,65.4206721689552,1966.8782929604524,,,,,,,
459,True,36584,0.060411449521780014,0.0014587404912163038,0.00011257905663342171,4.167804945609532e-06,0.002720041142310947,-0.11869502463378012,-0.11597498366609216,1.0,2286.5,1.0,0.0,-0.9394931299611926,2.327882807701826,5354725.78125,1.0,1.0,0.350544610385648,-0.11869502463378012,0.8516889864010706,0.0014587404912163038,0.00011257905663342171,4.167804945609532e-06,0.2152618346735835,0.7258252820465714,0.0,1.0,0.2,0.2,0.2,3.0,1.15625,0.1578165019941411,253.02361345291138,254.06640625,391.77541732788086,5e-06,459,1,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.1864253431558609,0.7245674133300781,-2.4748666286468506,-0.1864253431558609,0.7245674133300781,-2.4748666286468506,906.4453125,3269.0,115.0,0.0,906.4453125,3269.0,115.0,0.0,0.0,1270.625,1864.0,867.0,0.0,3,62,16.265625,0.0,1.0,7.375,8,7.375,8.0,8,8,6.238184869289398e-05,1.2467380920425057,28.21078695449978,8.61210134322755,0.0,0.0,0.0,28.21078695449978,0.0,1432,3269,30.80706706829369,9.404495358467102e-05,2.4417676432058215,0.003658697009086609,25.65748179052025,58.93971983809024,4.443898797035217e-05,0.09207285375099224,0.265520940041316,1.312937401211709e-05,278665,58.93971983809024,2363.983072582495,,,,,,,
460,True,25320,0.06470304727554321,0.0014105515874689445,-0.00017122773977007455,3.4374656934232917e-06,0.013100015872623771,-0.11628570198081434,-0.10318568581715226,1.0,1582.5,1.0,0.0,-1.064800966065377,2.3998714461922646,5287482.953125,1.0,1.0,0.2648204339630051,-0.11628570198081434,0.8789523069592207,0.0014105515874689445,-0.00017122773977007455,3.4374656934232917e-06,0.20741903223097324,0.8800819427706301,0.0,1.0,0.2,0.2,0.2,3.0,1.5078125,0.15082273944031568,253.02361345291138,254.06640625,389.03508949279785,5e-06,460,1,0.953125,1.0,0.0,0.953125,1.0,0.0,-0.30744749307632446,0.5400605201721191,-2.4748666286468506,-0.30744749307632446,0.5400605201721191,-2.4748666286468506,715.65625,5662.0,118.0,0.0,715.65625,5662.0,118.0,0.0,0.0,1179.875,2003.0,800.0,0.0,3,62,12.875,0.0,1.0,7.625,8,7.625,8.0,8,8,3.5531818866729736e-05,1.2131880968809128,46.10877039656043,6.840840459750325,0.0,0.0,0.0,46.10877039656043,0.0,1072,5662,48.443650535307825,0.0001035565510392189,2.0939109828323126,0.0038401978090405464,23.034878118894994,73.61940023116767,3.694463521242142e-05,0.0949390759471083,0.5288377203540001,1.5827512937668142e-05,242628,73.61940023116767,1647.8536855648035,,,,,,,
461,True,26496,0.06163132190704346,0.0015145035322348122,0.00019567083069205182,7.341712716879556e-06,0.009114776403293945,-0.11943467147648335,-0.11031989473849535,1.0,1656.0,1.0,0.0,-0.6988900875876425,2.3451898731291294,6963941.0234375,1.0,1.0,0.27405724572788687,-0.11943467147648335,0.8732554704040746,0.0015145035322348122,0.00019567083069205182,7.341712716879556e-06,0.22178388433530927,0.5711911240359768,0.0,1.0,0.2,0.2,0.2,3.0,1.2890625,0.14869626085750393,253.02361345291138,254.06640625,390.03592681884766,5e-06,461,1,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.19808097183704376,0.935412585735321,-2.4748666286468506,-0.19808097183704376,0.935412585735321,-2.4748666286468506,586.8203125,3265.0,131.0,0.0,586.8203125,3265.0,131.0,0.0,0.0,1147.3125,1978.0,786.0,0.0,3,62,11.734375,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.355182707309723e-05,1.4473404297605157,25.603254676796496,5.763499901346222,0.0,0.0,0.0,25.603254676796496,0.0,1978,3265,28.06655937898904,9.150523692369461e-05,2.1850100504234433,0.0036345161497592926,21.026434247381985,51.3127817530185,3.7175603210926056e-05,0.09472689541053925,0.3736578139468406,1.6373980825066982e-05,221969,51.3127817530185,2162.9016437697082,,,,,,,
462,True,29128,0.05328987166285515,0.0014190423826221377,0.00012801738557755016,0.0,0.0008916014921851456,-0.11852411204017699,-0.1176325106061995,1.0,1820.5,1.0,0.0,-1.0501509513705969,2.2762805446982384,4486475.453125,1.0,1.0,0.28391260288327047,-0.11852411204017699,0.8469154062355371,0.0014190423826221377,0.00012801738557755016,0.0,0.205177441239357,0.8063898751861416,0.0,1.0,0.2,0.2,0.2,3.0,1.6328125,0.15522448843039657,253.02361345291138,254.06640625,392.07068634033203,5e-06,462,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.15554584562778473,0.7245674133300781,-2.4748666286468506,-0.15554584562778473,0.7245674133300781,-2.4748666286468506,1043.9140625,5226.0,179.0,0.0,1043.9140625,5226.0,179.0,0.0,0.0,1169.6875,1724.0,861.0,0.0,5,62,19.0625,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.4457072615623474e-05,1.8821338070556521,47.30078496411443,10.020157640887192,0.0,0.0,0.0,47.30078496411443,0.0,904,5226,49.5657579516992,9.610597044229507e-05,2.490786456502974,0.003749523311853409,26.639759165234864,78.73243455123156,3.874022513628006e-05,0.0940201353324611,0.37094287538410275,1.3233253612620161e-05,283341,78.73243455123156,1799.3918365094419,,,,,,,
463,True,27480,0.05293014273047447,0.002294844047355582,-0.00034633911400305806,1.1010684374923585e-05,0.0032665628095855936,-0.11740224855020642,-0.1141356861917302,1.0,1717.5,1.0,0.0,-1.3315222691744566,2.5161093398928642,3803051.27734375,1.0,1.0,0.22881257215240547,-0.11740224855020642,0.8315494926196703,0.002294844047355582,-0.00034633911400305806,1.1010684374923585e-05,0.2071714550256729,1.0180068165063858,0.0,1.0,0.2,0.2,0.2,3.0,1.078125,0.15998481265213987,253.02361345291138,254.06640625,390.0101547241211,5e-06,463,1,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.24712343513965607,2.4748666286468506,-2.4748666286468506,-0.24712343513965607,2.4748666286468506,-2.4748666286468506,1404.9453125,8192.0,125.0,0.015625,1404.9453125,8192.0,125.0,0.015625,0.0,1221.6875,1656.0,919.0,0.0,3,62,24.671875,0.0,1.0,6.6875,8,6.6875,8.0,8,8,6.11431896686554e-05,1.3628797428682446,76.76086779125035,13.459910116303945,0.0,0.0,0.0,76.76086779125035,0.0,1211,8192,78.8110571783036,9.317323565483093e-05,2.6910938303917646,0.003649291582405567,31.730303643271327,113.28052257746458,3.760587424039841e-05,0.09437672294100195,0.43824580126174617,1.0854235259631857e-05,336209,113.28052257746458,1483.9664946376388,,,,,,,
464,True,40240,0.051223546266555786,0.002418394746200647,-3.871309672831558e-08,8.97806398825196e-06,0.0042315718019381166,-0.1147638380061835,-0.11053226655349135,1.0,2515.0,1.0,0.0,-1.4904123097658157,2.5893754586577415,3816951.859375,1.0,1.0,0.2906289241573903,-0.1147638380061835,0.7896281237032143,0.002418394746200647,-3.871309672831558e-08,8.97806398825196e-06,0.1981393564492464,1.1950690001249313,0.0,1.0,0.2,0.2,0.2,3.0,1.53515625,0.16081438907044304,253.02361345291138,254.06640625,391.6946449279785,5e-06,464,1,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.3444865345954895,1.6201815605163574,-2.4748666286468506,-0.3444865345954895,1.6201815605163574,-2.4748666286468506,1350.625,8192.0,131.0,0.015625,1350.625,8192.0,131.0,0.015625,0.0,1318.1875,1968.0,973.0,0.0,3,62,24.421875,0.0,1.0,6.375,8,6.375,8.0,8,8,6.560608744621277e-05,1.4575553443282843,73.00057718809694,13.111262985425128,0.0,0.0,0.0,73.00057718809694,0.0,973,8192,75.40664397645742,9.022746235132217e-05,3.0145038468763232,0.003700338304042816,32.03203100711107,110.49410549364984,3.7614256143569946e-05,0.09376838659255952,0.4361791067587773,1.0832118404846538e-05,341608,110.49410549364984,1545.8200167050197,,,,,,,
465,True,31776,0.05504092946648598,0.0014521012126351707,4.816091859538574e-05,7.638719580427278e-06,0.009134130115853623,-0.11991089163348079,-0.11077676177956164,1.0,1986.0,1.0,0.0,-0.8111475011100993,2.1323175989091396,4374175.2578125,1.0,1.0,0.27774983996239544,-0.11991089163348079,0.8285209895888923,0.0014521012126351707,4.816091859538574e-05,7.638719580427278e-06,0.22314040642231703,0.6351470181834884,0.0,1.0,0.2,0.2,0.2,3.0,1.0546875,0.15134569715279111,253.02361345291138,254.06640625,389.47382736206055,5e-06,465,1,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.32926279306411743,0.7245674133300781,-1.6201815605163574,-0.32926279306411743,0.7245674133300781,-1.6201815605163574,839.5078125,8192.0,192.0,0.0078125,839.5078125,8192.0,192.0,0.0078125,0.0,1190.1875,1773.0,882.0,0.0,3,62,15.5390625,0.0,1.0,7.4375,8,7.4375,8.0,8,8,6.390735507011414e-05,2.11222877074033,66.98669850826263,8.011827235299279,0.0,0.0,0.0,66.98669850826263,0.0,882,8192,69.25420915242285,9.09510999917984e-05,2.2254050094634295,0.0037910351529717445,24.852206545881927,96.36663089133799,4.155375063419342e-05,0.09565862543208813,0.6444829946157332,1.4592072982674219e-05,259801,96.36663089133799,1347.9821676704091,,,,,,,
466,True,28736,0.05984169989824295,0.0008020682762435172,-6.791960862528867e-05,2.555844093876658e-05,0.005095093525596894,-0.12139027658849955,-0.11629518296103925,1.0,1796.0,1.0,0.0,-0.6595560302957892,2.072139550000429,5263164.4375,1.0,1.0,0.30103114252012897,-0.12139027658849955,0.9382289454179626,0.0008020682762435172,-6.791960862528867e-05,2.555844093876658e-05,0.2298997426405549,0.4923695931211114,0.0,1.0,0.2,0.2,0.2,3.0,1.2265625,0.14939491494825213,253.02361345291138,254.06640625,391.2406425476074,5e-06,466,1,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.13545195758342743,2.4748666286468506,-2.4748666286468506,-0.13545195758342743,2.4748666286468506,-2.4748666286468506,758.2578125,4152.0,132.0,0.0,758.2578125,4152.0,132.0,0.0,0.0,1156.9375,1942.0,780.0,0.0,3,62,14.09375,0.0,1.0,7.1875,8,7.1875,8.0,8,8,3.171898424625397e-05,1.4169217236340046,34.11179479584098,7.118323750328273,0.0,0.0,0.0,34.11179479584098,0.0,1488,4152,36.342464349232614,9.248964488506317e-05,2.365683470852673,0.0036737611517310143,23.547635035589337,62.28942032996565,3.6607496440410614e-05,0.09605594662583099,0.3744445464956944,1.4986074167252093e-05,245145,62.28942032996565,1967.790025187213,,,,,,,
467,True,29240,0.05507054924964905,0.001571233558934182,-0.00019607330409598944,2.2351762254402274e-06,0.0027864372241310775,-0.1177219517994672,-0.11493551381863654,1.0,1827.5,1.0,0.0,-1.1636883090250194,2.3232932686805725,4226639.46875,1.0,1.0,0.31969915014814954,-0.1177219517994672,0.8562267308385765,0.001571233558934182,-0.00019607330409598944,2.2351762254402274e-06,0.21275313943624496,0.935116986191133,0.0,1.0,0.2,0.2,0.2,3.0,1.8828125,0.153762546635754,253.02361345291138,254.06640625,391.66650390625,5e-06,467,1,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.15628264844417572,0.7245674133300781,-2.4748666286468506,-0.15628264844417572,0.7245674133300781,-2.4748666286468506,880.1953125,3945.0,150.0,0.0,880.1953125,3945.0,150.0,0.0,0.0,1207.3125,1849.0,901.0,0.0,3,62,16.46875,0.0,1.0,7.375,8,7.375,8.0,8,8,6.497371941804886e-05,1.4971095761284232,31.58090307470411,8.594351800820732,0.0,0.0,0.0,31.58090307470411,0.0,1449,3945,33.99462714791298,9.891483932733536e-05,2.1746312584728003,0.0037888549268245697,25.079267867840827,61.282242484390736,3.956630825996399e-05,0.09385918416413422,0.3017319233827096,1.4179793214937706e-05,267201,61.282242484390736,2180.085039055637,,,,,,,
468,True,36912,0.05377688631415367,0.001360096128337318,8.345985213509266e-05,5.823356218570552e-06,-0.000530135614098981,-0.11452481686137617,-0.11505495314486325,1.0,2307.0,1.0,0.0,-1.3400536440312862,2.4102305062115192,3612236.234375,1.0,1.0,0.26715633716762055,-0.11452481686137617,0.8034427607602208,0.001360096128337318,8.345985213509266e-05,5.823356218570552e-06,0.2014607535675168,1.1507922802120447,0.0,1.0,0.2,0.2,0.2,3.0,1.4609375,0.1601669703034898,253.02361345291138,254.06640625,390.3236312866211,5e-06,468,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.2194637954235077,2.4748666286468506,-1.6201815605163574,-0.2194637954235077,2.4748666286468506,-1.6201815605163574,1430.4296875,8192.0,128.0,0.0078125,1430.4296875,8192.0,128.0,0.0078125,0.0,1299.875,1919.0,825.0,0.0,3,62,21.8984375,0.0,1.0,6.5,8,6.5,8.0,8,8,3.382377326488495e-05,1.598765391856432,76.17924640420824,14.207737433011062,0.0,0.0,0.0,76.17924640420824,0.0,1058,8192,78.40582315344363,9.414553642272949e-05,2.8731399048119783,0.0037108398973941803,32.98926769755781,114.30339878238738,3.641005605459213e-05,0.094395565105651,0.42822481855563305,1.061820566441526e-05,349479,114.30339878238738,1528.7340696900171,,,,,,,
469,True,15568,0.060139697045087814,0.002151088490791153,-8.150624384484217e-05,5.1624937214000965e-06,0.0008720116456970572,-0.12382310070097446,-0.12295108893886209,1.0,973.0,1.0,0.0,-0.37679725512862206,1.9411735720932484,5418416.6328125,1.0,1.0,0.16715718565222581,-0.12382310070097446,0.8398938988970779,0.002151088490791153,-8.150624384484217e-05,5.1624937214000965e-06,0.21864016726613045,0.2486236559925601,0.0,1.0,0.2,0.2,0.2,3.0,1.1875,0.1520125142064243,253.02361345291138,254.06640625,391.0641555786133,5e-06,469,1,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.2102947235107422,2.4748666286468506,-2.4748666286468506,-0.2102947235107422,2.4748666286468506,-2.4748666286468506,1073.046875,5935.0,158.0,0.0,1073.046875,5935.0,158.0,0.0,0.0,1029.75,1366.0,822.0,0.0,3,62,19.109375,0.0,1.0,6.875,8,6.875,8.0,8,8,3.091525286436081e-05,1.7855486338958144,55.17847808264196,10.17796667663788,0.0,0.0,0.0,55.17847808264196,0.0,831,5935,57.29924877267331,9.907688945531845e-05,2.404705671593547,0.003782302141189575,25.975480135530233,85.71225644182414,4.1622668504714966e-05,0.09650643910093787,0.41717691134090507,1.4052348959308566e-05,269158,85.71225644182414,1570.1255058119186,,,,,,,
