step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
239,True,34376,0.053753700107336044,0.0023413272319885436,6.029529777151765e-05,2.7496701022755587e-06,0.019225672716856934,-0.020304599544033408,0.009073373003047891,0.5,2148.5,1.0,0.0,-1.5576797239482403,2.977060317993164,5314021.7734375,0.18887119786813855,0.18887119786813855,0.3459328444178027,-0.010152299772016704,0.09967594621844825,0.0023413272319885436,6.029529777151765e-05,2.7496701022755587e-06,0.05729389074258506,1.4010750660672784,0.0,1.0,0.2,0.2,0.2,3.0,0.857421875,0.14767307210785624,245.56108856201172,254.05078125,257.78733825683594,5e-06,239,0,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.6022241711616516,0.35355237126350403,-2.4748666286468506,-0.6022241711616516,0.35355237126350403,-2.4748666286468506,753.2421875,8192.0,113.0,0.0078125,753.2421875,8192.0,113.0,0.0078125,0.0,1215.125,1939.0,819.0,0.0,3,62,12.3046875,0.125,0.875,6.5625,8,6.5625,8.0,8,8,5.6957826018333435e-05,1.1970089748501778,67.79239001683891,7.076271852085483,0.0,0.0,0.0,67.79239001683891,0.0,1470,8192,69.97339119762182,8.509866893291473e-05,2.2082753852009773,0.003671811893582344,24.774285174906254,96.99691066518426,3.9052218198776245e-05,0.7257521256819148,0.09832977513447556,1.457351585658459e-05,251951,96.99691066518426,1298.7578587409303,,,,,,,
240,True,28608,0.047207027673721313,0.001925910439240397,-0.0003125217222077481,1.1960298138546932e-05,0.0027817315713036805,-0.028087965183658525,-0.011262251136940904,0.5,1788.0,1.0,0.0,-1.5451391581445932,2.8380583114922047,4661180.8671875,0.2363891403656453,0.2363891403656453,0.3915893663717336,-0.014043982591829263,0.22364884408684418,0.001925910439240397,-0.0003125217222077481,1.1960298138546932e-05,0.05544225388439372,1.29088544100523,0.0,1.0,0.2,0.2,0.2,3.0,0.828125,0.15192123277832942,245.56108856201172,254.05078125,258.03622817993164,5e-06,240,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.35200953483581543,1.20761239528656,-2.4748666286468506,-0.35200953483581543,1.20761239528656,-2.4748666286468506,807.2890625,8192.0,114.0,0.0078125,807.2890625,8192.0,114.0,0.0078125,0.0,1147.6875,1656.0,891.0,0.0,3,62,13.8828125,0.1875,0.8125,5.5625,8,5.5625,8.0,8,8,3.407709300518036e-05,1.3039427399635315,71.38072915002704,7.4314315062219976,0.0,0.0,0.0,71.38072915002704,0.0,905,8192,73.63352004624903,8.663162589073181e-05,2.1881349608302116,0.005303550511598587,24.13708259910345,99.99400253593922,3.7457793951034546e-05,0.7125847507209607,0.09645688926539021,2.1194110030085826e-05,250237,99.99400253593922,1251.260043871438,,,,,,,
241,True,29968,0.04174249246716499,0.001931256709212903,6.838055560365319e-05,6.304997327788442e-06,0.004836151158087887,-0.016344402472896036,-0.003336050227517262,0.5,1873.0,1.0,0.0,-2.4779543541371822,3.5848119519650936,4417794.140625,0.1340740171726793,0.1340740171726793,0.313824082358221,-0.008172201236448018,0.13935626061195172,0.001931256709212903,6.838055560365319e-05,6.304997327788442e-06,0.031952427118085325,2.1337095219641924,0.0,1.0,0.2,0.2,0.2,3.0,0.802734375,0.15862339459706665,245.56108856201172,254.05078125,257.5716190338135,5e-06,241,0,0.75,1.0,0.0,0.75,1.0,0.0,-0.4661318063735962,1.6201815605163574,-2.4748666286468506,-0.4661318063735962,1.6201815605163574,-2.4748666286468506,1135.1796875,8192.0,97.0,0.0390625,1135.1796875,8192.0,97.0,0.0390625,0.0,1162.5,1681.0,795.0,0.0,3,62,13.7578125,0.125,0.875,6.0,8,6.0,8.0,8,8,5.624815821647644e-05,1.0829851534217596,73.08096027001739,10.585563228320098,0.0,0.0,0.0,73.08096027001739,0.0,1039,8192,75.82234281115234,8.89711081981659e-05,2.555710233747959,0.003701336681842804,28.51687332801521,106.92895466089249,5.0479546189308167e-05,0.5218222804150798,0.09696219803271373,1.2585171459804233e-05,294103,106.92895466089249,1375.2262001096854,,,,,,,
242,True,33376,0.047514744102954865,0.0014440310951613355,-0.00023175236310635228,7.614522473886609e-06,0.007787984621245414,-0.02692741749342531,-0.005675724416505545,0.5,2086.0,1.0,0.0,-2.520867023617029,3.6575502455234528,4292891.2578125,0.25031167175620794,0.25031167175620794,0.41296681175642824,-0.013463708746712655,0.1463240730483119,0.0014440310951613355,-0.00023175236310635228,7.614522473886609e-06,0.05490888492204249,2.1391413658857346,0.0,1.0,0.2,0.2,0.2,3.0,0.80078125,0.15108607138454078,245.56108856201172,254.05078125,257.7366828918457,5e-06,242,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.36185434460639954,1.20761239528656,-2.4748666286468506,-0.36185434460639954,1.20761239528656,-2.4748666286468506,725.3125,5083.0,108.0,0.0,725.3125,5083.0,108.0,0.0,0.0,1204.3125,1628.0,784.0,0.0,3,62,14.109375,0.1875,0.8125,5.5625,8,5.5625,8.0,8,8,5.871616303920746e-05,1.227672316133976,40.58500981517136,6.577800597282476,0.0,0.0,0.0,40.58500981517136,0.0,1052,5083,43.71033597923815,8.701719343662262e-05,2.275198506191373,0.0037340782582759857,23.601763859391212,69.62174445018172,3.8135796785354614e-05,0.4708136145975673,0.09555679479250831,1.5118215400806446e-05,246992,69.62174445018172,1773.813640770928,,,,,,,
243,True,47304,0.04479437693953514,0.0017228864617209183,6.068200946174329e-05,0.0,-0.005901592230657116,-0.017977287381654605,-0.014890236227074638,0.5,2956.5,1.0,0.0,-1.4181776219047606,2.721032850444317,5008519.7265625,0.16891907481476665,0.16891907481476665,0.3445775322379718,-0.008988643690827303,0.12771336900361713,0.0017228864617209183,6.068200946174329e-05,0.0,0.040290725184604526,1.2672580182552338,0.0,1.0,0.2,0.2,0.2,3.0,0.876953125,0.1590741499870486,245.56108856201172,254.05078125,257.36560440063477,5e-06,243,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.32466837763786316,2.4748666286468506,-2.4748666286468506,-0.32466837763786316,2.4748666286468506,-2.4748666286468506,1316.953125,8192.0,89.0,0.0078125,1316.953125,8192.0,89.0,0.0078125,0.0,1376.5,1908.0,817.0,0.0,3,62,20.8046875,0.25,0.75,5.0,8,5.0,8.0,8,8,6.1023980379104614e-05,0.9597161076962948,71.50250129587948,12.367102578151389,0.0,0.0,0.0,71.50250129587948,0.0,817,8192,73.77148079872131,0.00010283850133419037,2.8419804349541664,0.004091031849384308,35.1756390016526,111.82617329619825,4.999525845050812e-05,0.4376311372054417,0.10202875897474953,1.1866249323835887e-05,344762,111.82617329619825,1541.5085298806378,,,,,,,
244,True,28128,0.041254423558712006,0.0019684038816194516,-0.00018272056161094952,1.9885827327925654e-05,-0.0006391027709469199,-0.02391188737237826,-0.01259504645713605,0.5,1758.0,1.0,0.0,-1.5793700516223907,2.852574687451124,4828942.8671875,0.20840436429716647,0.20840436429716647,0.22544714567787127,-0.01195594368618913,0.12533207817853514,0.0019684038816194516,-0.00018272056161094952,1.9885827327925654e-05,0.046973037300631404,1.370091125369072,0.0,1.0,0.2,0.2,0.2,3.0,1.673828125,0.15961036267360507,245.56108856201172,254.05078125,257.8206977844238,5e-06,244,0,0.6484375,1.0,0.0,0.6484375,1.0,0.0,-0.3532046377658844,1.6201815605163574,-1.6201815605163574,-0.3532046377658844,1.6201815605163574,-1.6201815605163574,1511.765625,8192.0,116.0,0.015625,1511.765625,8192.0,116.0,0.015625,0.0,1188.375,1847.0,798.0,0.0,3,62,25.25,0.125,0.875,5.1875,8,5.1875,8.0,8,8,3.3523887395858765e-05,1.3659769985824823,77.63497942499816,14.709075014048722,0.0,0.0,0.0,77.63497942499816,0.0,905,8192,80.96783085912466,0.00010065920650959015,2.759644065052271,0.0037638433277606964,33.08591235987842,116.84785225614905,4.117004573345184e-05,0.4184254279408631,0.09572971419277475,1.08901831726377e-05,345618,116.84785225614905,1478.92320366467,,,,,,,
245,True,41712,0.04791095852851868,0.0016285005640384043,-7.926195493723753e-05,6.550026455443003e-06,-0.0013071177818346769,-0.023463889374397695,-0.013039062992902473,0.5,2607.0,1.0,0.0,-1.8826021573040634,3.1306555680930614,4692448.3515625,0.22086525289341807,0.22086525289341807,0.3948838860700126,-0.011731944687198848,0.19103335729609222,0.0016285005640384043,-7.926195493723753e-05,6.550026455443003e-06,0.05737609334755689,1.6027822736650705,0.0,1.0,0.2,0.2,0.2,3.0,1.0234375,0.15571841095888445,245.56108856201172,254.05078125,257.99189376831055,5e-06,245,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.3228816092014313,1.6201815605163574,-2.4748666286468506,-0.3228816092014313,1.6201815605163574,-2.4748666286468506,852.78125,4631.0,113.0,0.0,852.78125,4631.0,113.0,0.0,0.0,1280.0,1942.0,783.0,0.0,3,62,17.296875,0.0,1.0,6.875,8,6.875,8.0,8,8,3.161095082759857e-05,1.2002078481018543,36.6336011774838,7.822284169422346,0.0,0.0,0.0,36.6336011774838,0.0,970,4631,38.672861183062196,8.774921298027039e-05,2.3142083771526814,0.0038844775408506393,25.500693639740348,66.52314698509872,3.95309180021286e-05,0.35428983457677266,0.09341050286355972,1.4229063945444767e-05,272996,66.52314698509872,2051.887293163923,,,,,,,
246,True,25296,0.04541254788637161,0.002583470464742277,-0.00016466959436911566,9.112012321565999e-06,-0.0010975414188578725,-0.051012690280913375,-0.026603887148667127,0.5,1581.0,1.0,0.0,-1.0748979896306992,2.546906415373087,5447936.1484375,0.47176730795763433,0.47176730795763433,0.2795270876869333,-0.025506345140456688,0.22491424917815095,0.002583470464742277,-0.00016466959436911566,9.112012321565999e-06,0.10009898850694299,0.8843271154910326,0.0,1.0,0.2,0.2,0.2,3.0,1.203125,0.15518163667007764,245.56108856201172,254.05078125,257.60797119140625,5e-06,246,0,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.4489453136920929,1.6201815605163574,-2.4748666286468506,-0.4489453136920929,1.6201815605163574,-2.4748666286468506,1288.8125,8192.0,98.0,0.0078125,1288.8125,8192.0,98.0,0.0078125,0.0,1151.1875,1657.0,826.0,0.0,3,62,21.1953125,0.0,1.0,6.0625,8,6.0625,8.0,8,8,6.252899765968323e-05,1.0203487277030945,75.11236505582929,11.924299372985843,0.0,0.0,0.0,75.11236505582929,0.0,1657,8192,77.87042111158371,8.550472557544708e-05,2.596342857927084,0.004105608910322189,30.614674570038915,111.1327840294689,4.057958722114563e-05,0.47203349202017186,0.09802342011411025,1.3145520332742666e-05,312320,111.1327840294689,1405.1659135848815,,,,,,,
247,True,36016,0.042346954345703125,0.001256278519576881,-3.181821321618372e-05,7.669703222745738e-06,0.004806645752978511,-0.03398053065757267,-0.012183619721326977,0.5,2251.0,1.0,0.0,-2.0611728988587856,3.330166667699814,4309839.0234375,0.3233185796998441,0.3233185796998441,0.34293201183545097,-0.016990265328786336,0.21368970781489807,0.001256278519576881,-3.181821321618372e-05,7.669703222745738e-06,0.07168389903381467,1.7960212416946888,0.0,1.0,0.2,0.2,0.2,3.0,0.8828125,0.15641245867955594,245.56108856201172,254.05078125,257.52783966064453,5e-06,247,0,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.25528040528297424,2.4748666286468506,-2.4748666286468506,-0.25528040528297424,2.4748666286468506,-2.4748666286468506,1196.1953125,8176.0,116.0,0.0,1196.1953125,8176.0,116.0,0.0,0.0,1254.4375,2018.0,787.0,0.0,3,62,18.453125,0.0,1.0,6.5,8,6.5,8.0,8,8,5.9155747294425964e-05,1.273723991587758,69.38201661966741,11.333793678073562,0.0,0.0,0.0,69.38201661966741,0.0,905,8176,71.85650872811675,9.946152567863464e-05,2.9979493990540504,0.0037242472171783447,30.598858814686537,105.48926352895796,4.361197352409363e-05,0.46930377386712263,0.09754769595444587,1.1872721705102778e-05,313681,105.48926352895796,1486.7911174386534,,,,,,,
248,True,21256,0.049231916666030884,0.002207413304859074,-0.0001335279963701197,7.154930358410638e-06,0.009995180298574269,-0.019184395554475486,0.00040298285603057593,0.5,1328.5,1.0,0.0,-1.9606237467378378,3.2276769876480103,4866926.9140625,0.18095317436382174,0.18095317436382174,0.2763570882011811,-0.009592197777237743,0.12366074844454644,0.002207413304859074,-0.0001335279963701197,7.154930358410638e-06,0.043208443792536855,1.6842736322432756,0.0,1.0,0.2,0.2,0.2,3.0,0.802734375,0.1526973714388748,245.56108856201172,254.05078125,257.9376220703125,5e-06,248,0,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.5634028315544128,1.6201815605163574,-2.4748666286468506,-0.5634028315544128,1.6201815605163574,-2.4748666286468506,1016.9921875,8192.0,138.0,0.015625,1016.9921875,8192.0,138.0,0.015625,0.0,1127.3125,1652.0,825.0,0.0,3,62,15.609375,0.125,0.875,5.9375,8,5.9375,8.0,8,8,3.336183726787567e-05,1.5704272482544184,73.19930665940046,9.484939159607165,0.0,0.0,0.0,73.19930665940046,0.0,878,8192,75.57564038038254,8.751079440116882e-05,2.4810039829462767,0.0037054140120744705,26.706159947440028,104.79577112570405,3.869831562042236e-05,0.5805695439245826,0.09730047964061787,1.3500202251146643e-05,274471,104.79577112570405,1309.5518886481022,,,,,,,
249,True,29944,0.037757474929094315,0.0019519640554790385,1.3590588423539884e-06,3.331050379529188e-06,0.004086973451194353,-0.047830905532464385,-0.01982847909675911,0.5,1871.5,1.0,0.0,-1.5218958600889891,2.8463024087250233,5470785.69140625,0.45987970381975174,0.45987970381975174,0.21587415180158714,-0.023915452766232193,0.3095122910611299,0.0019519640554790385,1.3590588423539884e-06,3.331050379529188e-06,0.10733273299410939,1.3142894285265356,0.0,1.0,0.2,0.2,0.2,3.0,0.986328125,0.15911299154663883,245.56108856201172,254.05078125,257.77412033081055,5e-06,249,0,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.536437451839447,2.4748666286468506,-2.4748666286468506,-0.536437451839447,2.4748666286468506,-2.4748666286468506,1389.3125,8192.0,98.0,0.0390625,1389.3125,8192.0,98.0,0.0390625,0.0,1177.875,2003.0,783.0,0.0,3,62,20.2109375,0.0,1.0,6.0625,8,6.0625,8.0,8,8,5.961023271083832e-05,1.0113839507102966,77.00589043088257,13.242893493559677,0.0,0.0,0.0,77.00589043088257,0.0,824,8192,79.07150706648827,9.245239198207855e-05,2.7107191160321236,0.003743330016732216,32.3332389947027,114.158761523664,3.826059401035309e-05,0.44464161155747145,0.09839695372703194,1.139175294197266e-05,328600,114.158761523664,1439.2237425065462,,,,,,,
250,True,52720,0.040665872395038605,0.0017043395855580457,-7.169870934831124e-05,2.3483880795538425e-06,0.0015993509587133303,-0.03579198480292689,-0.016296642061206512,0.5,3295.0,1.0,0.0,-1.4129116712138057,2.6179742999374866,3983836.640625,0.3438831530511379,0.3438831530511379,0.3818053300391694,-0.017895992401463445,0.24637715363385398,0.0017043395855580457,-7.169870934831124e-05,2.3483880795538425e-06,0.08849906956311315,1.1969295400194824,0.0,1.0,0.2,0.2,0.2,3.0,0.74609375,0.15903026627394834,245.56108856201172,254.05078125,257.8707275390625,5e-06,250,0,0.75,1.0,0.0,0.75,1.0,0.0,-0.39264094829559326,1.20761239528656,-2.4748666286468506,-0.39264094829559326,1.20761239528656,-2.4748666286468506,1308.828125,8192.0,141.0,0.0078125,1308.828125,8192.0,141.0,0.0078125,0.0,1354.6875,1959.0,808.0,0.0,3,62,20.9453125,0.125,0.875,6.0,8,6.0,8.0,8,8,6.467849016189575e-05,1.5250310990959406,73.47538812458515,12.419422208375181,0.0,0.0,0.0,73.47538812458515,0.0,1411,8192,75.70274750888348,7.878057658672333e-05,2.7940017972141504,0.0037684347480535507,32.97997195459902,111.51342468336225,4.134327173233032e-05,0.4518757685720974,0.09673531796732181,1.1053397319254834e-05,340930,111.51342468336225,1528.6500301109782,,,,,,,
251,True,30360,0.04117227718234062,0.0012884749357908731,0.00044939630106455297,9.163753929897211e-06,0.005778558785095811,-0.025837587993009947,-0.007140235073165968,0.5,1897.5,1.0,0.0,-1.8801544909365475,3.1760106086730957,4840318.671875,0.24325744900852442,0.24325744900852442,0.3234123364394821,-0.012918793996504974,0.2012872613381403,0.0012884749357908731,0.00044939630106455297,9.163753929897211e-06,0.07064209779491648,1.6108408658765256,0.0,1.0,0.2,0.2,0.2,3.0,0.751953125,0.15790601952095423,245.56108856201172,254.05078125,257.676477432251,5e-06,251,0,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.37261319160461426,2.4748666286468506,-2.4748666286468506,-0.37261319160461426,2.4748666286468506,-2.4748666286468506,1161.78125,8192.0,120.0,0.015625,1161.78125,8192.0,120.0,0.015625,0.0,1191.125,1731.0,783.0,0.0,3,62,17.578125,0.0625,0.9375,6.0625,8,6.0625,8.0,8,8,5.823560059070587e-05,1.3496485576033592,70.34494553506374,10.865008853201289,0.0,0.0,0.0,70.34494553506374,0.0,979,8192,72.56861405447125,0.00025307387113571167,2.5291309636086226,0.003780752420425415,29.023445742204785,104.15687967464328,3.8431957364082336e-05,0.48799401548317006,0.09636834015846356,1.2553465861452642e-05,301172,104.15687967464328,1445.761436694227,,,,,,,
252,True,21456,0.04188753664493561,0.0017566581609571585,7.002483926044079e-07,4.372372245597944e-06,-0.0046992296920507215,-0.0096768690564204,-0.009537664234812837,0.5,1341.0,1.0,0.0,-1.8421383202075958,2.9965554922819138,4345152.046875,0.09165839944034815,0.09165839944034815,0.223516056936992,-0.0048384345282102,0.09920075950003397,0.0017566581609571585,7.002483926044079e-07,4.372372245597944e-06,0.019801688147708774,1.5369649846106768,0.0,1.0,0.2,0.2,0.2,3.0,0.72265625,0.1587640183537012,245.56108856201172,254.05078125,257.6951332092285,5e-06,252,0,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.2519535422325134,1.6201815605163574,-2.4748666286468506,-0.2519535422325134,1.6201815605163574,-2.4748666286468506,1501.96875,8192.0,137.0,0.015625,1501.96875,8192.0,137.0,0.015625,0.0,1102.8125,1575.0,805.0,0.0,3,62,21.203125,0.125,0.875,6.125,8,6.125,8.0,8,8,3.3639371395111084e-05,1.5186252016574144,74.86778889968991,14.174405985482736,0.0,0.0,0.0,74.86778889968991,0.0,867,8192,77.52422160468996,0.000158725306391716,2.7710524275898933,0.003951098769903183,32.52123775705695,112.86664068326354,4.0395185351371765e-05,0.40324273143941264,0.09754069366746533,1.1850499591805883e-05,333412,112.86664068326354,1477.0174693851773,,,,,,,
253,True,25240,0.04471084102988243,0.0019203609699616209,-1.2019812459129753e-05,7.586695915051678e-06,-0.0002538259432185441,-0.022791501658502966,-0.011649576859781519,0.5,1577.5,1.0,0.0,-1.717865126207471,2.951224733144045,4934263.2578125,0.2128416458144784,0.2128416458144784,0.27493681696572647,-0.011395750829251483,0.1399323511997076,0.0019203609699616209,-1.2019812459129753e-05,7.586695915051678e-06,0.05202251172158867,1.4982270188629627,0.0,1.0,0.2,0.2,0.2,3.0,0.787109375,0.15711199826497824,245.56108856201172,254.05078125,257.9526596069336,5e-06,253,0,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.31704381108283997,1.6201815605163574,-2.4748666286468506,-0.31704381108283997,1.6201815605163574,-2.4748666286468506,1189.9921875,8192.0,103.0,0.015625,1189.9921875,8192.0,103.0,0.015625,0.0,1146.4375,1932.0,793.0,0.0,3,62,19.7578125,0.1875,0.8125,5.4375,8,5.4375,8.0,8,8,7.362291216850281e-05,1.1206715982407331,73.96109157055616,10.982886121244519,0.0,0.0,0.0,73.96109157055616,0.0,793,8192,76.59882604330778,8.375011384487152e-05,2.589390691369772,0.0045909397304058075,28.50558352097869,107.7284414600581,3.6971643567085266e-05,0.5028842497870113,0.09531631636470807,1.5351078971339843e-05,299063,107.7284414600581,1388.041059291116,,,,,,,
254,True,27264,0.055919844657182693,0.0012693490843957989,0.0002589375262402882,0.0,0.00704426976153627,-0.0062341771117644385,0.003927180892787874,0.5,1704.0,1.0,0.0,-1.4724476942792535,2.7705069109797478,4685520.78125,0.05889688734896481,0.05889688734896481,0.30437423814482567,-0.0031170885558822192,0.05878414048541877,0.0012693490843957989,0.0002589375262402882,0.0,0.010072349512483925,1.226824062410742,0.0,1.0,0.2,0.2,0.2,3.0,0.728515625,0.15494968034625764,245.56108856201172,254.05078125,257.3040351867676,5e-06,254,0,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.35987216234207153,0.7245674133300781,-2.4748666286468506,-0.35987216234207153,0.7245674133300781,-2.4748666286468506,816.4609375,8192.0,126.0,0.015625,816.4609375,8192.0,126.0,0.015625,0.0,1190.6875,1729.0,880.0,0.0,3,62,13.3125,0.1875,0.8125,6.125,8,6.125,8.0,8,8,5.786120891571045e-05,1.4432847201824188,71.4940167311579,7.7355742595973425,0.0,0.0,0.0,71.4940167311579,0.0,880,8192,73.72564881294966,9.409897029399872e-05,2.3005343414843082,0.003920737653970718,24.785635678097606,100.84802710451186,5.3144991397857666e-05,0.7054613452969625,0.09647406993790789,1.526083589502644e-05,256915,100.84802710451186,1273.7730592079467,,,,,,,
255,True,25952,0.04561562091112137,0.0010270449329254916,-0.00012102316668460844,2.9958775940031046e-06,0.005323441058862954,-0.01865906245802762,-0.004006090079201385,0.5,1622.0,1.0,0.0,-1.504833878017962,2.9519316852092743,5487252.6875,0.1627022452885285,0.1627022452885285,0.32376660787264844,-0.00932953122901381,0.20165606418319348,0.0010270449329254916,-0.00012102316668460844,2.9958775940031046e-06,0.03865187836345285,1.2712008017115295,0.0,1.0,0.2,0.2,0.2,3.0,0.537109375,0.15467421368869883,245.56108856201172,254.05078125,257.8936424255371,5e-06,255,0,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.29681745171546936,1.6201815605163574,-2.4748666286468506,-0.29681745171546936,1.6201815605163574,-2.4748666286468506,1049.4453125,8192.0,110.0,0.0078125,1049.4453125,8192.0,110.0,0.0078125,0.0,1141.0625,1551.0,788.0,0.0,3,62,16.5703125,0.125,0.875,6.125,8,6.125,8.0,8,8,5.942210555076599e-05,1.1907692681998014,71.9351710267365,9.657462038347148,0.0,0.0,0.0,71.9351710267365,0.0,1551,8192,74.4314981456846,9.022094309329987e-05,2.583716545253992,0.004345044493675232,27.271555993705988,104.32190727256238,3.9478763937950134e-05,0.5540985055027924,0.09726467533465052,1.5496708075236664e-05,280385,104.32190727256238,1343.8452542256377,,,,,,,
256,True,30512,0.04286590963602066,0.002876904654840473,-6.342523579405679e-05,1.8500550936551008e-05,-0.002954810654046014,-0.043007492378819734,-0.024458556436002254,0.5,1907.0,1.0,0.0,-1.8203965537250042,2.9152207374572754,4221959.53125,0.40112485410645604,0.40112485410645604,0.2589878668907997,-0.021503746189409867,0.21258971320124165,0.002876904654840473,-6.342523579405679e-05,1.8500550936551008e-05,0.08394744753604755,1.5803018733859062,0.0,1.0,0.2,0.2,0.2,3.0,1.13671875,0.16123796498211077,245.56108856201172,254.05078125,258.05523681640625,5e-06,256,0,0.6640625,1.0,0.0,0.6640625,1.0,0.0,-0.4794910252094269,1.6201815605163574,-1.6201815605163574,-0.4794910252094269,1.6201815605163574,-1.6201815605163574,1665.234375,8192.0,123.0,0.0078125,1665.234375,8192.0,123.0,0.0078125,0.0,1201.0625,1734.0,791.0,0.0,3,62,24.4765625,0.0625,0.9375,5.3125,8,5.3125,8.0,8,8,3.394484519958496e-05,1.3474574740976095,74.81370376050472,15.887665528221987,0.0,0.0,0.0,74.81370376050472,0.0,930,8192,76.84337098710239,8.659437298774719e-05,2.996764801442623,0.00372358039021492,35.37292632646859,115.24646667949855,4.116073250770569e-05,0.36051311746236164,0.09641394418557422,1.014914821011137e-05,366886,115.24646667949855,1591.7451118927281,,,,,,,
257,True,35952,0.03902227431535721,0.0021683180675609037,-0.00013287470477507668,1.3275961123326852e-05,-0.0005169511423446238,-0.04060906276572496,-0.020821482117753476,0.5,2247.0,1.0,0.0,-1.9639093205332756,2.939498648047447,3965077.48046875,0.3801596565172076,0.3801596565172076,0.315028364567922,-0.02030453138286248,0.18353726783385593,0.0021683180675609037,-0.00013287470477507668,1.3275961123326852e-05,0.08073493768461049,1.6629030890762806,0.0,1.0,0.2,0.2,0.2,3.0,0.921875,0.1598541696684319,245.56108856201172,254.05078125,257.7106513977051,5e-06,257,0,0.6640625,1.0,0.0,0.6640625,1.0,0.0,-0.43260714411735535,2.4748666286468506,-1.6201815605163574,-0.43260714411735535,2.4748666286468506,-1.6201815605163574,1498.078125,8192.0,107.0,0.015625,1498.078125,8192.0,107.0,0.015625,0.0,1282.5,1756.0,793.0,0.0,3,62,24.515625,0.0625,0.9375,5.3125,8,5.3125,8.0,8,8,5.1001086831092834e-05,1.1852819323539734,74.02629174478352,14.136735416788724,0.0,0.0,0.0,74.02629174478352,0.0,1070,8192,76.13583676703274,9.546056389808655e-05,2.9288314133882523,0.003786858171224594,34.15238452143967,113.25167279317975,3.763474524021149e-05,0.3970495362132354,0.09595684497221146,1.0639812345748114e-05,355914,113.25167279317975,1571.3410284454264,,,,,,,
