step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_update_actor,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
154,True,19352,0.05217484384775162,0.0010770415819933987,0.0003287922636445728,1.941596792676137e-06,0.013792778030619957,-0.032359803313738666,-0.0185670253704302,1.0,1209.5,1.0,0.0,-2.6859584227204323,4.106114104390144,5886616.421875,0.28768491093069315,0.28768491093069315,0.30731490060592914,-0.032359803313738666,0.3428363495103671,0.0010770415819933987,0.0003287922636445728,1.941596792676137e-06,0.046822257805615664,2.2972739450633526,0.0,1.0,0.5,0.5,0.5,3.0,1.16015625,0.15262581990608604,246.0159764289856,254.046875,329.3924560546875,5e-06,154,0,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.508230447769165,0.935412585735321,-2.4748666286468506,-0.508230447769165,0.935412585735321,-2.4748666286468506,839.8828125,8192.0,100.0,0.03125,839.8828125,8192.0,100.0,0.03125,0.0,1092.375,1554.0,817.0,0.0,3,62,11.578125,0.1875,0.8125,5.75,8,5.75,8.0,8,8,6.324052810668945e-05,1.0573430489748716,76.24111401848495,7.960930482993717,0.0,0.0,0.0,76.24111401848495,0.0,817,8192,78.78769524395466,0.00011014565825462341,2.214978015050292,0.0038466714322566986,24.145703688263893,105.18152366764843,3.919936716556549e-05,1.555285240411233e-05,0.0976258493272681,0.7328747057714028,247329,105.18152366764843,1175.7245539697058,,,,,,,
155,True,34096,0.0510486401617527,0.0011309924457236775,-2.479615295669646e-05,2.7206372124055633e-06,-0.0045967576443217695,-0.015435028093634173,-0.020031785767059773,1.0,2131.0,1.0,0.0,-2.196640193462372,3.3051037713885307,4238499.4609375,0.138395675458014,0.138395675458014,0.3246411910260263,-0.015435028093634173,0.19030207591692389,0.0011309924457236775,-2.479615295669646e-05,2.7206372124055633e-06,0.025699913501739502,1.903486019000411,0.0,1.0,0.5,0.5,0.5,3.0,0.828125,0.15936286394889265,246.0159764289856,254.046875,328.4186210632324,5e-06,155,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.13417024910449982,0.935412585735321,-2.4748666286468506,-0.13417024910449982,0.935412585735321,-2.4748666286468506,1196.9921875,8192.0,113.0,0.0078125,1196.9921875,8192.0,113.0,0.0078125,0.0,1245.5,1878.0,785.0,0.0,3,62,20.9609375,0.25,0.75,5.5625,8,5.5625,8.0,8,8,7.328949868679047e-05,1.2999804094433784,72.21480903215706,11.012691027426627,0.0,0.0,0.0,72.21480903215706,0.0,905,8192,74.70233643241227,9.839795529842377e-05,2.6540532913058996,0.003886256366968155,30.022801466286182,107.41976421885192,3.67872416973114e-05,1.2430491291771516e-05,0.09603025043672153,0.4875654239624858,312639,107.41976421885192,1455.2210306617512,,,,,,,
156,True,27576,0.05112917348742485,0.0018051184806608944,-5.786785015970963e-05,1.104958664654987e-05,-0.0025606333001633175,-0.04023513334686868,-0.04279576556291431,1.0,1723.5,1.0,0.0,-2.3129565343260765,3.3949690982699394,3821882.1640625,0.34536571335047483,0.34536571335047483,0.19953672249659044,-0.04023513334686868,0.3590643385327281,0.0018051184806608944,-5.786785015970963e-05,1.104958664654987e-05,0.05178666632855311,1.9658954739570618,0.0,1.0,0.5,0.5,0.5,3.0,1.23046875,0.16586098886741096,246.0159764289856,254.046875,326.8927993774414,5e-06,156,0,0.5078125,1.0,0.0,0.5078125,1.0,0.0,-0.24738919734954834,2.4748666286468506,-1.6201815605163574,-0.24738919734954834,2.4748666286468506,-1.6201815605163574,1923.390625,8192.0,129.0,0.0078125,1923.390625,8192.0,129.0,0.0078125,0.0,1204.4375,1835.0,891.0,0.0,3,62,32.9921875,0.1875,0.8125,4.0625,8,4.0625,8.0,8,8,2.9442831873893738e-05,1.486835766583681,73.52534708939493,18.731935463642003,0.0,0.0,0.0,73.52534708939493,0.0,957,8192,75.85109798796475,9.817816317081451e-05,3.148916056379676,0.0038125216960906982,37.485787488520145,116.5235918611288,3.980100154876709e-05,9.522686209207414e-06,0.09362973381220033,0.30809482760735335,400362,116.5235918611288,1717.9439528312253,,,,,,,
157,True,41872,0.05467519164085388,0.0017883628570416477,-0.0001464016609702412,8.161174832821416e-06,0.005105091928271577,-0.03172544893459417,-0.026620357268257067,1.0,2617.0,1.0,0.0,-2.110744385048747,3.3460353538393974,4250899.796875,0.2822436108253896,0.2822436108253896,0.38976805572814843,-0.03172544893459417,0.21970112201682296,0.0017883628570416477,-0.0001464016609702412,8.161174832821416e-06,0.05128968702047132,1.8530783765017986,0.0,1.0,0.5,0.5,0.5,3.0,0.90234375,0.15969726671147233,246.0159764289856,254.046875,325.5043067932129,5e-06,157,0,0.5859375,1.0,0.0,0.5859375,1.0,0.0,-0.49390503764152527,1.6201815605163574,-2.4748666286468506,-0.49390503764152527,1.6201815605163574,-2.4748666286468506,1125.5859375,6795.0,89.0,0.0,1125.5859375,6795.0,89.0,0.0,0.0,1269.125,2022.0,780.0,0.0,3,62,16.578125,0.25,0.75,4.6875,8,4.6875,8.0,8,8,3.14861536026001e-05,1.037298047915101,59.876986822113395,10.47842513595242,0.0,0.0,0.0,59.876986822113395,0.0,1133,6795,62.280363293364644,0.00010116212069988251,2.5436206310987473,0.0040618982166051865,28.953829938545823,93.81465728953481,4.3276697397232056e-05,1.325152832448197e-05,0.09445891479120921,0.4322773784026698,306523,93.81465728953481,1633.6626325564225,,,,,,,
158,True,30720,0.05138884112238884,0.0019473573775030673,-0.00012704388205975192,1.3465756182995392e-05,0.0005149036951479502,-0.028005895554088056,-0.027490992113598622,1.0,1920.0,1.0,0.0,-1.9645833149552345,3.149335440248251,4429944.6328125,0.25549599272198975,0.25549599272198975,0.34127771641888116,-0.028005895554088056,0.3830897575722631,0.0019473573775030673,-0.00012704388205975192,1.3465756182995392e-05,0.04564584884792566,1.7141290176659822,0.0,1.0,0.5,0.5,0.5,3.0,1.140625,0.15712649105025714,246.0159764289856,254.046875,324.8747215270996,5e-06,158,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.21885693073272705,2.4748666286468506,-2.4748666286468506,-0.21885693073272705,2.4748666286468506,-2.4748666286468506,1214.6015625,8192.0,112.0,0.015625,1214.6015625,8192.0,112.0,0.015625,0.0,1240.6875,1868.0,873.0,0.0,3,62,21.40625,0.1875,0.8125,4.4375,8,4.4375,8.0,8,8,6.93202018737793e-05,1.255735132843256,75.03060190752149,11.323639210735564,0.0,0.0,0.0,75.03060190752149,0.0,966,8192,77.79945155791938,9.931996464729309e-05,2.7373401671648026,0.003855707123875618,30.314955493435264,110.88654411397874,4.593841731548309e-05,1.2268499202536672e-05,0.09645935112475702,0.500417778193205,314277,110.88654411397874,1417.1106265019812,,,,,,,
159,True,25744,0.05812302976846695,0.0018181779778387863,-0.0002832837545838629,1.7606625988264568e-06,0.013990169216413051,-0.038819991146738175,-0.02482982209767215,1.0,1609.0,1.0,0.0,-2.212132263928652,3.370886132121086,4351318.4296875,0.34807550301775336,0.34807550301775336,0.24242807597574545,-0.038819991146738175,0.35697512372247053,0.0018181779778387863,-0.0002832837545838629,1.7606625988264568e-06,0.059290709788911045,1.9089945144951344,0.0,1.0,0.5,0.5,0.5,3.0,1.171875,0.15464381193133353,246.0159764289856,254.046875,311.5123748779297,5e-06,159,0,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.5040280818939209,1.20761239528656,-2.4748666286468506,-0.5040280818939209,1.20761239528656,-2.4748666286468506,992.4765625,5627.0,119.0,0.0,992.4765625,5627.0,119.0,0.0,0.0,1182.1875,1689.0,800.0,0.0,3,62,17.34375,0.0,1.0,6.75,8,6.75,8.0,8,8,0.00013476237654685974,1.3398424368351698,50.779451724141836,9.909001777908998,0.0,0.0,0.0,50.779451724141836,0.0,1642,5627,53.97584183886647,0.00014308467507362366,2.2228989992290735,0.003976345062255859,26.367660583928227,82.60056240670383,3.749877214431763e-05,1.4285055027378006e-05,0.09472605533156424,0.42488284388695,278357,82.60056240670383,1684.9582611159597,,,,,,,
160,True,31624,0.04174860939383507,0.0014033318730071187,0.00014643775125477987,4.895529968962364e-06,0.0002272363635711372,-0.043567417189478874,-0.04334018152439967,1.0,1976.5,1.0,0.0,-1.316999202594161,2.602826725691557,4478021.890625,0.4067296367138624,0.4067296367138624,0.31617731833523693,-0.043567417189478874,0.20469351854971188,0.0014033318730071187,0.00014643775125477987,4.895529968962364e-06,0.07642989093437791,1.1636471478268504,0.0,1.0,0.5,0.5,0.5,3.0,1.33984375,0.15920205813379013,246.0159764289856,254.046875,330.1691131591797,5e-06,160,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.41550540924072266,1.20761239528656,-2.4748666286468506,-0.41550540924072266,1.20761239528656,-2.4748666286468506,1360.6640625,8192.0,78.0,0.0234375,1360.6640625,8192.0,78.0,0.0234375,0.0,1210.9375,1805.0,824.0,0.0,3,62,22.7578125,0.1875,0.8125,4.875,8,4.875,8.0,8,8,3.104843199253082e-05,0.9116800744086504,81.35899605229497,13.335803094043513,0.0,0.0,0.0,81.35899605229497,0.0,824,8192,84.34074989520013,0.00011440366506576538,2.851770495995879,0.003981508314609528,31.848674116656184,119.07732850685716,4.110299050807953e-05,1.2095782706574294e-05,0.09675595557442676,0.48425774349151746,329165,119.07732850685716,1382.1480718768594,,,,,,,
161,True,46864,0.04395325109362602,0.0029459578654496,-0.00011263080097734246,5.8186229807688505e-06,-0.0038798301247879863,-0.053554261750832666,-0.057434091868344694,1.0,2929.0,1.0,0.0,-1.575184705085121,2.881503202021122,4973400.8515625,0.4844608521088958,0.4844608521088958,0.3921007320260971,-0.053554261750832666,0.35618190057232496,0.0029459578654496,-0.00011263080097734246,5.8186229807688505e-06,0.08474397443933412,1.4050186665263027,0.0,1.0,0.5,0.5,0.5,3.0,1.47265625,0.16102487877333457,246.0159764289856,254.046875,330.506778717041,5e-06,161,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.6552502512931824,1.6201815605163574,-2.4748666286468506,-0.6552502512931824,1.6201815605163574,-2.4748666286468506,1306.9296875,8192.0,113.0,0.015625,1306.9296875,8192.0,113.0,0.015625,0.0,1358.0625,1992.0,891.0,0.0,3,62,21.015625,0.125,0.875,5.0625,8,5.0625,8.0,8,8,7.50422477722168e-05,1.433332359418273,76.1665803976357,12.705304542585509,0.0,0.0,0.0,76.1665803976357,0.0,1992,8192,79.4853939563036,0.00010608695447444916,2.8060842007398605,0.0038703661412000656,32.79794414155185,115.12398765049875,4.797801375389099e-05,1.1346087849694874e-05,0.09614810122435823,0.4751438782230753,341119,115.12398765049875,1481.5287715519041,,,,,,,
162,True,47368,0.0540306493639946,0.0027707502740668133,-5.655175806396073e-05,5.760048793490569e-06,-0.007550530601292849,-0.057545638221199624,-0.06509616901166737,1.0,2960.5,1.0,0.0,-1.9945177659392357,3.0161420926451683,3462702.03125,0.5025211786851287,0.5025211786851287,0.35774523382072454,-0.057545638221199624,0.398031866385248,0.0027707502740668133,-5.655175806396073e-05,5.760048793490569e-06,0.08200196828693151,1.7133421935141087,0.0,1.0,0.5,0.5,0.5,3.0,1.41015625,0.15997139130997062,246.0159764289856,254.046875,329.18420028686523,5e-06,162,0,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.47062766551971436,2.4748666286468506,-2.4748666286468506,-0.47062766551971436,2.4748666286468506,-2.4748666286468506,1521.5625,8192.0,111.0,0.0234375,1521.5625,8192.0,111.0,0.0234375,0.0,1346.0625,1882.0,784.0,0.0,3,62,24.3828125,0.0,1.0,5.9375,8,5.9375,8.0,8,8,6.818212568759918e-05,1.355370182543993,80.64461660757661,14.73070813700906,0.0,0.0,0.0,80.64461660757661,0.0,1093,8192,83.28701656498015,9.645335376262665e-05,3.020286936312914,0.0059786271303892136,35.26240023225546,121.60723119229078,7.640384137630463e-05,1.6288051769727818e-05,0.09606817551614864,0.4276392306684132,367056,121.60723119229078,1509.1865689285971,,,,,,,
163,True,37496,0.05354369431734085,0.00258486378879752,-0.0001350907976984672,5.1506110594345955e-06,-0.009314394788816571,-0.05828252318315208,-0.06759691855404526,1.0,2343.5,1.0,0.0,-1.2464554654434323,2.535309001803398,4218219.7890625,0.5057475790381432,0.5057475790381432,0.26609151336352743,-0.05828252318315208,0.3270893569359766,0.00258486378879752,-0.0001350907976984672,5.1506110594345955e-06,0.08902937709353864,1.0976892113685608,0.0,1.0,0.5,0.5,0.5,3.0,1.703125,0.15741068186134516,246.0159764289856,254.046875,329.1188163757324,5e-06,163,0,0.6875,1.0,0.0,0.6875,1.0,0.0,-0.513929009437561,1.6201815605163574,-2.4748666286468506,-0.513929009437561,1.6201815605163574,-2.4748666286468506,1327.3125,6593.0,126.0,0.0,1327.3125,6593.0,126.0,0.0,0.0,1252.3125,2025.0,781.0,0.0,3,62,23.125,0.0625,0.9375,5.5,8,5.5,8.0,8,8,8.320622146129608e-05,1.4003886077553034,59.001261953264475,12.658979833417106,0.0,0.0,0.0,59.001261953264475,0.0,1529,6593,62.08363389968872,0.000132707878947258,2.5816110987216234,0.0039037931710481644,31.749589275568724,96.45088655501604,4.166923463344574e-05,1.1822797557324721e-05,0.09615493190497869,0.3654213983830621,330192,96.45088655501604,1711.7105492423698,,,,,,,
164,True,30096,0.044965192675590515,0.0024122364156937692,0.0003847302932662444,2.1529913396989286e-05,0.0077641064854105935,-0.04945907415822148,-0.04169496742542833,1.0,1881.0,1.0,0.0,-2.580962672829628,3.684330776333809,4218562.8203125,0.46041932702064514,0.46041932702064514,0.2829162444145547,-0.04945907415822148,0.46433821713322176,0.0024122364156937692,0.0003847302932662444,2.1529913396989286e-05,0.08297327859327197,2.2592466212809086,0.0,1.0,0.5,0.5,0.5,3.0,1.5390625,0.16205781432390792,246.0159764289856,254.046875,329.764892578125,5e-06,164,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.4420657753944397,2.4748666286468506,-2.4748666286468506,-0.4420657753944397,2.4748666286468506,-2.4748666286468506,1522.5234375,8192.0,127.0,0.0078125,1522.5234375,8192.0,127.0,0.0078125,0.0,1198.1875,1957.0,832.0,0.0,3,62,26.6328125,0.25,0.75,3.75,8,3.75,8.0,8,8,3.2784417271614075e-05,1.4733565617352724,77.90886334888637,14.607968801588868,0.0,0.0,0.0,77.90886334888637,0.0,1315,8192,80.68245519138873,0.00010421127080917358,2.9358415752649307,0.0038897357881069183,33.07447716221213,116.72733711078763,3.795139491558075e-05,1.116934563894122e-05,0.09497310032767209,0.4140045832185913,348251,116.72733711078763,1491.728538574772,,,,,,,
165,True,45920,0.04982979968190193,0.0018675002193049295,-3.4120741474907845e-05,3.961437130328704e-06,0.001983365844353102,-0.029240246542030945,-0.02725688082864508,1.0,2870.0,1.0,0.0,-2.1838063187897205,3.2644439190626144,3775295.5625,0.25693197175860405,0.25693197175860405,0.3599709979927228,-0.029240246542030945,0.34378816109829485,0.0018675002193049295,-3.4120741474907845e-05,3.961437130328704e-06,0.04226842196658254,1.882147405296564,0.0,1.0,0.5,0.5,0.5,3.0,1.08203125,0.16589961986133794,246.0159764289856,254.046875,329.9354438781738,5e-06,165,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.3178437650203705,1.6201815605163574,-1.6201815605163574,-0.3178437650203705,1.6201815605163574,-1.6201815605163574,1717.40625,8192.0,108.0,0.03125,1717.40625,8192.0,108.0,0.03125,0.0,1355.875,2008.0,891.0,0.0,3,62,24.890625,0.25,0.75,4.4375,8,4.4375,8.0,8,8,3.3993273973464966e-05,1.166081514209509,76.89061108976603,16.626521054276964,0.0,0.0,0.0,76.89061108976603,0.0,1359,8192,79.79041406325996,0.00012205168604850769,2.9768150709569454,0.0036903414875268936,37.40289787761867,120.20963210053742,4.6076253056526184e-05,9.381111107648822e-06,0.09508083247144916,0.3629674748587985,393380,120.20963210053742,1636.224956045936,,,,,,,
166,True,25344,0.05655737593770027,0.0014663834244856844,-6.691331736874417e-05,8.508249038641225e-06,0.007520463186665438,-0.02167690356145613,-0.014156440331134945,1.0,1584.0,1.0,0.0,-2.4613448940217495,3.6337181478738785,4832060.2734375,0.18110278947278857,0.18110278947278857,0.3428085682248821,-0.02167690356145613,0.18947222386083873,0.0014663834244856844,-6.691331736874417e-05,8.508249038641225e-06,0.021761446027085185,2.092165779322386,0.0,1.0,0.5,0.5,0.5,3.0,0.6328125,0.15063889191579233,246.0159764289856,254.046875,329.4007682800293,5e-06,166,0,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.3187696039676666,1.20761239528656,-2.4748666286468506,-0.3187696039676666,1.20761239528656,-2.4748666286468506,800.40625,5709.0,101.0,0.0,800.40625,5709.0,101.0,0.0,0.0,1161.875,1484.0,891.0,0.0,3,62,14.296875,0.1875,0.8125,5.625,8,5.625,8.0,8,8,6.475299596786499e-05,1.1346932239830494,46.74837803840637,7.469804993641446,0.0,0.0,0.0,46.74837803840637,0.0,906,5709,49.574366545304656,0.00010119378566741943,2.5026379860937595,0.0037512779235839844,23.94550641067326,76.05572196096182,3.988482058048248e-05,1.4935095964454575e-05,0.09533509471865201,0.48387895351291,251172,76.05572196096182,1651.2367085866501,,,,,,,
167,True,40864,0.047101832926273346,0.002654627951415023,-0.0002218425188971196,7.265233875841659e-06,-0.0001784404448699206,-0.007581369107356295,-0.007759809697745368,1.0,2554.0,1.0,0.0,-1.4729232639074326,2.796378381550312,4993818.828125,0.06206312496215105,0.06206312496215105,0.3629041043274991,-0.007581369107356295,0.09638522129951166,0.002654627951415023,-0.0002218425188971196,7.265233875841659e-06,0.012616892287041992,1.2974447822198272,0.0,1.0,0.5,0.5,0.5,3.0,1.28125,0.1594347426135007,246.0159764289856,254.046875,328.8406982421875,5e-06,167,0,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.5477943420410156,1.20761239528656,-2.4748666286468506,-0.5477943420410156,1.20761239528656,-2.4748666286468506,1088.9921875,8192.0,111.0,0.0390625,1088.9921875,8192.0,111.0,0.0390625,0.0,1269.625,2044.0,783.0,0.0,3,62,14.4609375,0.1875,0.8125,5.4375,8,5.4375,8.0,8,8,6.542541086673737e-05,1.2910788971930742,74.37502511404455,9.909487770593842,0.0,0.0,0.0,74.37502511404455,0.0,1036,8192,76.82882437855005,0.00012418627738952637,2.6560790967196226,0.003785429522395134,29.338947232812643,108.86081634275615,4.978477954864502e-05,1.2538562128879586e-05,0.09718004535500688,0.5511749279261219,301903,108.86081634275615,1386.6467758676206,,,,,,,
168,True,34400,0.05903127044439316,0.001707411305687856,-4.452653411135543e-05,1.7948423192137852e-06,0.009687103243777528,-0.0344220005790703,-0.024734897102462128,1.0,2150.0,1.0,0.0,-2.4961015917360783,3.496073767542839,3701718.4453125,0.3118912437930703,0.3118912437930703,0.3719540188350521,-0.0344220005790703,0.22236267620856123,0.001707411305687856,-4.452653411135543e-05,1.7948423192137852e-06,0.04732220619916916,2.1312959156930447,0.0,1.0,0.5,0.5,0.5,3.0,1.2421875,0.15722826623645997,246.0159764289856,254.046875,330.10847663879395,5e-06,168,0,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.4786464273929596,1.20761239528656,-2.4748666286468506,-0.4786464273929596,1.20761239528656,-2.4748666286468506,949.2578125,5979.0,89.0,0.0,949.2578125,5979.0,89.0,0.0,0.0,1286.125,2008.0,824.0,0.0,3,62,15.28125,0.1875,0.8125,5.4375,8,5.4375,8.0,8,8,3.182701766490936e-05,0.9614982344210148,47.46605935692787,8.658731344898115,0.0,0.0,0.0,47.46605935692787,0.0,1100,5979,50.03061814047396,9.807012975215912e-05,2.6099462918937206,0.004046346992254257,27.018375601619482,79.69251732714474,3.662705421447754e-05,1.4141687813029289e-05,0.09442725344728944,0.41175769014010916,286129,79.69251732714474,1795.2061849509375,,,,,,,
169,True,22720,0.05040605738759041,0.0008820383518468589,9.94802717713128e-05,6.302094107013545e-06,0.004637501835532021,-0.01611456839600578,-0.011477066786028445,1.0,1420.0,1.0,0.0,-1.7472403850406408,3.2398490831255913,5795795.1953125,0.14270071545615792,0.14270071545615792,0.15839904005960548,-0.01611456839600578,0.18936112106551375,0.0008820383518468589,9.94802717713128e-05,6.302094107013545e-06,0.01971334812697023,1.4400597447529435,0.0,1.0,0.5,0.5,0.5,3.0,0.65625,0.1567160690226161,246.0159764289856,254.046875,329.65086364746094,5e-06,169,0,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.1986401528120041,2.4748666286468506,-0.935412585735321,-0.1986401528120041,2.4748666286468506,-0.935412585735321,1364.953125,8192.0,131.0,0.0234375,1364.953125,8192.0,131.0,0.0234375,0.0,1134.4375,1874.0,819.0,0.0,3,62,24.0078125,0.125,0.875,5.6875,8,5.6875,8.0,8,8,6.62039965391159e-05,1.4431500565260649,78.97480120509863,13.329940509298467,0.0,0.0,0.0,78.97480120509863,0.0,1239,8192,81.65589739196002,9.276717901229858e-05,2.596371866762638,0.003814948722720146,31.145432518795133,115.44104396365583,3.876350820064545e-05,1.1924621384963042e-05,0.0973532064653107,0.46736894233982407,319922,115.44104396365583,1385.6510172444416,,,,,,,
170,True,28704,0.050771892070770264,0.001981814049941022,-2.2572614852833794e-05,5.116479428579623e-06,0.011617800468229689,-0.02780420167982811,-0.016186401073355228,1.0,1794.0,1.0,0.0,-2.530567292124033,3.8034281358122826,5662612.640625,0.24363643769174814,0.24363643769174814,0.37130885025042504,-0.02780420167982811,0.32846306450006035,0.001981814049941022,-2.2572614852833794e-05,5.116479428579623e-06,0.04472276501473971,2.184676203876734,0.0,1.0,0.5,0.5,0.5,3.0,0.638671875,0.15347490469967712,246.0159764289856,254.046875,329.1660499572754,5e-06,170,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.46326878666877747,2.4748666286468506,-2.4748666286468506,-0.46326878666877747,2.4748666286468506,-2.4748666286468506,954.7265625,8192.0,111.0,0.015625,954.7265625,8192.0,111.0,0.015625,0.0,1155.5625,1672.0,784.0,0.0,3,62,16.125,0.1875,0.8125,5.25,8,5.25,8.0,8,8,6.582029163837433e-05,1.2235030010342598,71.7844251319766,8.686493091954617,0.0,0.0,0.0,71.7844251319766,0.0,1067,8192,74.43177590146661,0.00010081939399242401,2.558004703372717,0.0038911104202270508,26.2115985378623,103.23498466424644,3.878958523273468e-05,1.440527778787359e-05,0.09703794480859146,0.6090730813098204,270117,103.23498466424644,1308.2628959480542,,,,,,,
171,True,41192,0.04790401831269264,0.0008881031135388184,-0.00021722139683788555,0.0,0.0006038896390236914,-0.021541651207371615,-0.02093776175752282,1.0,2574.5,1.0,0.0,-1.3525387290865183,2.658834669739008,5341113.7734375,0.18218361376784742,0.18218361376784742,0.41898877121539635,-0.021541651207371615,0.37863184575235165,0.0008881031135388184,-0.00021722139683788555,0.0,0.03654748707776889,1.1581889754161239,0.0,1.0,0.5,0.5,0.5,3.0,1.25390625,0.15741895268562728,246.0159764289856,254.046875,329.17733573913574,5e-06,171,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.29944562911987305,1.6201815605163574,-2.4748666286468506,-0.29944562911987305,1.6201815605163574,-2.4748666286468506,968.0625,8045.0,101.0,0.0,968.0625,8045.0,101.0,0.0,0.0,1266.625,1948.0,874.0,0.0,3,62,16.03125,0.25,0.75,5.0625,8,5.0625,8.0,8,8,6.0383230447769165e-05,1.2708766292780638,70.07136661373079,8.885027195705334,0.0,0.0,0.0,70.07136661373079,0.0,1563,8045,72.99346567131579,0.00010288134217262268,2.498219123110175,0.003851303830742836,27.436128279194236,102.96711431443691,6.80685043334961e-05,1.3464214203408041e-05,0.09591710347921352,0.5890750344705581,286040,102.96711431443691,1388.98716305918,,,,,,,
172,True,25256,0.054243553429841995,0.0013078151678200811,-0.0004239068541664892,4.593786798068322e-06,0.014365478753461502,-0.013057419884717092,0.0013080585340503603,1.0,1578.5,1.0,0.0,-1.0675865719094872,2.4982707984745502,6361560.078125,0.10621280921623111,0.10621280921623111,0.3215746955119594,-0.013057419884717092,0.15931303469334776,0.0013078151678200811,-0.0004239068541664892,4.593786798068322e-06,0.01740667287958786,0.9292551530525088,0.0,1.0,0.5,0.5,0.5,3.0,0.560546875,0.15389059926429352,246.0159764289856,254.046875,329.462158203125,5e-06,172,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.4551001787185669,1.6201815605163574,-2.4748666286468506,-0.4551001787185669,1.6201815605163574,-2.4748666286468506,832.1015625,8192.0,82.0,0.015625,832.1015625,8192.0,82.0,0.015625,0.0,1126.125,1806.0,784.0,0.0,3,62,12.640625,0.25,0.75,5.125,8,5.125,8.0,8,8,5.050748586654663e-05,0.8837703727185726,74.99930604919791,7.636412575782742,0.0,0.0,0.0,74.99930604919791,0.0,1060,8192,77.78021547570825,0.0001186523586511612,2.3821305260062218,0.003769412636756897,24.10884553566575,104.30788462609053,3.7474557757377625e-05,1.5038370323741974e-05,0.09618414914509602,0.7302689488748204,250653,104.30788462609053,1201.5055280744527,,,,,,,
