step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
439,True,25368,0.07896038889884949,0.0006220118157216348,0.00011258303902650368,7.360137260548072e-06,0.004743126191897318,-0.0075135141087230295,-0.0027703878295142204,1.0,1585.5,1.0,0.0,-2.4669667035341263,3.6082626432180405,4282723.125,0.0661994987167418,0.0661994987167418,0.26539592541361795,-0.0075135141087230295,0.13883164871767695,0.0006220118157216348,0.00011258303902650368,7.360137260548072e-06,0.013071647263132036,2.0111028738319874,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.380859375,0.15664351262116283,249.0159249305725,254.068359375,131.47825622558594,5e-06,439,1,0.75,1.0,0.0,0.75,1.0,0.0,-0.0859653502702713,1.6201815605163574,-1.6201815605163574,-0.0859653502702713,1.6201815605163574,-1.6201815605163574,955.1171875,5278.0,145.0,0.0,955.1171875,5278.0,145.0,0.0,0.0,1167.875,1464.0,819.0,0.0,3,62,14.703125,0.1875,0.8125,6.0,8,6.0,8.0,8,8,2.983398735523224e-05,1.615170244127512,44.85309421084821,9.387823566285078,0.0,0.0,0.0,44.85309421084821,0.0,1050,5278,46.952934090048075,8.195266127586365e-05,2.2933046519756317,0.0036197956651449203,25.213934471830726,74.49562080018222,3.9070844650268555e-05,1.3320658361558239e-05,0.38405737262318984,0.09278595758430107,271743,74.49562080018222,1823.8857336922501,,,,,,,
440,True,49592,0.07137183845043182,0.0014048695447854698,0.00020709522047468454,7.822711495464318e-06,0.0006715262134093791,-0.011667138547636569,-0.010995612276019529,1.0,3099.5,1.0,0.0,-2.148629281669855,3.141332685947418,3704098.734375,0.10506450943648815,0.10506450943648815,0.4106951416196295,-0.011667138547636569,0.1314866138848001,0.0014048695447854698,0.00020709522047468454,7.822711495464318e-06,0.020597386173903942,1.8125470727682114,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.630859375,0.16122614231553295,249.0159249305725,254.068359375,131.42167282104492,5e-06,440,1,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.1883203238248825,2.4748666286468506,-2.4748666286468506,-0.1883203238248825,2.4748666286468506,-2.4748666286468506,1132.3203125,8192.0,125.0,0.0078125,1132.3203125,8192.0,125.0,0.0078125,0.0,1377.0,2008.0,907.0,0.0,3,62,18.5703125,0.125,0.875,6.0625,8,6.0625,8.0,8,8,3.073737025260925e-05,1.3672910835593939,69.57854566723108,10.50500241057307,0.0,0.0,0.0,69.57854566723108,0.0,1050,8192,71.52021118812263,8.12280923128128e-05,2.6286398265510798,0.0037251487374305725,29.849441599100828,104.03622068837285,3.670528531074524e-05,1.1597851564108099e-05,0.49345723444063716,0.09293303901112673,321193,104.03622068837285,1543.6594960619168,,,,,,,
441,True,34456,0.06954487413167953,0.0010297743101546075,5.387788885968803e-05,1.0846440545719815e-05,0.0036424424324650317,-0.013820599036989734,-0.010178156691836193,1.0,2153.5,1.0,0.0,-2.1583337262272835,3.385785900056362,4527532.53125,0.12383351568132639,0.12383351568132639,0.3440129425575472,-0.013820599036989734,0.1738334560462762,0.0010297743101546075,5.387788885968803e-05,1.0846440545719815e-05,0.01999020390212536,1.760867815464735,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.69140625,0.15364829656794066,249.0159249305725,254.068359375,131.5919952392578,5e-06,441,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.14031203091144562,0.7245674133300781,-2.4748666286468506,-0.14031203091144562,0.7245674133300781,-2.4748666286468506,769.84375,4077.0,115.0,0.0,769.84375,4077.0,115.0,0.0,0.0,1262.125,1747.0,879.0,0.0,3,62,14.953125,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.1536445021629333e-05,1.198784053325653,33.05352119170129,7.463621209797566,0.0,0.0,0.0,33.05352119170129,0.0,1560,4077,35.205725610256195,7.933564484119415e-05,2.191639345139265,0.003634301945567131,24.26324037462473,61.696328688412905,3.604404628276825e-05,1.3973140064158571e-05,0.3572734484499309,0.09328714598920662,260092,61.696328688412905,2107.8401707948588,,,,,,,
442,True,32768,0.07454108446836472,0.001315189055276278,4.8517002369408146e-05,8.101805633486947e-06,0.00608109068707563,-0.018807529762852937,-0.012726438988465816,1.0,2048.0,1.0,0.0,-1.723100570263341,3.0526248067617416,5674979.1796875,0.16948260506615043,0.16948260506615043,0.3296921565181131,-0.018807529762852937,0.2641909776333015,0.001315189055276278,4.8517002369408146e-05,8.101805633486947e-06,0.05205482873134315,1.4052583308657631,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.962890625,0.15450553509075382,249.0159249305725,254.068359375,131.73944473266602,5e-06,442,1,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.1787816286087036,1.6201815605163574,-2.4748666286468506,-0.1787816286087036,1.6201815605163574,-2.4748666286468506,790.59375,3339.0,91.0,0.0,790.59375,3339.0,91.0,0.0,0.0,1192.75,2007.0,816.0,0.0,3,62,15.59375,0.1875,0.8125,5.8125,8,5.8125,8.0,8,8,5.3765252232551575e-05,1.0375141017138958,27.222865782678127,7.473118098190753,0.0,0.0,0.0,27.222865782678127,0.0,2007,3339,29.487230118364096,8.034706115722656e-05,2.1619487926363945,0.003614310175180435,23.46101395972073,55.14394046366215,3.9340928196907043e-05,1.4236966357242484e-05,0.29138730896837917,0.0924142229809221,253868,55.14394046366215,2301.8666952834988,,,,,,,
443,True,41720,0.06684735417366028,0.0020792159593838733,-5.810191055388714e-06,1.4739245216333074e-05,0.0025602171517675743,-0.016396935359807685,-0.013836718600941822,1.0,2607.5,1.0,0.0,-1.820917084813118,3.02404548227787,4540781.0390625,0.1421220088377595,0.1421220088377595,0.37235664001509494,-0.016396935359807685,0.18837030709735733,0.0020792159593838733,-5.810191055388714e-06,1.4739245216333074e-05,0.04063159937504679,1.519020310137421,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,1.09375,0.15591471143011362,249.0159249305725,254.068359375,131.36903381347656,5e-06,443,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.2557395398616791,0.935412585735321,-2.4748666286468506,-0.2557395398616791,0.935412585735321,-2.4748666286468506,820.8828125,6341.0,119.0,0.0,820.8828125,6341.0,119.0,0.0,0.0,1327.9375,2004.0,949.0,0.0,3,62,17.4375,0.0625,0.9375,6.5,8,6.5,8.0,8,8,5.2910298109054565e-05,1.3430010303854942,53.06669884361327,7.686960338629433,0.0,0.0,0.0,53.06669884361327,0.0,1071,6341,55.00868094153702,8.495524525642395e-05,2.2952552754431963,0.0036974847316741943,25.504911927506328,82.84447555243969,3.9054080843925476e-05,1.3443003725424176e-05,0.5235282226788711,0.09272861172920581,275049,82.84447555243969,1660.0322361018318,,,,,,,
444,True,25192,0.07230711728334427,0.0004261705544195138,-8.567495706301997e-05,3.4052523005811963e-06,0.00602403047378175,0.0,0.00602403047378175,1.0,1574.5,1.0,0.0,-2.601942738518119,3.983696050941944,5317294.1328125,0.0,0.0,0.3070018282013104,0.0,0.0,0.0004261705544195138,-8.567495706301997e-05,3.4052523005811963e-06,0.0,2.1883677542209625,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.5009765625,0.1497748960649165,249.0159249305725,254.068359375,131.34381866455078,5e-06,444,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.15893754363059998,0.35355237126350403,-2.4748666286468506,-0.15893754363059998,0.35355237126350403,-2.4748666286468506,497.921875,4673.0,87.0,0.0,497.921875,4673.0,87.0,0.0,0.0,1161.4375,1846.0,835.0,0.0,3,62,8.625,0.125,0.875,6.9375,8,6.9375,8.0,8,8,4.8879534006118774e-05,0.9652785323560238,36.515996377915144,4.989966725785052,0.0,0.0,0.0,36.515996377915144,0.0,980,4673,38.474555756896734,7.722899317741394e-05,1.906120926141739,0.003699015825986862,19.905344096943736,60.32176214456558,3.644078969955444e-05,1.7415492735274635e-05,0.6036739535710411,0.09371719176707755,212398,60.32176214456558,1760.5420701319404,,,,,,,
445,True,38848,0.0698712095618248,0.001699593965895474,-2.3015684746496845e-05,1.0564746389718493e-05,0.004036098573124036,-0.01748949263128452,-0.013453394058160484,1.0,2428.0,1.0,0.0,-1.839569352567196,3.0717224404215813,4658237.7265625,0.15708184661343694,0.15708184661343694,0.33807029948153655,-0.01748949263128452,0.2245607921450129,0.001699593965895474,-2.3015684746496845e-05,1.0564746389718493e-05,0.049548261100426316,1.5690140388906002,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.828125,0.15536018735369445,249.0159249305725,254.068359375,131.52191162109375,5e-06,445,1,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.208885058760643,2.4748666286468506,-2.4748666286468506,-0.208885058760643,2.4748666286468506,-2.4748666286468506,825.796875,5381.0,133.0,0.0,825.796875,5381.0,133.0,0.0,0.0,1294.125,1992.0,905.0,0.0,3,62,15.171875,0.0625,0.9375,6.75,8,6.75,8.0,8,8,3.68170440196991e-05,1.3802087511867285,46.112702399492264,7.834461282604025,0.0,0.0,0.0,46.112702399492264,0.0,996,5381,48.189496368169785,0.00010719336569309235,2.276069313287735,0.0036951452493667603,25.20955579727888,75.71092902496457,3.675930202007294e-05,1.3617634970948075e-05,0.45589957018949295,0.09290420415433528,271350,75.71092902496457,1792.0134087281263,,,,,,,
446,True,37224,0.07382061332464218,0.0013216666993685067,0.00033166440880449954,8.305671144626103e-06,-0.0008404693799093366,-0.016694518155418336,-0.017534987477120012,1.0,2326.5,1.0,0.0,-2.084489658474922,3.2048665061593056,4142506.9140625,0.1479175474960357,0.1479175474960357,0.3386238060874705,-0.016694518155418336,0.24045478748475427,0.0013216666993685067,0.00033166440880449954,8.305671144626103e-06,0.029280357412062585,1.7589441277086735,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.744140625,0.1584155381332239,249.0159249305725,254.068359375,131.70583724975586,5e-06,446,1,0.6875,1.0,0.0,0.6875,1.0,0.0,-0.10298344492912292,0.7245674133300781,-2.4748666286468506,-0.10298344492912292,0.7245674133300781,-2.4748666286468506,958.609375,3732.0,137.0,0.0,958.609375,3732.0,137.0,0.0,0.0,1274.9375,1885.0,826.0,0.0,3,62,18.171875,0.25,0.75,5.5,8,5.5,8.0,8,8,3.106147050857544e-05,1.6268515922129154,29.938127452507615,9.106346721280715,0.0,0.0,0.0,29.938127452507615,0.0,826,3732,31.997077256441116,7.785297930240631e-05,2.38014754652977,0.003704983741044998,26.15943180397153,60.5710942838341,3.558211028575897e-05,1.295929169917871e-05,0.2607706252256778,0.09150045752611642,285894,60.5710942838341,2359.987081134034,,,,,,,
447,True,28864,0.07113804668188095,0.0013399937051872257,-0.00015750399597891374,3.843788363155909e-06,0.0111699214176042,-0.0029894309845985845,0.00818049063673243,1.0,1804.0,1.0,0.0,-2.543156288564205,3.7253913208842278,4855706.2421875,0.0294435725081712,0.0294435725081712,0.2967849649587356,-0.0029894309845985845,0.07716054791431327,0.0013399937051872257,-0.00015750399597891374,3.843788363155909e-06,0.009831708739511669,2.131795112043619,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.865234375,0.1529376314829909,249.0159249305725,254.068359375,131.8914337158203,5e-06,447,1,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.22227692604064941,0.5400605201721191,-2.4748666286468506,-0.22227692604064941,0.5400605201721191,-2.4748666286468506,636.359375,3840.0,100.0,0.0,636.359375,3840.0,100.0,0.0,0.0,1182.6875,1755.0,783.0,0.0,3,62,11.390625,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.1186267733573914e-05,1.0838643610477448,30.896351160481572,6.267715348556521,0.0,0.0,0.0,30.896351160481572,0.0,900,3840,32.84098957851529,8.894875645637512e-05,2.0453804787248373,0.0037380848079919815,21.45408691652119,56.374416928738356,3.640912473201752e-05,1.6054444755546694e-05,0.40318449159667163,0.09214169043077673,232838,56.374416928738356,2065.1033987129777,,,,,,,
448,True,24896,0.06611005961894989,0.0015935409610392526,0.00025007587169056933,2.2407883534469875e-05,0.001705074515484739,-0.01445547299226746,-0.012750398280331865,1.0,1556.0,1.0,0.0,-2.3485835753381252,3.4717012494802475,3873135.5703125,0.12231033761054277,0.12231033761054277,0.2668620254982937,-0.01445547299226746,0.17877225277230374,0.0015935409610392526,0.00025007587169056933,2.2407883534469875e-05,0.029371445765718818,2.028681442141533,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.724609375,0.15371214331434996,249.0159249305725,254.068359375,131.56002044677734,5e-06,448,1,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.10895141959190369,1.6201815605163574,-2.4748666286468506,-0.10895141959190369,1.6201815605163574,-2.4748666286468506,873.78125,3413.0,118.0,0.0,873.78125,3413.0,118.0,0.0,0.0,1145.625,1718.0,795.0,0.0,3,62,19.71875,0.0,1.0,7.0625,8,7.0625,8.0,8,8,3.308616578578949e-05,1.2632576562464237,27.730627873912454,8.077384107891703,0.0,0.0,0.0,27.730627873912454,0.0,840,3413,29.71630303375423,8.246675133705139e-05,2.1788161247968674,0.0038021355867385864,24.039973109960556,55.96822873316705,4.011578857898712e-05,1.4709365325275786e-05,0.265694208305803,0.09300371825707028,258484,55.96822873316705,2309.2029697093226,,,,,,,
449,True,20440,0.06969284266233444,0.0008997181294034817,-0.0002860381715663607,2.612002617752296e-06,0.007596828552777879,-0.010315792867913842,-0.0027189642569283023,1.0,1277.5,1.0,0.0,-2.412720313295722,3.5861049368977547,4704879.335083008,0.0941850021481514,0.0941850021481514,0.27092630615030877,-0.010315792867913842,0.08344082561706229,0.0008997181294034817,-0.0002860381715663607,2.612002617752296e-06,0.023556889034807682,2.020724923349917,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.748046875,0.1508240523005142,249.0159249305725,254.068359375,131.35203552246094,5e-06,449,1,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.15002697706222534,0.7245674133300781,-2.4748666286468506,-0.15002697706222534,0.7245674133300781,-2.4748666286468506,674.5546875,3912.0,101.0,0.0,674.5546875,3912.0,101.0,0.0,0.0,1086.0,1570.0,788.0,0.0,3,62,12.421875,0.125,0.875,6.625,8,6.625,8.0,8,8,4.363618791103363e-05,1.1161432936787605,32.62114048935473,6.5951278732245555,0.0,0.0,0.0,32.62114048935473,0.0,1570,3912,34.76258124783635,8.223950862884521e-05,1.963326906785369,0.0036992207169532776,21.1816834397614,57.94003001227975,3.8642436265945435e-05,1.641537298238427e-05,0.40261030133116005,0.0939941843602265,225351,57.94003001227975,1944.6917783114657,,,,,,,
450,True,31184,0.06947807967662811,0.0010306304502591956,0.00020797959086849005,6.1308767271839315e-06,0.010286152406479232,-0.009251132665667683,0.0010350200755055994,1.0,1949.0,1.0,0.0,-2.1442273408174515,3.2952884137630463,4468074.59375,0.08795470930635929,0.08795470930635929,0.30930607405320254,-0.009251132665667683,0.21325374188516663,0.0010306304502591956,0.00020797959086849005,6.1308767271839315e-06,0.01879226602613926,1.820123866200447,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.767578125,0.1523512621040332,249.0159249305725,254.068359375,131.56208038330078,5e-06,450,1,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.2384038269519806,0.7245674133300781,-2.4748666286468506,-0.2384038269519806,0.7245674133300781,-2.4748666286468506,725.3125,6583.0,69.0,0.0,725.3125,6583.0,69.0,0.0,0.0,1222.25,1860.0,891.0,0.0,3,62,14.078125,0.25,0.75,5.6875,8,5.6875,8.0,8,8,5.965679883956909e-05,0.7987522874027491,52.3844283670187,7.026735429652035,0.0,0.0,0.0,52.3844283670187,0.0,1529,6583,54.524463038891554,8.285790681838989e-05,2.160115821287036,0.003729879856109619,23.38518183119595,80.10575701482594,3.707781434059143e-05,1.4962131575164545e-05,0.5872949487170568,0.09380789220177446,249288,80.10575701482594,1555.9930352687502,,,,,,,
451,True,33872,0.07507020980119705,0.0017866353118733969,4.6028561428101966e-05,9.829536338656908e-06,0.005426027870271355,-0.009135197731666267,-0.0037091696285642684,1.0,2117.0,1.0,0.0,-2.1685585975646973,3.24275428801775,4235136.0390625,0.08386789727956057,0.08386789727956057,0.32855757712785083,-0.009135197731666267,0.08735723073281493,0.0017866353118733969,4.6028561428101966e-05,9.829536338656908e-06,0.018187327543273568,1.8539867736399174,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.84765625,0.15530847137126078,249.0159249305725,254.068359375,131.36402893066406,5e-06,451,1,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.19942796230316162,1.20761239528656,-2.4748666286468506,-0.19942796230316162,1.20761239528656,-2.4748666286468506,807.7109375,3635.0,113.0,0.0,807.7109375,3635.0,113.0,0.0,0.0,1254.8125,1896.0,795.0,0.0,3,62,16.71875,0.1875,0.8125,5.6875,8,5.6875,8.0,8,8,5.5672600865364075e-05,1.2664866857230663,30.032766861841083,7.668604197941022,0.0,0.0,0.0,30.032766861841083,0.0,1103,3635,31.950021736323833,8.423067629337311e-05,2.2103466615080833,0.003640631213784218,24.470070926472545,58.66389048099518,3.880821168422699e-05,1.3790113043352606e-05,0.309033260819289,0.09268860932062342,264003,58.66389048099518,2250.1320474604963,,,,,,,
452,True,32392,0.07306569814682007,0.0012092295983165968,-5.5031782608239155e-05,9.855540042735811e-06,0.0016415853388025425,-0.004402238919283263,-0.002760653784207534,1.0,2024.5,1.0,0.0,-1.8815984912216663,3.121802806854248,4004672.65625,0.04088025516830385,0.04088025516830385,0.26601193825957303,-0.004402238919283263,0.1283705346991297,0.0012092295983165968,-5.5031782608239155e-05,9.855540042735811e-06,0.01122043700888753,1.6132328361272812,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.642578125,0.16008543653530277,249.0159249305725,254.068359375,131.42504119873047,5e-06,452,1,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.11855664849281311,0.935412585735321,-2.4748666286468506,-0.11855664849281311,0.935412585735321,-2.4748666286468506,1035.8359375,5605.0,122.0,0.0,1035.8359375,5605.0,122.0,0.0,0.0,1249.9375,2021.0,786.0,0.0,3,62,21.296875,0.125,0.875,6.4375,8,6.4375,8.0,8,8,6.021559238433838e-05,1.2750209923833609,49.75814581103623,9.689168202166911,0.0,0.0,0.0,49.75814581103623,0.0,888,5605,51.80666475370526,8.268654346466064e-05,2.4167134445160627,0.003622477874159813,26.82312492094934,81.08013795688748,3.626011312007904e-05,1.2381195759640347e-05,0.39073713677589256,0.09167823022482591,292579,81.08013795688748,1804.258153554032,,,,,,,
453,True,20008,0.07406146079301834,0.0021448198276630137,-6.842549100838369e-05,1.3754516885455814e-05,-0.0013734831109104562,-0.018574270099634305,-0.019947753244196065,1.0,1250.5,1.0,0.0,-2.2396864742040634,3.33606019616127,3535015.84375,0.16961511969566345,0.16961511969566345,0.22197309996048986,-0.018574270099634305,0.183800785082405,0.0021448198276630137,-6.842549100838369e-05,1.3754516885455814e-05,0.052293906919658184,1.8945765867829323,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,1.14453125,0.1577793653895667,249.0159249305725,254.068359375,131.59489059448242,5e-06,453,1,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.1856267750263214,0.935412585735321,-2.4748666286468506,-0.1856267750263214,0.935412585735321,-2.4748666286468506,1116.5390625,5317.0,117.0,0.0,1116.5390625,5317.0,117.0,0.0,0.0,1113.5625,1643.0,819.0,0.0,3,62,20.578125,0.1875,0.8125,5.875,8,5.875,8.0,8,8,2.9772520065307617e-05,1.34843048453331,41.166067752987146,10.406911210433464,0.0,0.0,0.0,41.166067752987146,0.0,867,5317,43.11072497628629,8.20402055978775e-05,2.3786498848348856,0.0037124641239643097,26.47713305428624,71.99938707612455,3.6053359508514404e-05,1.3005517980067856e-05,0.3016486840353932,0.09275478994540692,285453,71.99938707612455,1982.329375236154,,,,,,,
454,True,30096,0.07680823653936386,0.0007672633219044656,0.00011478208881499086,8.947992682806216e-06,0.00038036200567148626,0.0,0.00038036200567148626,1.0,1881.0,1.0,0.0,-1.8707210429711267,3.2636271715164185,5293157.578125,0.0,0.0,0.32392633683945327,0.0,0.0,0.0007672633219044656,0.00011478208881499086,8.947992682806216e-06,0.0,1.5633031618781388,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.638671875,0.1499550683129053,249.0159249305725,254.068359375,131.74594497680664,5e-06,454,1,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.042706649750471115,1.20761239528656,-0.7245674133300781,-0.042706649750471115,1.20761239528656,-0.7245674133300781,596.578125,6954.0,146.0,0.0,596.578125,6954.0,146.0,0.0,0.0,1173.3125,1949.0,781.0,0.0,3,62,10.453125,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,3.238394856452942e-05,1.5345126017928123,57.7721904926002,5.671791364948149,0.0,0.0,0.0,57.7721904926002,0.0,967,6954,59.78807020932436,9.231269359588623e-05,2.0323331970721483,0.005487719550728798,21.495643066242337,83.35221288539469,3.667362034320831e-05,2.422342284008015e-05,0.7829557922700343,0.09488423130950155,226546,83.35221288539469,1358.968119487661,,,,,,,
455,True,33296,0.07861663401126862,0.0015232037203531945,0.00030732221603102516,0.0,0.009254855598555878,-0.020986312731110957,-0.01173145709617529,1.0,2081.0,1.0,0.0,-2.4847187995910645,3.685386322438717,4610014.9765625,0.19332326739095151,0.19332326739095151,0.4082928018986701,-0.020986312731110957,0.2357133177555101,0.0015232037203531945,0.00030732221603102516,0.0,0.06462603440741077,2.052671894431114,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.947265625,0.1536102091717595,249.0159249305725,254.068359375,131.50091552734375,5e-06,455,1,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.2612638473510742,0.5400605201721191,-2.4748666286468506,-0.2612638473510742,0.5400605201721191,-2.4748666286468506,611.1015625,3872.0,99.0,0.0,611.1015625,3872.0,99.0,0.0,0.0,1241.375,1593.0,786.0,0.0,3,62,11.234375,0.1875,0.8125,6.125,8,6.125,8.0,8,8,3.3721327781677246e-05,1.0262315087020397,30.676703901961446,5.801348290435271,0.0,0.0,0.0,30.676703901961446,0.0,930,3872,32.65712660737336,8.876994252204895e-05,2.046890899538994,0.003726499155163765,21.85386062413454,56.5913466271013,3.5392120480537415e-05,1.571586666145306e-05,0.4174981987877086,0.09216488326073011,237117,56.5913466271013,2094.9934409799494,,,,,,,
456,True,41344,0.06756968796253204,0.001588701084983768,0.0004884520744781184,7.167446028688573e-06,0.005067434261491144,-0.01278890436515212,-0.007721470115939155,1.0,2584.0,1.0,0.0,-0.9038150403648615,2.237446192651987,5018856.6953125,0.1156706225592643,0.1156706225592643,0.357748085601843,-0.01278890436515212,0.20901518286866538,0.001588701084983768,0.0004884520744781184,7.167446028688573e-06,0.03603293118067086,0.7774582421407104,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.947265625,0.15265110882923116,249.0159249305725,254.068359375,131.44818115234375,5e-06,456,1,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.1347496062517166,0.5400605201721191,-2.4748666286468506,-0.1347496062517166,0.5400605201721191,-2.4748666286468506,687.65625,2816.0,98.0,0.0,687.65625,2816.0,98.0,0.0,0.0,1274.1875,1960.0,828.0,0.0,3,62,14.84375,0.125,0.875,6.625,8,6.625,8.0,8,8,3.247708082199097e-05,1.0759050343185663,22.427814543247223,6.595108768262435,0.0,0.0,0.0,22.427814543247223,0.0,1214,2659,24.58082051202655,8.153356611728668e-05,2.120619013905525,0.0036395061761140823,23.466164933517575,50.2017241474241,3.763847053050995e-05,1.4493326494982727e-05,0.2792640367192291,0.09344751004921062,251116,50.2017241474241,2501.069477838691,,,,,,,
457,True,37160,0.07197021692991257,0.0007436259711539606,0.00010629437292664079,1.9269937411081628e-05,0.0064545163259026594,-0.006094656375353225,0.000359859608579427,1.0,2322.5,1.0,0.0,-1.4157023176085204,2.6174009293317795,5016526.2421875,0.05415573948994279,0.05415573948994279,0.31987453563613966,-0.006094656375353225,0.2344508121542559,0.0007436259711539606,0.00010629437292664079,1.9269937411081628e-05,0.02349649660754949,1.2247988157905638,0.0,1.0,0.2,0.181269246922,0.22140275816,3.0,0.978515625,0.15355495120023394,249.0159249305725,254.068359375,131.6027374267578,5e-06,457,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.0980076938867569,2.4748666286468506,-2.4748666286468506,-0.0980076938867569,2.4748666286468506,-2.4748666286468506,635.8125,3746.0,140.0,0.0,635.8125,3746.0,140.0,0.0,0.0,1235.125,1863.0,783.0,0.0,3,62,11.546875,0.125,0.875,6.5,8,6.5,8.0,8,8,3.2918527722358704e-05,1.6258323322981596,28.78782975487411,6.06914156084531,0.0,0.0,0.0,28.78782975487411,0.0,962,3746,30.740396654233336,8.91517847776413e-05,2.0612547751516104,0.00379934161901474,22.116103064268827,54.95381305553019,3.799237310886383e-05,1.5864964168259313e-05,0.3777203953385596,0.09235052223262413,239480,54.95381305553019,2178.9206852489765,,,,,,,
