step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
349,True,24248,0.05963507294654846,0.002380426365562016,0.0001833317039654503,1.32681307150051e-05,0.005979330511763692,-0.032342050602892414,-0.026362720411270857,1.0,1515.5,1.0,0.0,-1.264177144272253,2.59144738689065,5273660.953125,0.2907221494242549,0.2907221494242549,0.25278069514005547,-0.032342050602892414,0.3412943071060014,0.002380426365562016,0.0001833317039654503,1.32681307150051e-05,0.09365428099408746,1.0567159203346819,0.0,1.0,0.2,0.2,0.2,3.0,0.9765625,0.1520869317434984,247.15158796310425,254.064453125,131.0551986694336,5e-06,349,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.35775330662727356,1.20761239528656,-2.4748666286468506,-0.35775330662727356,1.20761239528656,-2.4748666286468506,923.3359375,8192.0,129.0,0.0078125,923.3359375,8192.0,129.0,0.0078125,0.0,1135.25,1751.0,781.0,0.0,3,62,19.8984375,0.0,1.0,6.9375,8,6.9375,8.0,8,8,6.173830479383469e-05,1.399697338230908,71.90476842969656,8.822460017014237,0.0,0.0,0.0,71.90476842969656,0.0,1082,8192,74.07893440593034,9.315274655818939e-05,2.2121470253914595,0.004082479514181614,25.109764208085835,101.46380118560046,4.02648001909256e-05,1.549333968698786e-05,0.6267942701475656,0.09529358444656653,263499,101.46380118560046,1298.4877213401464,,,,,,,
350,True,46640,0.06275936216115952,0.0,-0.0008239109884016216,0.0,0.0,0.0,0.0,1.0,2915.0,1.0,0.0,-1.594423346221447,2.863653242588043,5077259.1015625,0.0,0.0,0.5562071509771955,0.0,0.0,0.0,-0.0008239109884016216,0.0,0.0,1.3150277314707637,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.149957818879611,247.15158796310425,254.064453125,130.68047714233398,5e-06,350,1,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.296875,1749.0,91.0,0.0,296.296875,1749.0,91.0,0.0,0.0,1334.6875,1990.0,859.0,0.0,3,29,6.625,0.1875,0.8125,6.5,8,6.5,8.0,8,8,5.6128017604351044e-05,0.9646467957645655,14.579024884849787,3.015851652555284,0.0,0.0,0.0,14.579024884849787,0.0,1484,1749,17.05607045069337,8.6221843957901e-05,1.8575432691723108,0.003970394842326641,19.291591620072722,38.24119986128062,3.84841114282608e-05,1.9018397834545096e-05,0.4497197292277954,0.09240772740806799,208766,38.24119986128062,2729.595315488211,,,,,,,
351,True,30792,0.06269706040620804,0.0015801873933014576,-3.481159615148499e-05,3.0336859708768316e-06,0.003511466522468254,-0.016623277100734413,-0.01311181069468148,1.0,1924.5,1.0,0.0,-1.7761072404682636,3.1166174486279488,4754828.8984375,0.16402241587638855,0.16402241587638855,0.32913444050868,-0.016623277100734413,0.13379779645529438,0.0015801873933014576,-3.481159615148499e-05,3.0336859708768316e-06,0.038577080238610506,1.4716314002871513,0.0,1.0,0.2,0.2,0.2,3.0,0.96875,0.1535620200124375,247.15158796310425,254.064453125,130.9051055908203,5e-06,351,1,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.12906304001808167,0.935412585735321,-2.4748666286468506,-0.12906304001808167,0.935412585735321,-2.4748666286468506,685.3125,3981.0,23.0,0.0,685.3125,3981.0,23.0,0.0,0.0,1199.0,1803.0,797.0,0.0,3,62,15.65625,0.125,0.875,6.3125,8,6.3125,8.0,8,8,3.342609852552414e-05,0.1607881300151348,35.052505265921354,6.449912585034326,0.0,0.0,0.0,35.052505265921354,0.0,1282,3981,37.257202536799014,8.656643331050873e-05,2.045161174610257,0.0037772106006741524,22.384046013467014,61.71995817683637,3.928970545530319e-05,1.5660596539993668e-05,0.42472871108982,0.09280592230864627,241192,61.71995817683637,1953.9222572781964,,,,,,,
352,True,29472,0.061805929988622665,0.0013994838409416843,-3.8428099855991604e-05,1.7854629732028116e-05,0.005961821705568582,-0.02765537034429144,-0.021693548478651792,1.0,1842.0,1.0,0.0,-2.051495309919119,3.49570769071579,5812193.03125,0.26173601229675114,0.26173601229675114,0.30384233617312373,-0.02765537034429144,0.3463812607277872,0.0013994838409416843,-3.8428099855991604e-05,1.7854629732028116e-05,0.0745734060765244,1.6421991661190987,0.0,1.0,0.2,0.2,0.2,3.0,0.94140625,0.15295090890810925,247.15158796310425,254.064453125,131.05890655517578,5e-06,352,1,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.25317198038101196,1.20761239528656,-2.4748666286468506,-0.25317198038101196,1.20761239528656,-2.4748666286468506,736.7421875,3327.0,112.0,0.0,736.7421875,3327.0,112.0,0.0,0.0,1177.875,1997.0,789.0,0.0,3,62,17.015625,0.0625,0.9375,6.625,8,6.625,8.0,8,8,3.290735185146332e-05,1.2168026138097048,26.994886002503335,6.814276116288966,0.0,0.0,0.0,26.994886002503335,0.0,1997,3108,29.36574089433998,8.118525147438049e-05,2.0977775463834405,0.003734978847205639,23.117968154139817,54.615248137153685,4.313420504331589e-05,1.524039501697728e-05,0.31139773808192717,0.09433171674388163,245071,54.615248137153685,2243.6133530379675,,,,,,,
353,True,32192,0.05907449498772621,0.0011410504666855559,-0.00020315695496719854,5.901496479054913e-06,0.0017174623790197074,-0.00821453845128417,-0.006497076101368293,1.0,2012.0,1.0,0.0,-1.5857521609868854,2.8542325161397457,5668768.7734375,0.07648083521053195,0.07648083521053195,0.33931726169956966,-0.00821453845128417,0.13215784414578177,0.0011410504666855559,-0.00020315695496719854,5.901496479054913e-06,0.01764286181423813,1.335535058286041,0.0,1.0,0.2,0.2,0.2,3.0,0.75390625,0.15510467227603958,247.15158796310425,254.064453125,131.26994705200195,5e-06,353,1,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.14168302714824677,0.7245674133300781,-2.4748666286468506,-0.14168302714824677,0.7245674133300781,-2.4748666286468506,694.1875,2929.0,70.0,0.0,694.1875,2929.0,70.0,0.0,0.0,1231.9375,1906.0,871.0,0.0,3,62,16.359375,0.1875,0.8125,6.125,8,6.125,8.0,8,8,3.36403027176857e-05,0.8177876016125083,23.485823469236493,6.402219545139815,0.0,0.0,0.0,23.485823469236493,0.0,1660,2929,25.833425558172166,8.735433220863342e-05,2.0887320218607783,0.0036270199343562126,22.69012967683375,50.64597260765731,4.1985884308815e-05,1.471145083375062e-05,0.2907336089647538,0.09203277985606524,246544,50.64597260765731,2433.9941293054,,,,,,,
354,True,21632,0.07039541006088257,0.0006285584622673923,0.00012376964161830983,1.5420157524204114e-05,0.006446303026677924,-0.017437489790609106,-0.010991186805767938,1.0,1352.0,1.0,0.0,-1.8373640775680542,3.084031291306019,5437493.578125,0.1649113402236253,0.1649113402236253,0.29524606931240427,-0.017437489790609106,0.27903911731723285,0.0006285584622673923,0.00012376964161830983,1.5420157524204114e-05,0.04914531123358756,1.5704942531883717,0.0,1.0,0.2,0.2,0.2,3.0,0.82421875,0.15146257210953712,247.15158796310425,254.064453125,131.42942810058594,5e-06,354,1,0.75,1.0,0.0,0.75,1.0,0.0,-0.1598326712846756,1.20761239528656,-2.4748666286468506,-0.1598326712846756,1.20761239528656,-2.4748666286468506,637.0546875,3914.0,130.0,0.0,637.0546875,3914.0,130.0,0.0,0.0,1094.6875,1800.0,786.0,0.0,3,62,14.609375,0.1875,0.8125,6.0,8,6.0,8.0,8,8,3.3574178814888e-05,1.3802885711193085,28.396478505805135,5.701305926661007,0.0,0.0,0.0,28.396478505805135,0.0,819,3364,30.524982646107674,9.271502494812012e-05,1.942123650573194,0.0036401506513357162,20.753931175917387,53.2539128633216,4.027411341667175e-05,1.6422003903834724e-05,0.37434215869060095,0.09362830592348469,221663,53.2539128633216,2081.189795094563,,,,,,,
355,True,20584,0.05377507954835892,0.0008088961449175258,-9.075929699520202e-05,5.676418822986307e-06,-0.0012518443836597726,-0.015041433769511059,-0.016293278196826577,1.0,1286.5,1.0,0.0,-1.556533481925726,2.89800588786602,5723655.15625,0.14059041813015938,0.14059041813015938,0.21455931615497575,-0.015041433769511059,0.28098963707935887,0.0008088961449175258,-9.075929699520202e-05,5.676418822986307e-06,0.03551490884274244,1.272733561694622,0.0,1.0,0.2,0.2,0.2,3.0,0.671875,0.1555825928223672,247.15158796310425,254.064453125,131.6391372680664,5e-06,355,1,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.16915205121040344,1.6201815605163574,-1.6201815605163574,-0.16915205121040344,1.6201815605163574,-1.6201815605163574,964.6640625,7137.0,104.0,0.0,964.6640625,7137.0,104.0,0.0,0.0,1112.8125,1896.0,795.0,0.0,3,62,20.625,0.25,0.75,5.125,8,5.125,8.0,8,8,3.312714397907257e-05,1.1772396666929126,58.86205433681607,8.839063556675683,0.0,0.0,0.0,58.86205433681607,0.0,1072,7137,61.043117417022586,8.486863225698471e-05,2.236439924687147,0.00400235690176487,24.99878274835646,88.31183676421642,4.0656886994838715e-05,1.5051150929669294e-05,0.49436832298341055,0.09400972013205798,265917,88.31183676421642,1505.5569544429882,,,,,,,
356,True,34840,0.06001981720328331,0.0010446626401972026,0.0001856541232427844,9.633997024138807e-06,0.001996817300096154,-0.008379877544939518,-0.006383060070220381,1.0,2177.5,1.0,0.0,-1.3660571724176407,2.7717783115804195,5693700.84375,0.07789755240082741,0.07789755240082741,0.42312160766011364,-0.008379877544939518,0.10422425315174397,0.0010446626401972026,0.0001856541232427844,9.633997024138807e-06,0.01967805763706565,1.1191474366933107,0.0,1.0,0.2,0.2,0.2,3.0,0.814453125,0.14791640911135667,247.15158796310425,254.064453125,130.92914581298828,5e-06,356,1,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.11040778458118439,2.4748666286468506,-2.4748666286468506,-0.11040778458118439,2.4748666286468506,-2.4748666286468506,585.21875,3185.0,99.0,0.0,585.21875,3185.0,99.0,0.0,0.0,1221.8125,1820.0,872.0,0.0,3,62,14.03125,0.125,0.875,6.3125,8,6.3125,8.0,8,8,5.593057721853256e-05,1.1314406646415591,24.301325974985957,5.348993784835329,0.0,0.0,0.0,24.301325974985957,0.0,1820,3185,26.75448086578399,8.44290480017662e-05,1.9818802112713456,0.003706224262714386,22.178198910318315,50.968849662691355,4.217401146888733e-05,1.602345120066747e-05,0.35716453337138876,0.09588499312718683,231300,50.968849662691355,2269.032963572151,,,,,,,
357,True,35320,0.06452908366918564,0.0012469261910155183,-6.763676788068551e-05,0.0,0.009463767128181644,-0.011904847211553715,-0.002441080199787393,1.0,2207.5,1.0,0.0,-1.7487622839398682,3.2291242368519306,5411124.6875,0.1080921187531203,0.1080921187531203,0.37331808682072776,-0.011904847211553715,0.24314437556782154,0.0012469261910155183,-6.763676788068551e-05,0.0,0.02552707155700773,1.4375486400094815,0.0,1.0,0.2,0.2,0.2,3.0,0.87109375,0.15339171085270867,247.15158796310425,254.064453125,130.8420753479004,5e-06,357,1,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.223832368850708,0.935412585735321,-2.4748666286468506,-0.223832368850708,0.935412585735321,-2.4748666286468506,560.3046875,3170.0,137.0,0.0,560.3046875,3170.0,137.0,0.0,0.0,1259.3125,1928.0,874.0,0.0,3,61,11.640625,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,6.188824772834778e-05,1.4682088373228908,26.540116827003658,5.407558989303652,0.0,0.0,0.0,26.540116827003658,0.0,1308,3170,28.80984199885279,0.00013092998415231705,1.9997704066336155,0.003879876807332039,21.387496608309448,52.235658512450755,4.2844563722610474e-05,1.6658194792569003e-05,0.4017044576590972,0.09182690645057318,232911,52.235658512450755,2229.425325847897,,,,,,,
358,True,31512,0.060233935713768005,0.001314104301854968,0.00029274500911924406,3.1930110253597377e-06,0.011770438228268176,-0.018799329118337482,-0.0070288904826156795,1.0,1969.5,1.0,0.0,-0.9440618489461485,2.406035277992487,5813562.7109375,0.1601199503056705,0.1601199503056705,0.3467214576953759,-0.018799329118337482,0.2869208029874886,0.001314104301854968,0.00029274500911924406,3.1930110253597377e-06,0.06426830857526511,0.8233340317383409,0.0,1.0,0.2,0.2,0.2,3.0,0.986328125,0.1510789858554784,247.15158796310425,254.064453125,130.8043327331543,5e-06,358,1,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.32499751448631287,1.20761239528656,-2.4748666286468506,-0.32499751448631287,1.20761239528656,-2.4748666286468506,567.4765625,4564.0,131.0,0.0,567.4765625,4564.0,131.0,0.0,0.0,1189.8125,1892.0,787.0,0.0,3,61,12.109375,0.0,1.0,7.4375,8,7.4375,8.0,8,8,5.230400711297989e-05,1.5238232063129544,34.54257353488356,5.2638619588906295,0.0,0.0,0.0,34.54257353488356,0.0,1892,4564,36.86685066483915,9.403005242347717e-05,1.9534408748149872,0.00376319233328104,21.155319371260703,60.010579597204924,3.787688910961151e-05,1.6730281164973747e-05,0.5075491920762029,0.09405164814082728,224933,60.010579597204924,1874.1112109711783,,,,,,,
359,True,32328,0.058783482760190964,0.0019397158357605804,-0.00022832919103166205,3.3703624922054587e-06,0.009807401685975492,-0.02110878736129962,-0.011301385937258601,1.0,2020.5,1.0,0.0,-1.163302555680275,2.5306876823306084,5334409.0546875,0.1956477165222168,0.1956477165222168,0.38881326094115604,-0.02110878736129962,0.15718790182291284,0.0019397158357605804,-0.00022832919103166205,3.3703624922054587e-06,0.05338532873429358,0.9993506148457527,0.0,1.0,0.2,0.2,0.2,3.0,1.44140625,0.1536998496027485,247.15158796310425,254.064453125,130.89124298095703,5e-06,359,1,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.45591703057289124,0.935412585735321,-2.4748666286468506,-0.45591703057289124,0.935412585735321,-2.4748666286468506,641.234375,4037.0,96.0,0.0,641.234375,4037.0,96.0,0.0,0.0,1217.75,1871.0,835.0,0.0,3,62,15.859375,0.1875,0.8125,5.6875,8,5.6875,8.0,8,8,3.2168813049793243e-05,1.0774514386430383,33.17652421351522,5.862908290597261,0.0,0.0,0.0,33.17652421351522,0.0,1079,4037,35.49359624367207,9.535904973745346e-05,2.044309316202998,0.003872719593346119,22.028983336873353,59.60991914849728,4.134979099035263e-05,1.6275350255709682e-05,0.43243739179405044,0.09257820271852638,237950,59.60991914849728,1995.8926584620147,,,,,,,
360,True,23512,0.06333432346582413,0.000811804347904399,0.00014518370971927652,0.0,0.008236311201471835,-0.003899938936228864,0.0043363724835217,1.0,1469.5,1.0,0.0,-0.9935686774551868,2.5626495629549026,6344486.8828125,0.02943088475149125,0.02943088475149125,0.3102145254868841,-0.003899938936228864,0.07096862145803116,0.000811804347904399,0.00014518370971927652,0.0,0.013295795011799783,0.805799650028348,0.0,1.0,0.2,0.2,0.2,3.0,1.017578125,0.1473196137611164,247.15158796310425,254.064453125,131.01166915893555,5e-06,360,1,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.13779959082603455,0.35355237126350403,-2.4748666286468506,-0.13779959082603455,0.35355237126350403,-2.4748666286468506,432.1484375,2780.0,120.0,0.0,432.1484375,2780.0,120.0,0.0,0.0,1108.3125,1749.0,787.0,0.0,3,62,9.25,0.0625,0.9375,7.375,8,7.375,8.0,8,8,3.3972784876823425e-05,1.3913178322836757,21.218604288995266,4.243933611403918,0.0,0.0,0.0,21.218604288995266,0.0,1024,2780,23.509141633287072,8.98316502571106e-05,1.7771925684064627,0.005024933256208897,18.508074233308434,43.830360039137304,3.871601074934006e-05,2.5484119790692196e-05,0.4250048202709405,0.0938643275060145,197179,43.830360039137304,2249.3426910471826,,,,,,,
361,True,19704,0.06572745740413666,0.00027196148403163534,2.9351375815167557e-05,0.0,0.004795609653228894,-0.005162626621313393,-0.0003670169389806688,1.0,1231.5,1.0,0.0,-0.8748239986598492,2.299670487642288,5921107.140625,0.045761566841974854,0.045761566841974854,0.3184553696785699,-0.005162626621313393,0.11223183485339416,0.00027196148403163534,2.9351375815167557e-05,0.0,0.01680650352500379,0.6920725032687187,0.0,1.0,0.2,0.2,0.2,3.0,0.7109375,0.14335578771578444,247.15158796310425,254.064453125,131.1883201599121,5e-06,361,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.07202447205781937,0.35355237126350403,-2.4748666286468506,-0.07202447205781937,0.35355237126350403,-2.4748666286468506,361.34375,2226.0,99.0,0.0,361.34375,2226.0,99.0,0.0,0.0,1049.1875,1716.0,783.0,0.0,3,61,8.578125,0.125,0.875,6.9375,8,6.9375,8.0,8,8,3.93986701965332e-05,1.10662005469203,16.727584149688482,3.547822361055296,0.0,0.0,0.0,16.727584149688482,0.0,1482,2226,18.991958539001644,8.682161569595337e-05,1.6816362766548991,0.00373269896954298,17.290261688642204,38.001169671304524,4.0570273995399475e-05,2.0674274816353436e-05,0.4106191848785273,0.09576545676851698,180548,38.001169671304524,2375.55845730106,,,,,,,
362,True,27056,0.06480966508388519,0.0006391588758560829,0.00029289432816881344,4.192379947198788e-06,0.007308355634449981,0.0,0.007308355634449981,1.0,1691.0,1.0,0.0,-1.8822597828693688,3.383359294384718,5917114.15625,0.0,0.0,0.44146252547904646,0.0,0.0,0.0006391588758560829,0.00029289432816881344,4.192379947198788e-06,0.0,1.61384009802714,0.0,1.0,0.2,0.2,0.2,3.0,0.568359375,0.14846244929814859,247.15158796310425,254.064453125,130.75726699829102,5e-06,362,1,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.1457485407590866,0.935412585735321,-1.20761239528656,-0.1457485407590866,0.935412585735321,-1.20761239528656,438.3828125,2599.0,120.0,0.0,438.3828125,2599.0,120.0,0.0,0.0,1129.875,1668.0,798.0,0.0,3,62,10.984375,0.25,0.75,5.5625,8,5.5625,8.0,8,8,3.3680349588394165e-05,1.205911347642541,19.365116991102695,4.035029687722272,0.0,0.0,0.0,19.365116991102695,0.0,1031,2599,21.600080408155918,9.40198078751564e-05,1.8196398681029677,0.0037505878135561943,18.813499433919787,42.291464355774224,4.130508750677109e-05,1.8684088202753823e-05,0.38493896972458996,0.09372213111643488,200737,42.291464355774224,2373.2566731588304,,,,,,,
363,True,17784,0.06360893696546555,0.0016656407660775585,-0.00012077034948632104,1.0782182016555453e-05,0.005222063162364066,-0.02956732560414821,-0.02434526226716116,1.0,1111.5,1.0,0.0,-1.7052579275332391,3.0276480801403522,4866191.2421875,0.2729437556117773,0.2729437556117773,0.2508130884767066,-0.02956732560414821,0.2283203068429609,0.0016656407660775585,-0.00012077034948632104,1.0782182016555453e-05,0.04927963810041547,1.4289454226382077,0.0,1.0,0.2,0.2,0.2,3.0,1.29296875,0.1520951511429664,247.15158796310425,254.064453125,130.86110305786133,5e-06,363,1,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.2645593583583832,2.4748666286468506,-2.4748666286468506,-0.2645593583583832,2.4748666286468506,-2.4748666286468506,742.4296875,3779.0,117.0,0.0,742.4296875,3779.0,117.0,0.0,0.0,1100.4375,1759.0,787.0,0.0,3,62,17.703125,0.125,0.875,5.9375,8,5.9375,8.0,8,8,3.355834633111954e-05,1.3299674531444907,31.229916220530868,6.898573220852995,0.0,0.0,0.0,31.229916220530868,0.0,958,3779,33.503572505898774,8.5415318608284e-05,2.018211874179542,0.0037247641012072563,22.103011207655072,57.66265325341374,4.2197294533252716e-05,1.5790459420007276e-05,0.3525541402899977,0.09370169279212111,235887,57.66265325341374,2045.4053593695417,,,,,,,
364,True,34144,0.0599253885447979,0.001177596708657802,-0.0001028914325615915,4.517854449659353e-06,0.009141358226770535,0.0,0.009141358226770535,1.0,2134.0,1.0,0.0,-1.8525222572498024,3.0889493823051453,4445330.3984375,0.0,0.0,0.4082383646729383,0.0,0.0,0.001177596708657802,-0.0001028914325615915,4.517854449659353e-06,0.0,1.5355336503125727,0.0,1.0,0.2,0.2,0.2,3.0,0.87890625,0.1494327789166781,247.15158796310425,254.064453125,131.00537490844727,5e-06,364,1,0.625,1.0,0.0,0.625,1.0,0.0,-0.3412665128707886,0.935412585735321,-2.4748666286468506,-0.3412665128707886,0.935412585735321,-2.4748666286468506,569.875,8192.0,121.0,0.0078125,569.875,8192.0,121.0,0.0078125,0.0,1237.125,1727.0,781.0,0.0,3,62,11.4765625,0.3125,0.6875,5.0,8,5.0,8.0,8,8,6.337836384773254e-05,1.3822967996820807,68.94323199428618,5.490155149913335,0.0,0.0,0.0,68.94323199428618,0.0,932,8192,71.12771563977003,8.60830768942833e-05,2.0392061164602637,0.0037960847839713097,21.985755329951644,95.18973802030087,3.8390979170799255e-05,1.6412237064070758e-05,0.9751002911791241,0.09505462839803387,231296,95.18973802030087,1214.920877031262,,,,,,,
365,True,33176,0.0599663108587265,0.0005007569270674139,0.0001648854895393015,0.0,0.006098673271480948,-0.010710791684687138,-0.004612118529621512,1.0,2073.5,1.0,0.0,-0.8631707320455462,2.323252484202385,5745502.7109375,0.09929854422807693,0.09929854422807693,0.4424396937197599,-0.010710791684687138,0.12285383533832596,0.0005007569270674139,0.0001648854895393015,0.0,0.025138074066489935,0.7059433097601868,0.0,1.0,0.2,0.2,0.2,3.0,0.580078125,0.1504413179698818,247.15158796310425,254.064453125,130.8269920349121,5e-06,365,1,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.1389385312795639,1.6201815605163574,-2.4748666286468506,-0.1389385312795639,1.6201815605163574,-2.4748666286468506,481.171875,4221.0,102.0,0.0,481.171875,4221.0,102.0,0.0,0.0,1172.875,1640.0,874.0,0.0,3,61,10.28125,0.125,0.875,6.5625,8,6.5625,8.0,8,8,5.556177347898483e-05,1.1055643605068326,33.33267401624471,4.329390338229132,0.0,0.0,0.0,33.33267401624471,0.0,1633,4221,35.795316328294575,0.0001706751063466072,1.8771323012188077,0.003750314936041832,19.992327705025673,57.69968113582581,5.726329982280731e-05,1.771372739229462e-05,0.5811871460999282,0.09442904101222226,211718,57.69968113582581,1834.6548527851742,,,,,,,
366,True,38608,0.05680440738797188,0.0011702342817443423,-0.0001629502885407419,0.0,0.012327436445048079,-0.007162837093346752,0.00516459924983792,1.0,2413.0,1.0,0.0,-2.4204438030719757,3.62478119879961,4993677.515625,0.07222649664618075,0.07222649664618075,0.42391885869229917,-0.007162837093346752,0.2369618292841693,0.0011702342817443423,-0.0001629502885407419,0.0,0.02478657799656503,2.062824532389641,0.0,1.0,0.2,0.2,0.2,3.0,0.91796875,0.1521475611415664,247.15158796310425,254.064453125,130.80622100830078,5e-06,366,1,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.24986888468265533,0.5400605201721191,-2.4748666286468506,-0.24986888468265533,0.5400605201721191,-2.4748666286468506,479.46875,2991.0,23.0,0.0,479.46875,2991.0,23.0,0.0,0.0,1296.5,1854.0,917.0,0.0,3,62,10.484375,0.125,0.875,6.75,8,6.75,8.0,8,8,5.805306136608124e-05,0.17674103938043118,23.638470617122948,4.632169574186264,0.0,0.0,0.0,23.638470617122948,0.0,1250,2991,25.80193931888789,9.430479258298874e-05,1.9559120927006006,0.0037797484546899796,20.98057462554425,48.77341992408037,4.016142338514328e-05,1.662714211737423e-05,0.42041874664159373,0.09229370689211984,227324,48.77341992408037,2330.4086565371827,,,,,,,
367,True,38584,0.06394141912460327,0.0022308369661914185,4.311256020628207e-05,8.069686941780674e-06,-0.0006215017492650077,-0.03036195486492943,-0.030983456468675286,1.0,2411.5,1.0,0.0,-2.504552524536848,3.4636963829398155,3604862.45703125,0.2753652762621641,0.2753652762621641,0.3506618566495974,-0.03036195486492943,0.29512732767928207,0.0022308369661914185,4.311256020628207e-05,8.069686941780674e-06,0.06176706179394387,2.0908568538725376,0.0,1.0,0.2,0.2,0.2,3.0,0.962890625,0.15850893665355234,247.15158796310425,254.064453125,130.92163467407227,5e-06,367,1,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.25958943367004395,0.935412585735321,-2.4748666286468506,-0.25958943367004395,0.935412585735321,-2.4748666286468506,945.171875,4878.0,131.0,0.0,945.171875,4878.0,131.0,0.0,0.0,1333.4375,2022.0,812.0,0.0,3,62,20.5,0.1875,0.8125,5.75,8,5.75,8.0,8,8,3.220606595277786e-05,1.497688677161932,44.313042550347745,9.247619952060631,0.0,0.0,0.0,44.313042550347745,0.0,1640,4878,46.580914583057165,8.768122643232346e-05,2.3810200607404113,0.003802560269832611,26.771824740804732,75.76812442578375,3.895256668329239e-05,1.3037558097498512e-05,0.3850235124486053,0.09179058204635754,291662,75.76812442578375,1924.7011999464776,,,,,,,
